"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"BV10024368","海傍(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)3号线东延段;4号线","113.475352","22.939553","113.46997335755819","22.94223997421747","[]","广东省","广州市","番禺区"
"BV10019880","番禺广场(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)3号线东延段;18号线;22号线;3号线","113.385642","22.935482","113.38013501358743","22.938064240176544","[]","广东省","广州市","番禺区"
"BV10024369","低涌(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","4号线","113.484818","22.919463","113.47947198979082","22.922185419066334","[]","广东省","广州市","番禺区"
"BV10024366","新造(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","4号线","113.415714","23.028182","113.41020202768664","23.03072262540654","[]","广东省","广州市","番禺区"
"BV10569460","板桥(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","113.388139","23.016845","113.38262495196355","23.01939069837827","[]","广东省","广州市","番禺区"
"BV10019828","东涌(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","4号线","113.478955","22.885577","113.4735916836189","22.888296452271913","[]","广东省","广州市","南沙区"
"BV10024365","大学城南(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)12号线;(在建)7号线二期;4号线;7号线","113.400478","23.043408","113.39495885032204","23.045938075728117","[]","广东省","广州市","番禺区"
"BV10569458","钟村(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","113.316552","22.986726","113.31115510289287","22.989393908049117","[]","广东省","广州市","番禺区"
"BV10569461","谢村(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","113.295832","22.990579","113.29047364621434","22.993280726451168","[]","广东省","广州市","番禺区"
"BV10880418","市广路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","22号线","113.336734","22.971476","113.3312969053783","22.974112227901507","[]","广东省","广州市","番禺区"
"BV10019725","广州南站(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","22号线;2号线;7号线;佛山2号线","113.269815","22.988773","113.26449063064193","22.99150557812302","[]","广东省","广州市","番禺区"
"BV10024412","石壁(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","2号线;7号线","113.277964","22.994136","113.27263099165447","22.996859081672547","[]","广东省","广州市","番禺区"
"BV10024359","汉溪长隆(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线;7号线","113.329955","22.992812","113.32453026359575","22.995451891899453","[]","广东省","广州市","番禺区"
"BV11636646","大洲(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","113.257295","22.983794","113.25197889712727","22.98653517923196","[]","广东省","广州市","番禺区"
"BV10024358","市桥(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","113.361726","22.949743","113.35624498289613","22.95234568072034","[]","广东省","广州市","番禺区"
"BV10024413","会江(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","2号线","113.286394","23.013047","113.28104881718038","23.015752232287458","[]","广东省","广州市","番禺区"
"BV10019878","大石(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","113.321744","23.017761","113.31633445203684","23.020405753984647","[]","广东省","广州市","番禺区"
"BV10569459","南村万博(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","18号线;7号线","113.347555","23.004789","113.3420945566181","23.00739107474339","[]","广东省","广州市","番禺区"
"BV10880417","陈头岗(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)22号线后通段;22号线","113.265636","23.013218","113.26031331189353","23.015942806132937","[]","广东省","广州市","番禺区"
"BV10024414","南浦(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","2号线","113.293154","23.032929","113.28779720821112","23.035616418469484","[]","广东省","广州市","番禺区"
"BV10024360","厦滘(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线","113.320837","23.038007","113.31542794077198","23.040644739029485","[]","广东省","广州市","番禺区"
"BV10569462","员岗(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","7号线","113.365641","23.015962","113.36014969127588","23.018530617355513","[]","广东省","广州市","番禺区"
"BV10862414","沙溪(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","18号线","113.338357","23.036197","113.33291226672716","23.03880225618405","[]","广东省","广州市","番禺区"
"BV10024415","洛溪(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","2号线","113.298665","23.042896","113.29329828998236","23.045570757725876","[]","广东省","广州市","番禺区"
"BV11541223","南浦西(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)22号线后通段","113.260524","23.038469","113.25520277805","23.041185467030356","[]","广东省","广州市","番禺区"
"BV11030738","姬堂(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)7号线二期","113.456040","23.132491","113.45059149720775","23.135047183794573","[]","广东省","广州市","黄埔区"
"BV11030727","加庄(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)7号线二期","113.460374","23.148535","113.45493613157299","23.151094887397708","[]","广东省","广州市","黄埔区"
"BV10994105","珠村(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)13号线二期","113.420673","23.116653","113.41515947387558","23.11915982069973","[]","广东省","广州市","天河区"
"BV10014127","大沙地(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","5号线","113.446074","23.103227","113.44060324232652","23.105774365230747","[]","广东省","广州市","黄埔区"
"BV10014561","黄村(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","21号线;4号线","113.407050","23.132086","113.40152599953666","23.13457948010073","[]","广东省","广州市","天河区"
"BV11095937","神舟路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","21号线","113.431751","23.165213","113.42624862926156","23.167712482364532","[]","广东省","广州市","黄埔区"
"BV11095938","科学城(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","21号线","113.449520","23.165789","113.44405290295951","23.16831815894957","[]","广东省","广州市","黄埔区"
"BV11095936","大观南路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","21号线","113.406947","23.144575","113.40142210572607","23.14706348973842","[]","广东省","广州市","天河区"
"BV10013815","大沙东(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)7号线二期;5号线","113.458515","23.106216","113.45307490167339","23.10878855188412","[]","广东省","广州市","黄埔区"
"BV10024383","鱼珠(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)13号线二期;13号线;5号线","113.432281","23.100343","113.42678391831559","23.10286913612092","[]","广东省","广州市","黄埔区"
"BV11030740","科丰路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)7号线二期","113.466329","23.162859","113.46090730781337","23.16542807340843","[]","广东省","广州市","黄埔区"
"BV10024381","三溪(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","5号线","113.415784","23.104098","113.4102668837421","23.106606467538143","[]","广东省","广州市","天河区"
"BV10021532","文冲(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)5号线东延段;5号线","113.469004","23.103796","113.46359437959157","23.1063956315895","[]","广东省","广州市","黄埔区"
"BV10791946","暹岗(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","6号线","113.460177","23.172296","113.45473696426438","23.17484625400529","[]","广东省","广州市","黄埔区"
"BV10827181","裕丰围(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)7号线二期;13号线","113.455011","23.094934","113.44956237236212","23.09750324978111","[]","广东省","广州市","黄埔区"
"BV10014611","车陂(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)13号线二期;4号线","113.395583","23.124279","113.39005875544038","23.12677606534522","[]","广东省","广州市","天河区"
"BV10018486","东圃(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","5号线","113.401562","23.109392","113.39603838449987","23.111894191938838","[]","广东省","广州市","天河区"
"BV11095935","天河智慧城(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","21号线","113.403184","23.163275","113.39765687475875","23.16575573464854","[]","广东省","广州市","天河区"
"BV10593225","苏元(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","21号线;6号线","113.468679","23.170960","113.46326382686738","23.17353206617715","[]","广东省","广州市","黄埔区"
"BV11095939","棠东(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","21号线","113.389744","23.130922","113.38422131181011","23.13341877223686","[]","广东省","广州市","天河区"
"BV10014268","动物园(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","5号线","113.307292","23.134713","113.30190332639692","23.137335071913288","[]","广东省","广州市","越秀区"
"BV10994094","梅东路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)13号线二期","113.305989","23.131875","113.3006029880565","23.13450046502208","[]","广东省","广州市","越秀区"
"BV10018660","区庄(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","5号线;6号线","113.296681","23.134486","113.29131153639587","23.13712563311169","[]","广东省","广州市","越秀区"
"BV10014266","黄花岗(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","6号线","113.299907","23.141128","113.29453149150602","23.143759913317616","[]","广东省","广州市","越秀区"
"BV10994103","农林下路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)13号线二期","113.295499","23.130883","113.29013177049043","23.13352587829224","[]","广东省","广州市","越秀区"
"BV10024379","杨箕(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线;5号线","113.308645","23.128031","113.30325418531451","23.130653381254504","[]","广东省","广州市","越秀区"
"BV10021603","东山口(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线;6号线","113.296354","23.124401","113.29098577050827","23.12704519067056","[]","广东省","广州市","越秀区"
"BV10014270","沙河顶(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","6号线","113.306967","23.147276","113.30157809568504","23.149893657703153","[]","广东省","广州市","天河区"
"BV10024378","淘金(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","5号线","113.286561","23.136378","113.28120729648163","23.13903117719965","[]","广东省","广州市","越秀区"
"BV10992382","署前路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)10号线","113.295609","23.121636","113.29024220987587","23.124282444812238","[]","广东省","广州市","越秀区"
"BV10992381","广州大道中(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)10号线","113.315727","23.125204","113.3103224130966","23.127814707422516","[]","广东省","广州市","天河区"
"BV10994108","建设六马路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)12号线;(在建)13号线二期","113.285256","23.131557","113.27990446304173","23.134213749480246","[]","广东省","广州市","越秀区"
"BV10992378","寺右新马路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)10号线","113.312110","23.119646","113.30671299500757","23.12226558242905","[]","广东省","广州市","越秀区"
"BV10014336","体育西路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","1号线;3号线;3号线北延段","113.321503","23.131138","113.31608627470375","23.133735498355612","[]","广东省","广州市","天河区"
"BV10013935","烈士陵园(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)12号线;1号线","113.285663","23.126704","113.28031122054496","23.12936219446934","[]","广东省","广州市","越秀区"
"BV10024380","五羊邨(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","5号线","113.314249","23.119843","113.30884773686743","23.122458603738906","[]","广东省","广州市","越秀区"
"BV10992386","天河路(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)10号线","113.323035","23.133672","113.31761495942534","23.136265578204355","[]","广东省","广州市","天河区"
"BV10018546","沙河(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)11号线内环;(在建)11号线外环;6号线","113.312511","23.152064","113.30711100921317","23.154669924617505","[]","广东省","广州市","天河区"
"BV11409639","田心村(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)11号线内环;(在建)11号线外环","113.299717","23.154283","113.29434093926169","23.156910051336908","[]","广东省","广州市","越秀区"
"BV10024347","体育中心南(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","APM线","113.323876","23.134275","113.31845418974235","23.136866738343624","[]","广东省","广州市","天河区"
"BV10851527","钟落潭(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线","113.400686","23.375649","113.39514396507958","23.37806679545278","[]","广东省","广州市","白云区"
"BV11605042","方石(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)18号线北延段;(在建)22号线北延段","113.280685","23.319149","113.27532684299204","23.321748176405105","[]","广东省","广州市","白云区"
"BV10851521","竹料(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线","113.368332","23.348496","113.36281417049858","23.350942509100737","[]","广东省","广州市","白云区"
"BV10024352","嘉禾望岗(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)14号线二期;14号线;2号线;3号线北延段","113.289243","23.237460","113.28387853343477","23.240072526372174","[]","广东省","广州市","白云区"
"BV10024351","龙归(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","3号线北延段","113.300834","23.288736","113.29544684709442","23.29131543231093","[]","广东省","广州市","白云区"
"BV10851513","太平(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线","113.491955","23.452090","113.48659754095938","23.454657204616556","[]","广东省","广州市","从化区"
"BV10851528","新和(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线;14号线支线/知识城线","113.467060","23.413259","113.46162336932234","23.415760543569263","[]","广东省","广州市","白云区"
"BV10851525","马沥(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线","113.450388","23.393877","113.44490731594658","23.396342668916656","[]","广东省","广州市","白云区"
"BV10851510","红卫(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线支线/知识城线","113.487415","23.399261","113.48204542243421","23.401821492012065","[]","广东省","广州市","黄埔区"
"BV11653281","机场东(3号航站楼)(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)22号线北延段","113.320413","23.364529","113.31498261131982","23.367055142922826","[]","广东省","广州市","白云区"
"BV10851517","太和(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线","113.347197","23.299284","113.34171712124912","23.301775484822137","[]","广东省","广州市","白云区"
"BV10851511","夏良(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线","113.323505","23.277704","113.31807419385692","23.280245913419666","[]","广东省","广州市","白云区"
"BV10851518","新南(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线支线/知识城线","113.495228","23.377232","113.48988708739414","23.379819641906522","[]","广东省","广州市","黄埔区"
"BV11605043","白云城市中心(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","(在建)18号线北延段;(在建)22号线北延段","113.280164","23.260519","113.27481045668124","23.263135253589773","[]","广东省","广州市","白云区"
"BV10851512","枫下(地铁站)","交通设施服务;地铁站;地铁站","150500","[]","14号线支线/知识城线","113.508322","23.363059","113.50302814636196","23.365688830813426","[]","广东省","广州市","黄埔区"
"BX10024406","马鞍山公园地铁站C口","交通设施服务;地铁站;出入口","150501","[]","9号线","113.238470","23.399839","113.23312626225129","23.40243665040442","[]","广东省","广州市","花都区"
"BX10024405","清布地铁站D口","交通设施服务;地铁站;出入口","150501","[]","9号线","113.250430","23.378786","113.2450891116511","23.38138970112871","[]","广东省","广州市","花都区"
"BX10024404","清布地铁站C口","交通设施服务;地铁站;出入口","150501","[]","9号线","113.251666","23.378174","113.24632497510851","23.38077775559651","[]","广东省","广州市","花都区"
"BX10024403","清布地铁站B口","交通设施服务;地铁站;出入口","150501","[]","9号线","113.251175","23.377683","113.24583408636548","23.380286877321268","[]","广东省","广州市","花都区"
"BX10024402","清布地铁站A口","交通设施服务;地铁站;出入口","150501","[]","9号线","113.250108","23.378211","113.24476718691206","23.380814813540823","[]","广东省","广州市","花都区"
"BX10021564","机场南(1号航站楼)地铁站北口","交通设施服务;地铁站;出入口","150501","[]","3号线北延段","113.302969","23.386551","113.29757131901853","23.389104310200423","[]","广东省","广州市","花都区"
"BX10021563","机场南(1号航站楼)地铁站南口","交通设施服务;地铁站;出入口","150501","[]","3号线北延段","113.302904","23.386202","113.29750646204674","23.388755480063885","[]","广东省","广州市","花都区"
"BX10030647","滘心地铁站D口","交通设施服务;地铁站;出入口","150501","[]","8号线","113.216953","23.236101","113.21160411537782","23.238722331415868","[]","广东省","广州市","白云区"
"BX10026366","嘉禾望岗地铁站C口","交通设施服务;地铁站;出入口","150501","[]","14号线;2号线;3号线北延段","113.289007","23.237902","113.28364285891256","23.240514699104764","[]","广东省","广州市","白云区"
"BX10026365","嘉禾望岗地铁站D口","交通设施服务;地铁站;出入口","150501","[]","14号线;2号线;3号线北延段","113.288760","23.237547","113.2833962531675","23.240160147920417","[]","广东省","广州市","白云区"
"BX10026367","嘉禾望岗地铁站E口","交通设施服务;地铁站;出入口","150501","[]","14号线;2号线;3号线北延段","113.288770","23.237061","113.28340627106888","23.239674294969504","[]","广东省","广州市","白云区"
"BX10026363","嘉禾望岗地铁站F口","交通设施服务;地铁站;出入口","150501","[]","14号线;2号线;3号线北延段","113.289006","23.236978","113.28364192288875","23.239591005394","[]","广东省","广州市","白云区"
"BX10026368","嘉禾望岗地铁站G口","交通设施服务;地铁站;出入口","150501","[]","14号线;2号线;3号线北延段","113.288633","23.236236","113.28326953150265","23.238849751113783","[]","广东省","广州市","白云区"
"BX10026364","嘉禾望岗地铁站H口","交通设施服务;地铁站;出入口","150501","[]","14号线;2号线;3号线北延段","113.288909","23.235960","113.28354513731821","23.238573472666015","[]","广东省","广州市","白云区"
"BX10024727","莲塘地铁站C口","交通设施服务;地铁站;出入口","150501","[]","9号线","113.245639","23.389327","113.24029751042225","23.39192849639493","[]","广东省","广州市","花都区"
"BX10024433","花果山公园地铁站C口","交通设施服务;地铁站;出入口","150501","[]","9号线","113.217795","23.387706","113.21243679964367","23.390289305434685","[]","广东省","广州市","花都区"
"BX10024432","花果山公园地铁站A2口","交通设施服务;地铁站;出入口","150501","[]","9号线","113.219399","23.386356","113.21404261254064","23.388941322405305","[]","广东省","广州市","花都区"
