"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0014061B6","金城广场","购物服务;商场;购物中心","060101","[]","新华镇秀全大道31号(花城路地铁站D口步行430米)","113.208540","23.378759","113.20317093727986","23.381332171163248","020-36809938","广东省","广州市","花都区"
"B00140NDIM","华通广场","购物服务;商场;购物中心","060101","[]","鹤龙六路187号(人和地铁站C2口步行80米)","113.296089","23.333805","113.29070704491525","23.33638019909603","020-86455508;13352857282;18922178128","广东省","广州市","白云区"
"B0FFF4KQYR","人和万事达广场","购物服务;商场;购物中心","060101","[]","西成路8号","113.295843","23.341574","113.29046093124849","23.344147772185785","[]","广东省","广州市","白云区"
"B0FFJ8QWZW","万达广场南沙店购物中心","购物服务;商场;购物中心","060101","[]","双山大道3号万达广场(南沙店)","113.531452","22.794487","113.5262735352548","22.797393729565353","[]","广东省","广州市","南沙区"
"B0FFIB810F","广州新塘万达广场","购物服务;商场;购物中心","060101","[]","新塘镇章陂工业大道西侧","113.617440","23.152185","113.61236214597278","23.155031065487126","020-66262226","广东省","广州市","增城区"
"B00141SCLQ","人人佳购物广场(南岗店)","购物服务;商场;购物中心","060101","[]","南岗路22号南岗新城F1(南岗地铁站B口步行100米)","113.541975","23.095026","113.53680812232123","23.097835432748997","020-82061689","广东省","广州市","黄埔区"
"B0FFHWLUP4","滨海隽城商业广场B区","购物服务;商场;购物中心","060101","[]","双山大道越秀滨海隽城商业广场","113.534868","22.792572","113.52970018146263","22.79548817935287","[]","广东省","广州市","南沙区"
"B0FFG1IYY4","创荣时代广场","购物服务;商场;购物中心|商务住宅;楼宇;商务写字楼","060101|120201","[]","宏光路89号","113.545887","23.109289","113.54072997233114","23.11210134634364","020-82180375","广东省","广州市","黄埔区"
"B0FFMH8IO0","广州海乐荟奥特莱斯","购物服务;商场;购物中心","060101","[]","禺山西路228号(海伦堡创意园北侧)","113.341762","22.939820","113.33631705623147","22.942460395937964","020-31166186;020-31166323","广东省","广州市","番禺区"
"B00141UDKH","荔园新天地","购物服务;商场;购物中心","060101","[]","西环路1520号","113.345584","22.919679","113.34013303987166","22.92232093691292","020-34737666;020-84888927","广东省","广州市","番禺区"
"B00141JM3Q","沙头购物广场","购物服务;商场;购物中心","060101","[]","捷进西路41号","113.350708","22.946881","113.34524568514342","22.94950249712561","[]","广东省","广州市","番禺区"
"B00140UFXW","雄峰城","购物服务;商场;购物中心","060101","[]","钟村镇105国道","113.303484","22.970813","113.29811349767225","22.973510991763835","020-34710888;020-39908999","广东省","广州市","番禺区"
"B0I3FRVTKF","喜盈嘉立思有单独厨房设计看公园楼下就是购物中心","购物服务;商场;购物中心","060101","[]","海棠一街与芙蓉路交叉口东北60米","113.362098","22.922416","113.35661826900457","22.925029679016273","[]","广东省","广州市","番禺区"
"B00141IEMS","钟福广场","购物服务;商场;购物中心","060101","[]","钟村街钟屏岔道南侧","113.322951","22.967946","113.31754233810436","22.97060995953631","020-23832777","广东省","广州市","番禺区"
"B0FFF05886","奥园广场2期","购物服务;商场;购物中心","060101","[]","乐活一街与南华路交叉口西南150米奥园广场","113.357770","22.924600","113.35229698316951","22.92721932158087","[]","广东省","广州市","番禺区"
"B0FFFGNT5B","百德商业中心","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","市桥工业路128号(中医院对面)","113.369145","22.936870","113.36365430692736","22.939467975523474","020-84702232;020-84702233","广东省","广州市","番禺区"
"B00141KFWK","奥园广场(福德路店)","购物服务;商场;购物中心","060101","[]","福德路281号","113.358446","22.924305","113.35297189776828","22.92692339155464","020-39176888;020-39180376","广东省","广州市","番禺区"
"B0FFHD4VKE","金园广场","购物服务;商场;购物中心","060101","[]","金山谷东艺路103号","113.343178","22.976163","113.33772783758079","22.97878527249808","[]","广东省","广州市","番禺区"
"B0FFGW645C","奥园广场国际级时尚购物中心","购物服务;商场;购物中心","060101","[]","福德路281号奥园广场2层244-1号商铺","113.358024","22.924629","113.35255056445466","22.927247912299247","020-39180376","广东省","广州市","番禺区"
"B0FFLCC9X2","永旺梦乐城(番禺广场店)","购物服务;商场;购物中心","060101","[]","番禺广场地铁站C口步行230米","113.387764","22.937315","113.38225558816946","22.939895087528615","020-23331888","广东省","广州市","番禺区"
"B00140NPEH","新大新百货(番禺店)","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","易发商业街东宝中心新大新一到三层","113.362989","22.940875","113.35750666878178","22.94347961154787","020-84887883","广东省","广州市","番禺区"
"B0FFFDGOUC","富怡商业城","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","石基镇大龙街富怡路","113.389989","22.946994","113.38447877895685","22.949568729044294","[]","广东省","广州市","番禺区"
"B0FFFGUP31","海印·又一城","购物服务;商场;购物中心","060101","[]","番禺大道北383号","113.349172","22.998902","113.34370895773469","23.001503792570954","020-22911111;020-22911801","广东省","广州市","番禺区"
"B00140WADY","都得利广场","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","河沙桥中北路2-4号(河沙地铁站B口步行230米)","113.219820","23.134672","113.21448103155821","23.137333879496076","[]","广东省","广州市","荔湾区"
"B00141PRVS","港润购物广场","购物服务;商场;购物中心","060101","[]","富山北路","113.327162","23.025127","113.32174082053103","23.027758262363243","[]","广东省","广州市","番禺区"
"B00140URTF","金谷广场","购物服务;商场;购物中心","060101","[]","前进路65号","113.276296","23.101748","113.27095766779698","23.10442680582639","[]","广东省","广州市","海珠区"
"B0FFM6M3CL","第五体验购物中心","购物服务;商场;购物中心","060101","[]","大石植村南大路136号金科广场附近","113.325089","23.010398","113.31967308127956","23.013039578835706","[]","广东省","广州市","番禺区"
"B0FFMFF04R","奥园国际中心·购物中心","购物服务;商场;购物中心","060101","[]","汇智三路与万博二路交叉口西140米","113.346170","23.007427","113.34071198315931","23.01003038729603","[]","广东省","广州市","番禺区"
"B0FFJ9SWQX","天环广场西塔","购物服务;商场;购物中心","060101","[]","天河路218号(天河南地铁站A口步行100米)","113.324326","23.132421","113.31890338983662","23.135012624094156","[]","广东省","广州市","天河区"
"B0H314UYJJ","永旺超市(永旺梦乐城金沙洲店)","购物服务;商场;购物中心","060101","[]","沙凤三路1号永旺梦乐城金沙洲店F2","113.195302","23.150046","113.18992815887644","23.152667310423244","4001177517","广东省","广州市","白云区"
"B00140V160","钻汇广场","购物服务;商场;购物中心","060101","[]","市桥街富华西路2号百越广场(市桥地铁站C口旁)","113.362630","22.947813","113.35714773746311","22.950415183040803","020-66624687;020-66821868","广东省","广州市","番禺区"
"B00141IDTE","禺山购物中心","购物服务;商场;购物中心","060101","[]","市桥大北路104-110号","113.366525","22.940583","113.36103758066064","22.94318281826462","020-84834888","广东省","广州市","番禺区"
"B0FFFVB20E","喜悦天地","购物服务;商场;购物中心","060101","[]","光明北路223号(市桥地铁站C口步行160米)","113.361347","22.947691","113.35586670644473","22.95029511370877","020-66821868","广东省","广州市","番禺区"
"B00140W2G9","繁华盛世","购物服务;商场;购物中心","060101","[]","繁华路90号","113.359739","22.942535","113.35426158017047","22.94514371749075","[]","广东省","广州市","番禺区"
"B00140V6AN","金佳活力城","购物服务;商场;购物中心","060101","[]","市桥大北路延长东涌路92-94号","113.367437","22.935279","113.36194868795454","22.937879850817662","020-84822113","广东省","广州市","番禺区"
"B00141S1MU","汇珑新天地","购物服务;商场;购物中心","060101","[]","德兴路80号","113.377745","22.937302","113.37224440670784","22.939890099417266","020-23882226","广东省","广州市","番禺区"
"B0FFF3UUGY","禺山广场","购物服务;商场;购物中心","060101","[]","桥大北路102号","113.366341","22.939593","113.36085390404845","22.94219348495737","[]","广东省","广州市","番禺区"
"B00141R03W","番山城","购物服务;商场;购物中心","060101","[]","市桥繁华路4号","113.365610","22.942125","113.3601237601723","22.944725403743124","020-39998338","广东省","广州市","番禺区"
"B0G21Y6RY9","时代·芳华里CR8","购物服务;商场;购物中心","060101","[]","汉溪大道东182号汉溪长隆地铁站G出口","113.332073","22.994848","113.32664378683747","22.997482975597556","[]","广东省","广州市","番禺区"
"B0FFGDOC0R","仁发广场","购物服务;商场;购物中心","060101","[]","兴业大道仁发广场","113.348405","22.990161","113.34294396722699","22.99276790412895","020-39217878","广东省","广州市","番禺区"
"B0FFF8PI45","105新地娱乐美食购物广场","购物服务;商场;购物中心","060101","[]","105国道大石段474-480号","113.311888","23.020839","113.30649810141988","23.023500721943762","[]","广东省","广州市","番禺区"
"B0FFLEV784","优托邦(科学城店)","购物服务;商场;购物中心","060101","[]","科学大道193号优托邦购物中心","113.452514","23.168257","113.44705402388685","23.170791449997377","18998299585","广东省","广州市","黄埔区"
"B0FFJXV4Z6","国金天地(花城汇店)","购物服务;商场;购物中心|购物服务;商场;普通商场|商务住宅;楼宇;商务写字楼","060101|060102|120201","[]","冼村街道花城广场珠江西路5号东花城汇中区B区","113.322418","23.118976","113.31700022295817","23.12157668131476","020-88832023","广东省","广州市","天河区"
"B0FFGF41KV","GOGO新天地2期","购物服务;商场;购物中心","060101","[]","大学城中大东一路与大学城中环东路交汇处","113.391826","23.063266","113.38630705334381","23.065789843966023","[]","广东省","广州市","番禺区"
"B0FFF5FBZK","科学城商业广场B座","购物服务;商场;购物中心","060101","[]","凝彩路与映日路交叉口南约120米","113.451870","23.169403","113.44640834745768","23.171935646307514","[]","广东省","广州市","黄埔区"
"B0FFFS9X3R","天河汇商业广场","购物服务;商场;购物中心","060101","[]","天河直街160号","113.317291","23.139306","113.31188230307637","23.141908151263056","020-22023183","广东省","广州市","天河区"
"B0G2K5TSWE","喜盈汇商务中心","购物服务;商场;购物中心","060101","[]","亚运大道544号","113.409117","22.935501","113.40360727912874","22.938078446436343","13660097655","广东省","广州市","番禺区"
"B0H1M7YT6A","挞柠花城汇中区旗舰店","购物服务;商场;购物中心|餐饮服务;餐饮相关场所;餐饮相关","060101|050000","[]","花城大道89号(花城大道地铁站A口步行310米)","113.324214","23.120576","113.31879242382634","23.12317261770287","020-83588960;13533990802","广东省","广州市","天河区"
"B00140HB87","新天地","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","下九路90-92号(华林寺地铁站E口步行360米)","113.248608","23.114441","113.24328506671046","23.11712760654538","020-81248688","广东省","广州市","荔湾区"
"B00140WEVB","雄洲城","购物服务;商场;购物中心","060101","[]","同和街道石桥头社区广州大道北2091号","113.325061","23.198055","113.31963241686562","23.200620146905287","020-37376406","广东省","广州市","白云区"
"B00140CJD4","广州友谊商店","购物服务;商场;购物中心","060101","[]","环市东路369号","113.287426","23.137345","113.28207098265979","23.139996675388392","020-38331280;020-83483105","广东省","广州市","越秀区"
"B0014243OC","金科广场","购物服务;商场;购物中心","060101","[]","大石街南大公路136号金科广场首层L1002-L1003","113.325021","23.010045","113.31960524498083","23.012686860991078","020-84786823;020-84790388","广东省","广州市","番禺区"
"B0GRN578OL","番禺天河城","购物服务;商场;购物中心","060101","[]","汉溪大道东366号(南村万博地铁站A口步行110米)","113.348421","23.003598","113.34295902552883","23.006199070571334","020-85590668","广东省","广州市","番禺区"
"B0FFFZZMIX","万博中心","购物服务;商场;购物中心","060101","[]","番禺大道迎宾路(南村万博地铁站D口步行210米)","113.342838","23.008157","113.33738632906937","23.010766080086754","020-34766388","广东省","广州市","番禺区"
"B00140433D","华联时尚裁改(中山五路店)","购物服务;商场;购物中心","060101","[]","中山五路219号中旅商业城1-4层","113.262554","23.124986","113.2572258522978","23.127665268024803","020-83278518","广东省","广州市","越秀区"
"B00141JQI7","海印又一城奥特莱斯广场","购物服务;商场;购物中心","060101","[]","番禺大道北383号","113.349108","22.998859","113.34364507840286","23.001460922233584","020-22911111;020-22911801","广东省","广州市","番禺区"
"B0FFHEFWKN","天汇百汇超市(盛林店)","购物服务;商场;购物中心","060101","[]","东涌镇鱼窝头大道68号(二号楼)105","113.453292","22.847397","113.44785576114111","22.8500664135339","18011722282","广东省","广州市","南沙区"
"B0FFF06C51","星荟购物广场","购物服务;商场;购物中心|购物服务;超级市场;超市","060101|060400","[]","荔香路50号","113.444788","23.097228","113.43931481955055","23.099775440905127","[]","广东省","广州市","黄埔区"
"B0IUXSEP8A","喜盈汇商务中心A区","购物服务;商场;购物中心","060101","[]","亚运大道544号喜盈汇商务中心","113.408919","22.935991","113.40340915714333","22.938568179484662","[]","广东省","广州市","番禺区"
"B0FFFA2MHM","联世广场","购物服务;商场;购物中心","060101","[]","天鹿南路116号","113.426593","23.198422","113.4210808491653","23.200902911998067","13570437997","广东省","广州市","黄埔区"
"B0IUXSFZFJ","喜盈汇商务中心B区","购物服务;商场;购物中心","060101","[]","亚运大道石岗村段与泰兴路交叉口东南120米","113.408943","22.935490","113.40343320192385","22.938067398325927","[]","广东省","广州市","番禺区"
"B0FFHTJ9X6","馨润·港荟","购物服务;商场;购物中心","060101","[]","东晓南路盈丰路馨润尚寓二期首2层","113.297348","23.068590","113.29198183727894","23.0712558462863","[]","广东省","广州市","海珠区"
"B0FFM68JVM","吉华购物广场","购物服务;商场;购物中心","060101","[]","吉山新路衔1号","113.427732","23.127549","113.42222625962552","23.130058357777894","[]","广东省","广州市","天河区"
"B0FFLKREL5","饰博城","购物服务;商场;普通商场|购物服务;专卖店;礼品饰品店|购物服务;商场;购物中心","060102|061209|060101","[]","北京路68号北京大厦(北京路地铁站A口步行70米)","113.270168","23.117984","113.26483467136505","23.12066140236857","020-83264069;020-83264666","广东省","广州市","越秀区"
"B0FFLJIWDB","哆隆百货","购物服务;商场;购物中心","060101","[]","石井街道夏茅商业广场","113.255123","23.221518","113.24979172859443","23.22416347985077","[]","广东省","广州市","白云区"
"B0FFI79RQT","科创广场","购物服务;商场;购物中心","060101","[]","花地大道中228号(坑口地铁站A口步行470米)","113.232560","23.074459","113.22723540153102","23.077156688955963","020-81611168","广东省","广州市","荔湾区"
"B0FFHSDSAQ","花地人家商业中心","购物服务;商场;购物中心","060101","[]","百花路10号","113.229709","23.095387","113.22438119322476","23.098073929695882","[]","广东省","广州市","荔湾区"
"B0FFHRJCKF","天河城百货北京路店南区","购物服务;商场;购物中心","060101","[]","北京路一街238号名盛广场1-6层","113.270624","23.122208","113.26528998077912","23.12488333784812","[]","广东省","广州市","越秀区"
"B0FFHDHII7","嘉福广场","购物服务;商场;购物中心","060101","[]","同和镇永泰丛云路982号(永泰地铁站A口步行380米)","113.302747","23.220108","113.29736103937165","23.22270588262347","[]","广东省","广州市","白云区"
"B0FFILWI5N","亚运城广场","购物服务;商场;购物中心","060101","[]","石楼镇康体路43号","113.476557","22.941816","113.47118208824284","22.944505365564435","020-84869988;020-84890333","广东省","广州市","番禺区"
"B00141KN1L","麒麟广场","购物服务;商场;购物中心","060101","[]","黄梅路与康政街交叉口东80米","113.507234","22.819696","113.50197267239648","22.82252487297907","020-39037666","广东省","广州市","南沙区"
"B0FFGS6UV7","岭南购物城","购物服务;商场;购物中心","060101","[]","健康路21号(厦滘地铁站A口步行370米)","113.317009","23.038471","113.31160769226814","23.041115720170016","020-39989111","广东省","广州市","番禺区"
"B0FFFR7N8D","广州M+Park漫广场","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","东圃镇中山大道中1242号","113.424651","23.112200","113.41914228379851","23.11471229046018","020-32236888;020-82109666","广东省","广州市","天河区"
"B00141IEY6","广州大学商业中心","购物服务;商场;购物中心","060101","[]","大学城中环西路230号","113.372703","23.041679","113.36720075139587","23.044227616085678","020-39366621","广东省","广州市","番禺区"
"B0HDZS0WVN","海珠城光荟广场","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","东晓南路1290号(东晓南地铁站B口步行320米)","113.292195","23.073023","113.28683704841316","23.075694659528313","020-34128107;020-34456608","广东省","广州市","海珠区"
"B0H0ORZ2T9","健康港星河COCO Park","购物服务;商场;购物中心","060101","[]","东沙大道16号健康港星河COCOPark","113.261536","23.059092","113.25621285455343","23.0617992021664","[]","广东省","广州市","荔湾区"
"B0GD07AYHE","外商·琥珀广场","购物服务;商场;购物中心","060101","[]","广州大道中293号(五羊邨地铁站C口步行490米)","113.314370","23.124587","113.30896817424733","23.127200457666692","020-88800399","广东省","广州市","越秀区"
"B0G12KIEGS","芳和荟广场","商务住宅;楼宇;商务写字楼|购物服务;商场;购物中心","120201|060101","[]","东漖南路123号(坑口地铁站D口步行330米)","113.229310","23.077286","113.22398312841308","23.07998021980813","[]","广东省","广州市","荔湾区"
"B0G05YJZRX","新苏铂购物中心(岑村店)","购物服务;商场;购物中心","060101","[]","岑村丰庄大街西南侧","113.381187","23.159272","113.37566806963252","23.161763557923063","13622686793","广东省","广州市","天河区"
"B0FFGXKKZS","东圃购物中心(东圃大马路店)","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","东圃大马路1号","113.402867","23.120420","113.39734277197218","23.122917683245078","020-82313881","广东省","广州市","天河区"
"B0FFGECVWX","万达广场北中庭","购物服务;商场;购物中心","060101","[]","云城东路万达广场(广州白云店)","113.267293","23.172788","113.2619583805676","23.175445854097692","[]","广东省","广州市","白云区"
"B0FFG8TGQD","聚时代星座广场","购物服务;商场;购物中心","060101","[]","中山大道中282号东圃商业大厦A座1-3层","113.403997","23.121156","113.39847291408529","23.12365344469755","020-32039982","广东省","广州市","天河区"
"B0FFG75037","怡发国际","购物服务;商场;购物中心|公司企业;公司;公司","060101|170200","[]","兴泰路","113.263729","23.162987","113.25839757250755","23.16565068430374","13926062115","广东省","广州市","白云区"
