"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0FFK8EHTI","广州市从化区鳌头镇龙潭卫生院","医疗保健服务;综合医院;卫生院","090102","[]","鳌头镇龙潭琶江路46号","113.413058","23.666330","113.40749992762849","23.66874828078757","020-87884854","广东省","广州市","从化区"
"B00141HY87","广州市白云区石门街社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","石门街石沙公路800号","113.217676","23.227152","113.21232852341313","23.229777158569846","020-26277237","广东省","广州市","白云区"
"B0FFGDTLMA","狮岭宝峰社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","金狮大道东1-2号附近","113.166936","23.466996","113.1614890137625","23.46948502814156","020-62903119","广东省","广州市","花都区"
"B0FFLKQEDA","花都区秀全街九潭社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","新民巷","113.179661","23.386665","113.17424330387867","23.389188213176233","[]","广东省","广州市","花都区"
"B0HRY5H7W4","小康云医互联网医院","医疗保健服务;综合医院;卫生院","090102","[]","太和镇大来南路26号","113.357126","23.293911","113.35162882410226","23.296387284988164","020-86211230;18011856153","广东省","广州市","白云区"
"B0H04A8A3L","江高镇卫生院水沥门诊部","医疗保健服务;综合医院;卫生院","090102","[]","夏花四路与茅山新南街交叉口东北40米","113.233648","23.309562","113.22830820704561","23.31217632042345","[]","广东省","广州市","白云区"
"B0FFG8DH0V","花都区人民医院医疗集团花东镇中心卫生院","医疗保健服务;综合医院;卫生院","090102","[]","花都大道东南7号","113.330736","23.434956","113.32527951688357","23.437451235817335","020-86849472","广东省","广州市","花都区"
"B0FFK4GCI4","合成社区卫生服务中心预防接种门诊","医疗保健服务;综合医院;卫生院","090102","[]","狮岭大道东西50米","113.188314","23.439777","113.18290844664399","23.442308466605116","[]","广东省","广州市","花都区"
"B0FFF9LOPR","锦东社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","桂花路61号","113.231049","23.407092","113.22570107558666","23.40968434993662","020-36968100","广东省","广州市","花都区"
"B00141ICI9","大罗村卫生站","医疗保健服务;综合医院;卫生院|医疗保健服务;诊所;诊所","090102|090300","[]","钟落潭镇大罗村大罗路228号","113.355592","23.334223","113.35009463395255","23.336691371676253","[]","广东省","广州市","白云区"
"B0FFH117SM","汉塘卫生站","医疗保健服务;综合医院;卫生院","090102","[]","汉塘西路南十四巷与267省道交叉口西南20米","113.325571","23.377290","113.32012912618784","23.379803871661892","[]","广东省","广州市","白云区"
"B0FFJUZ6H9","永泰新村社区卫生服务","医疗保健服务;综合医院;卫生院","090102","[]","街白云堡大道北20号一楼永平白云堡大道北20号一楼永平街","113.303156","23.225937","113.29776889503408","23.228532207609504","[]","广东省","广州市","白云区"
"B0FFFAII4Q","沙田卫生站(良沙路)","医疗保健服务;综合医院;卫生院|医疗保健服务;诊所;诊所","090102|090300","[]","良沙路5052号","113.485871","23.311366","113.48050211956094","23.313940557796393","[]","广东省","广州市","白云区"
"B0FFLHVAB8","太和镇卫生院北村服务工作室","医疗保健服务;综合医院;卫生院","090102","[]","北村村前大街与北村北苑后津交叉口西北20米","113.301353","23.296345","113.29596439777212","23.298921460628407","[]","广东省","广州市","白云区"
"B00140W4RP","胡忠医院建设北路社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","松园大道7号","113.201473","23.394714","113.19609252512467","23.397273897409608","[]","广东省","广州市","花都区"
"B0I1KCX6JI","太和镇卫生院(宏发街院区)","医疗保健服务;综合医院;卫生院","090102","[]","鸿发街2-20号","113.354693","23.293769","113.34919995965477","23.296249235536603","[]","广东省","广州市","白云区"
"B0FFIPCQRU","花都区新雅街团结村卫生分站","医疗保健服务;综合医院;卫生院","090102","[]","商业街南侧","113.233942","23.421707","113.2285947746406","23.424299135472307","[]","广东省","广州市","花都区"
"B0FFH11CCV","广州市白云区钟落潭镇卫生院","医疗保健服务;综合医院;卫生院","090102","[]","钟落潭镇蟠龙路2号","113.409034","23.385066","113.40349332902271","23.38748304576701","020-62835850","广东省","广州市","白云区"
"B0FFFAEFD8","均禾街清湖社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","清湖南路53号","113.270996","23.258726","113.26565245438138","23.261351407485343","020-86076813","广东省","广州市","白云区"
"B00140LS59","雅瑶镇卫生院","医疗保健服务;综合医院;卫生院","090102","[]","新雅街道雅源中路82号","113.218017","23.362011","113.21266078453235","23.36459942696994","[]","广东省","广州市","花都区"
"B0FFLMDHTN","太和镇卫生院园夏村服务工作室","医疗保健服务;综合医院;卫生院","090102","[]","夏村卫生站西南门旁","113.291156","23.282511","113.28578554627818","23.28510692296609","[]","广东省","广州市","白云区"
"B0FFLKMDS5","太和镇卫生院南村村服务工作室","医疗保健服务;综合医院;卫生院","090102","[]","南村西华大街与南村西华西巷交叉口东北20米","113.295815","23.279934","113.29043716329474","23.28252386033564","[]","广东省","广州市","白云区"
"B0FFLM7RK0","白云区龙归街社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","龙归城龙悦中路龙瑞街9号1-2层","113.319082","23.277619","113.31366026533638","23.28016930079511","020-36366431","广东省","广州市","白云区"
"B0FFLLDMG5","太和镇卫生院永兴村服务工作室","医疗保健服务;综合医院;卫生院","090102","[]","陈太路与龙兴东路交叉口东北40米","113.330865","23.264686","113.32541992247907","23.26721777848595","[]","广东省","广州市","白云区"
"B00141RDR4","花都建设北社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","建设北路194号","113.209631","23.410388","113.20426126995852","23.4129574225101","020-66356960;020-86888609","广东省","广州市","花都区"
"B00141J9EY","白云湖街唐阁社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","唐阁上村一巷5号","113.242443","23.265776","113.23710942387216","23.26840663326036","020-36387405","广东省","广州市","白云区"
"B0FFM4KA8F","长江社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","长红双和三街南侧","113.308338","23.264059","113.30293855721511","23.26663298264921","[]","广东省","广州市","白云区"
"B0G3KZOB1N","白云区钟落潭镇卫生院白沙村中心卫生站","医疗保健服务;综合医院;卫生院","090102","[]","钟落潭镇白沙村白云白沙路157号","113.372331","23.343941","113.36680842672267","23.346383611833627","[]","广东省","广州市","白云区"
"B0FFFYFQP3","白云湖街大朗社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","新力工业区CTW西北门旁","113.245920","23.238070","113.24058874284054","23.24071016655176","[]","广东省","广州市","白云区"
"B0FFLLIC11","罗岗卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","罗岗村委正对面","113.271516","23.246565","113.26617279388695","23.249193848436626","13352888968","广东省","广州市","白云区"
"B00141SVUT","赤坭医院白坭社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","赤坭镇","113.023961","23.421896","113.01858810956979","23.42442403352791","[]","广东省","广州市","花都区"
"B0GK6LTTPA","均禾街社区卫生服务中心(石马院区)","医疗保健服务;综合医院;卫生院","090102","[]","桃源南街","113.258277","23.259502","113.25294200730305","23.262134225423704","[]","广东省","广州市","白云区"
"B0FFFADZK0","花桥卫生院人民调解委员会","医疗保健服务;综合医院;卫生院","090102","[]","花都大道广州市花都区花东镇花侨卫生院","113.374759","23.419785","113.36922838426699","23.422211142555874","[]","广东省","广州市","花都区"
"B0FFGEFYCB","白云区嘉禾街社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","嘉禾北街3号","113.275153","23.233377","113.26980704855416","23.236007032105192","020-86093230;020-86241620","广东省","广州市","白云区"
"B0FFLI70TO","太和镇卫生院永兴庄疫苗接种点(暂停营业)","医疗保健服务;综合医院;卫生院","090102","[]","永兴东路与永兴东路二横街交叉口东60米","113.322770","23.265103","113.31734156521635","23.26765008628267","[]","广东省","广州市","白云区"
