"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0FFL6OFBB","佰佳商场(福和市场店)","购物服务;商场;普通商场","060102","[]","中新镇福和市场2一4号","113.633626","23.360375","113.6285224268039","23.363139137212368","[]","广东省","广州市","增城区"
"B0FFFEQC81","万福源百货","购物服务;商场;普通商场|购物服务;便民商店/便利店;便民商店/便利店","060102|060200","[]","丰盛街24号","113.224421","23.468411","113.21906387951543","23.470991040928716","020-86980908","广东省","广州市","花都区"
"B0FFFAJ271","东福百货","购物服务;商场;普通商场","060102","[]","[]","113.184790","23.469972","113.17937604521727","23.472494322286398","13450443793;13553928948","广东省","广州市","花都区"
"B0FFLJ3K7S","碧华商业广场","购物服务;商场;普通商场","060102","[]","山前旅游大道与南航大道北交叉口东200米","113.195330","23.480686","113.18993377373995","23.48322619828182","[]","广东省","广州市","花都区"
"B0FFK50NVR","益群东福百货超市","购物服务;商场;普通商场|购物服务;超级市场;超市","060102|060400","[]","益和北路益群农贸市场","113.185053","23.469632","113.17963954620798","23.472154827636473","[]","广东省","广州市","花都区"
"B00141JUPG","东福百货广场(旗岭店)","购物服务;商场;普通商场","060102","[]","狮岭镇旗岭村富誉路","113.219614","23.469956","113.2142521593393","23.472531112895645","[]","广东省","广州市","花都区"
"B00141SX9O","阳光广场","购物服务;商场;普通商场","060102","[]","阳光北路55号","113.167080","23.468057","113.16163320893978","23.470546219334498","[]","广东省","广州市","花都区"
"B0FFHA2ERQ","金海时代广场","购物服务;商场;普通商场","060102","[]","合成市场五街与新三社西路交叉口东40米","113.182682","23.454006","113.17726528462673","23.456525765200986","[]","广东省","广州市","花都区"
"B00141JQVR","铂丽百货超市","购物服务;便民商店/便利店;便民商店/便利店|购物服务;商场;商场","060200|060100","[]","狮岭镇盘古北路48号","113.154525","23.477226","113.14905488835021","23.47969148261452","13798095610","广东省","广州市","花都区"
"B0H6ODQZLW","万家好百货(花山店)","购物服务;商场;普通商场","060102","[]","花山镇两龙南街王志杭商住楼首二层","113.275432","23.452136","113.27007093045421","23.45471715296899","020-86848573","广东省","广州市","花都区"
"B0FFH7D10D","益群广场","购物服务;商场;普通商场","060102","[]","狮岭镇金狮大道东88号","113.185085","23.470166","113.1796715677746","23.472688847325774","13926111165;18802091736","广东省","广州市","花都区"
"B0GDLUIWHN","万悦城百货盘古店","购物服务;商场;商场","060100","[]","狮岭镇盘古路105号","113.156538","23.469363","113.15107194423597","23.47183261855406","020-86386339","广东省","广州市","花都区"
"B0FFLKVT4Q","金威商业广场","购物服务;商场;普通商场","060102","[]","宝峰南路金威皮革箱包精品城","113.174441","23.460260","113.16900852380844","23.462763765557376","[]","广东省","广州市","花都区"
"B0FFLJC6OE","万虹商业休闲广场","购物服务;商场;普通商场","060102","[]","南航大道北万虹花园","113.186366","23.468149","113.18095502198986","23.470674325898962","[]","广东省","广州市","花都区"
"B0H6RA80P0","狮岭城市","购物服务;商场;普通商场","060102","[]","金狮大道西与盘古中路交叉口东260米","113.158814","23.468759","113.1533520279525","23.47123279174787","[]","广东省","广州市","花都区"
"B00141PS0R","龙城商业中心","购物服务;商场;商场","060100","[]","启航路","113.650368","22.685539","113.64528822688466","22.68852027490609","[]","广东省","广州市","南沙区"
"B0FFFAIB12","天汇百货(新垦店)","购物服务;商场;普通商场","060102","[]","万顷沙镇新垦繁荣路(新垦综合市场首、二层)","113.606271","22.643400","113.60122865115494","22.646440695073874","[]","广东省","广州市","南沙区"
"B00140VAVO","新垦商贸城","购物服务;商场;普通商场","060102","[]","万顷沙镇长堤西路10号","113.606767","22.644261","113.60172459905124","22.64730134171561","[]","广东省","广州市","南沙区"
"B0FFLJGRRD","君俊晴海岸团购店","购物服务;商场;免税品店","060103","[]","科院路晴海岸","113.590258","22.743815","113.58520311485879","22.74683088807801","[]","广东省","广州市","南沙区"
"B0H3X74IU8","心悦城·邮轮广场(中交·国际邮轮广场店)","购物服务;商场;商场","060100","[]","莲溪拓展路2号(南沙客运港地铁站G口步行490米)","113.609575","22.772134","113.6045241700725","22.775139241600165","[]","广东省","广州市","南沙区"
"B0HKFCY1UO","广州南沙大涌星河COCO Garden商场","购物服务;商场;普通商场","060102","[]","大涌东路(大涌地铁站D口步行270米)","113.557634","22.760736","113.5525288126568","22.763712032165603","[]","广东省","广州市","南沙区"
"B00141PS2Q","天汇百汇(东门)","购物服务;商场;购物中心","060101","[]","珠江东路与珠江中路交叉口西20米","113.546170","22.703987","113.5410402954104","22.70695688542173","[]","广东省","广州市","南沙区"
"B0FFLFGNPE","珠江源昌花园广场","购物服务;商场;商场","060100","[]","珠江街新广三路","113.525786","22.720212","113.52059431995384","22.723126824847853","[]","广东省","广州市","南沙区"
"B0IGGDW26D","源昌花园商业广场","购物服务;商场;普通商场","060102","[]","新广三路与珠江大道交叉口西北320米","113.525656","22.720829","113.5204638563614","22.7237432955389","[]","广东省","广州市","南沙区"
"B0FFK6EKP2","TYGRIN","购物服务;商场;免税品店","060103","[]","祈福家兴二街13号","113.296182","22.959495","113.29082514105677","22.962209564577016","[]","广东省","广州市","番禺区"
"B0FFFY10Y4","雄峰城A3座","购物服务;商场;普通商场","060102","[]","钟村街105国道旁雄峰城","113.301956","22.970424","113.29658831090026","22.97312470055382","[]","广东省","广州市","番禺区"
"B00140UFXW","雄峰城","购物服务;商场;购物中心","060101","[]","钟村镇105国道","113.303484","22.970813","113.29811349767225","22.973510991763835","020-34710888;020-39908999","广东省","广州市","番禺区"
"B00141IEMS","钟福广场","购物服务;商场;购物中心","060101","[]","钟村街钟屏岔道南侧","113.322951","22.967946","113.31754233810436","22.97060995953631","020-23832777","广东省","广州市","番禺区"
"B0FFHRXB2N","7天广场","购物服务;商场;普通商场","060102","[]","105国道钟村市场对面","113.311638","22.976257","113.30625159348713","22.97893842343777","020-31144212","广东省","广州市","番禺区"
"B0FFK83ZLK","众万加百货(钟村店)","购物服务;便民商店/便利店;便民商店/便利店|购物服务;商场;商场","060200|060100","[]","钟村市场解放路87号","113.312170","22.973909","113.30678270461205","22.97659047231358","[]","广东省","广州市","番禺区"
"B0FFIAT802","商场","购物服务;商场;普通商场","060102","[]","钟村解放路钟村永兴隆综合批发市场","113.312858","22.974293","113.30746932012386","22.976973058502107","[]","广东省","广州市","番禺区"
"B00141SF10","金丰时代","购物服务;商场;普通商场|购物服务;专卖店;儿童用品店","060102|061207","[]","嘉胜路17号","113.313516","22.976212","113.3081258865929","22.978890033296416","[]","广东省","广州市","番禺区"
"B0FFHIYXAL","星华荟商业广场","购物服务;商场;普通商场","060102","[]","钟一村钟福广场","113.321319","22.968371","113.3159136529231","22.971037870047567","[]","广东省","广州市","番禺区"
"B0FFFQOF08","存幸购物广场","购物服务;商场;商场","060100","[]","钟一村担水涌路2号1楼","113.317612","22.969275","113.31221413728215","22.971948449462015","[]","广东省","广州市","番禺区"
"B0G2CR8ZE4","金亿里","购物服务;商场;普通商场|商务住宅;住宅区;住宅小区","060102|120302","[]","257省道与诜墩环村东路交叉口西南80米","113.318619","22.977765","113.3132185242695","22.98043291438597","[]","广东省","广州市","番禺区"
"B00141IEMP","天汇百货(钟村店)","购物服务;商场;普通商场|购物服务;超级市场;超市","060102|060400","[]","钟灵北路1号","113.315275","22.978353","113.30988123300776","22.981026881911642","020-34718088","广东省","广州市","番禺区"
"B0FFHMLL6L","祈福·缤纷世界","购物服务;商场;普通商场","060102","[]","市广路(市广路地铁站B口步行490米)","113.332475","22.969307","113.32704669172058","22.971952218932834","[]","广东省","广州市","番禺区"
"B0FFIYHPZV","易和乐购卖场","购物服务;商场;普通商场","060102","[]","社学西路与宏达三街交叉口西南40米","113.312810","22.975153","113.30742135725082","22.977832775749263","[]","广东省","广州市","番禺区"
"B0FFGOFIQG","广路商贸城(钟村商贸城店)","购物服务;商场;普通商场","060102","[]","钟村街商贸城第六排A21号(钟村盛兴五街二横21号)西北方向5米","113.314942","22.981812","113.30954866696605","22.984485005296637","[]","广东省","广州市","番禺区"
"B0FFFPQTJT","皓兴商场","购物服务;商场;商场","060100","[]","沙头街小罗村工业一街16号B","113.345366","22.966616","113.3399122777159","22.969238424018428","020-34907898","广东省","广州市","番禺区"
"B0G0HNG0JF","遇见魔法(奥园·小资天堂店)","购物服务;商场;免税品店","060103","[]","小资四街奥园小资天堂","113.322033","22.983190","113.31662519250565","22.985849140491222","[]","广东省","广州市","番禺区"
"B00141PRGX","正茂商场","购物服务;商场;商场|购物服务;便民商店/便利店;便民商店/便利店","060100|060200","[]","沙头街大平村朝阳下街32号、34号","113.339525","22.945889","113.33408405590257","22.948530953178924","13512766899","广东省","广州市","番禺区"
"B00141IMIK","石碁城市广场","购物服务;商场;购物中心","060101","[]","莲塘路2号","113.442294","22.954762","113.43682523565089","22.95736594515003","020-39960111","广东省","广州市","番禺区"
"B0FFK11L52","万人乐(莲塘路)","购物服务;商场;普通商场","060102","[]","石基城市广场七座二层","113.443343","22.955253","113.43787639143011","22.95785859697414","020-84556966","广东省","广州市","番禺区"
"B00140W4GS","百越商场","购物服务;商场;普通商场","060102","[]","石碁镇龙基南路47-49号","113.436075","22.954473","113.43059429229635","22.95706694134621","020-84857309","广东省","广州市","番禺区"
"B0G0V4J7QE","石基富怡三区社区团购(富怡小区三区店)","购物服务;商场;免税品店","060103","[]","石基富怡三区二座101号","113.439214","22.958871","113.43373881173488","22.961467975945144","[]","广东省","广州市","番禺区"
"B0GDCC6FEQ","万佳汇购物广场(石基店)","购物服务;商场;购物中心","060101","[]","龙涌东路10号","113.435565","22.955672","113.43008330851225","22.95826466929123","020-39183405","广东省","广州市","番禺区"
"B0FFGBEC2E","爱地球(广州服务中心)","购物服务;商场;免税品店","060103","[]","石基镇龙基北路14号","113.436869","22.957252","113.43138953208118","22.959845958429497","13580371456;13760796677","广东省","广州市","番禺区"
"B0FFF09F19","华宇广场","购物服务;商场;商场","060100","[]","桥边路与龙涌东路交叉口,50米","113.435260","22.956134","113.42977774332527","22.9587260226393","[]","广东省","广州市","番禺区"
"B0FFK7RVA0","寿母广场","购物服务;商场;普通商场","060102","[]","石碁村路与庚辉坊北街交叉口南40米","113.443009","22.950479","113.43754201338716","22.953086036734494","[]","广东省","广州市","番禺区"
"B0FFG4BRU4","成达商业中心","购物服务;商场;普通商场","060102","[]","石基镇市莲路石基村段2号","113.437348","22.950169","113.43186988977388","22.952766721492477","[]","广东省","广州市","番禺区"
"B00141JRCL","万佳汇(沙涌店)","购物服务;商场;普通商场","060102","[]","石基镇沙涌村公园","113.427568","22.953733","113.42207391056245","22.95631603348366","[]","广东省","广州市","番禺区"
"B0FFH2WMF0","南珑商业中心","购物服务;商场;商场","060100","[]","市莲路大龙段31号","113.430758","22.953332","113.42526856756484","22.95591904803362","[]","广东省","广州市","番禺区"
"B0FFFS7J7X","海鸥综合楼","购物服务;商场;普通商场|商务住宅;楼宇;商务写字楼","060102|120201","[]","石基镇前锋北路21号","113.443073","22.942374","113.43760669786789","22.944984597719827","[]","广东省","广州市","番禺区"
"B0G3MDWOED","万侨商业广场","购物服务;商场;普通商场","060102","[]","市莲路沙涌村","113.428366","22.953814","113.4228730167545","22.956397918648907","18022388733","广东省","广州市","番禺区"
"B0G3A9HARF","沙涌荟","购物服务;商场;普通商场","060102","[]","大龙街市莲路沙涌路段107号","113.428070","22.953661","113.42257661117961","22.95624463954503","[]","广东省","广州市","番禺区"
"B00141PRJT","百兴隆商场(沙涌店)","购物服务;商场;普通商场","060102","[]","大龙街沙涌村新中一区保境路10号","113.426771","22.954750","113.4212757620986","22.957331708582497","[]","广东省","广州市","番禺区"
"B0IA15ULAG","中创商业美食广场","购物服务;商场;普通商场","060102","[]","永善村路与义里下街交叉口东南80米","113.460899","22.956363","113.4554756400474","22.95900524440708","[]","广东省","广州市","番禺区"
"B0FFHM4SQA","捷恒广场","购物服务;商场;普通商场","060102","[]","市莲路官涌村路段24号","113.457897","22.953329","113.4524656058402","22.95596545307278","4008880858","广东省","广州市","番禺区"
"B00140W7CJ","信业尚东汇","购物服务;商场;普通商场","060102","[]","大龙街城区大道283号","113.406533","22.937260","113.40102215680365","22.93983605904937","[]","广东省","广州市","番禺区"
"B0FFILWI5N","亚运城广场","购物服务;商场;购物中心","060101","[]","石楼镇康体路43号","113.476557","22.941816","113.47118208824284","22.944505365564435","020-84869988;020-84890333","广东省","广州市","番禺区"
"B0FFF2BMYR","恒发百货","购物服务;商场;普通商场","060102","[]","石基镇前锋路","113.448552","22.925622","113.44309897334719","22.92825002248948","[]","广东省","广州市","番禺区"
"B0IA3OER62","吉山商业中心(吉山东市场店)","购物服务;商场;商场","060100","[]","吉山新路街91号吉山东市场","113.433384","23.126984","113.42788689181333","23.129500735890527","[]","广东省","广州市","天河区"
"B0FFM6QUQ8","极配者","购物服务;商场;免税品店","060103","[]","吉山新路街自编24号2栋二单元二楼B229","113.432384","23.125321","113.42688537330407","23.12783704200052","18566201652","广东省","广州市","天河区"
"B0FFM68JVM","吉华购物广场","购物服务;商场;购物中心","060101","[]","吉山新路衔1号","113.427732","23.127549","113.42222625962552","23.130058357777894","[]","广东省","广州市","天河区"
"B0HRFZ1W9T","八号商业广场","购物服务;商场;普通商场","060102","[]","灵山东路8号","113.425167","23.126981","113.41965791227895","23.12948780251083","[]","广东省","广州市","天河区"
"B0FFK4N7JA","2号广场","购物服务;商场;普通商场","060102","[]","珠村灵山东路2号","113.423716","23.127074","113.41820513422756","23.12957931903025","[]","广东省","广州市","天河区"
"B0FFFR7N8D","广州M+Park漫广场","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","东圃镇中山大道中1242号","113.424651","23.112200","113.41914228379851","23.11471229046018","020-32236888;020-82109666","广东省","广州市","天河区"
"B0FFFGZU5J","丰乐广场","购物服务;商场;普通商场","060102","[]","丰乐北路633号(黄埔体育馆对面)","113.453075","23.114462","113.44762010100389","23.117018950379613","[]","广东省","广州市","黄埔区"
"B0FFM4MLB2","优托邦","购物服务;商场;普通商场","060102","[]","奥体南路12号","113.415496","23.130994","113.40997681333684","23.133491331360094","[]","广东省","广州市","天河区"
"B0FFHXQRVK","汇珠商业广场","购物服务;商场;普通商场","060102","[]","BRT珠村站黄村大道","113.417495","23.120472","113.4119781817039","23.122974861206952","13427501973;13824474870","广东省","广州市","天河区"
"B0H6G5ZNQS","十漫广场","购物服务;商场;购物中心","060101","[]","中山大道中与珠村东环路交叉口南40米","113.425074","23.113923","113.41956569095203","23.11643501409753","020-82109666","广东省","广州市","天河区"
"B00140W8IE","优托邦购物中心(奥体中心店)","购物服务;商场;购物中心","060101","[]","奥体南路12号","113.415416","23.131080","113.40989674573466","23.13357724940854","020-82168098;020-82169152;020-82175253","广东省","广州市","天河区"
"B0FFG98883","民信优购(珠村店)","购物服务;商场;普通商场","060102","[]","东桥大道南22号珠村市场2层","113.423261","23.117773","113.41775023812792","23.12028165691346","020-32239001","广东省","广州市","天河区"
"B0FFHGIQSQ","美居新生活建材馆","购物服务;商场;购物中心","060101","[]","奥体南路12号","113.414840","23.132618","113.40932020541374","23.135114299599614","[]","广东省","广州市","天河区"
"B0FFK7GFTM","东英·国际机械城","购物服务;商场;商场","060100","[]","中山大道中珠村","113.424095","23.114315","113.41858546187417","23.116825871842988","[]","广东省","广州市","天河区"
"B0FFGDKE4R","博裕广场","购物服务;商场;普通商场","060102","[]","中山大道中1088号","113.418908","23.117008","113.41339270407641","23.11951328448281","020-66805456","广东省","广州市","天河区"
"B00141I7LX","天河城百货(奥体店)","购物服务;商场;普通商场","060102","[]","奥体南路12号优托邦4期1-3层","113.416030","23.129499","113.41051133605366","23.131997256130447","020-32095160","广东省","广州市","天河区"
"B0FFFDAXS4","乐都汇","购物服务;商场;购物中心","060101","[]","中山大道1116号(近BRT珠村站)","113.420519","23.115937","113.41500536447727","23.118443986041438","020-22167000","广东省","广州市","天河区"
"B0FFIWUBKQ","时代潮流城","购物服务;商场;普通商场","060102","[]","黄村环村西路与园丁路交叉口西北40米","113.412640","23.122568","113.4071193887016","23.125067217551308","[]","广东省","广州市","天河区"
"B0FFHSS4HQ","莲溪国际机械城C区","购物服务;商场;商场","060100","[]","莲溪东路自编8号","113.425275","23.110925","113.41976714914638","23.113438449871204","[]","广东省","广州市","天河区"
"B0FFG20FMX","好邻居购物广场(福齐乐百货)","购物服务;商场;购物中心|购物服务;超级市场;超市","060101|060400","[]","东圃黄村路5号","113.409913","23.124717","113.40439071115911","23.12721424518454","[]","广东省","广州市","天河区"
"B0HU4HLHJ0","珠江荟","购物服务;商场;商场","060100","[]","聚德北路与聚德路交叉口东南80米","113.329519","23.085776","113.3240888656132","23.08837688016363","[]","广东省","广州市","海珠区"
"B0FFLKMAWG","蕙海商业中心","购物服务;商场;普通商场|购物服务;特色商业街;特色商业街","060102|061000","[]","磨碟沙大街11号1号","113.335923","23.098776","113.3304789113003","23.10135928724048","020-89238268","广东省","广州市","海珠区"
"B00140T6RF","东鸿百货","购物服务;商场;普通商场","060102","[]","龙潭村东环街31号","113.336864","23.081433","113.3314191912057","23.084021767797203","020-34042829","广东省","广州市","海珠区"
"B00140U2C2","六福商业广场","购物服务;商场;购物中心","060101","[]","赤岗路17-19号","113.327067","23.087080","113.32164182187695","23.089685014806918","020-22067005;020-22067006;020-34208922","广东省","广州市","海珠区"
"B00141RDXP","纵横广场","购物服务;商场;购物中心","060101","[]","新港中路456号(赤岗地铁站C1口步行370米)","113.330615","23.095815","113.32518193381814","23.09840959329745","[]","广东省","广州市","海珠区"
"B00141JDC8","丽影广场C区","购物服务;商场;普通商场","060102","[]","新港中路356号(客村地铁站C口旁)","113.319989","23.095758","113.31457776785972","23.09837283465975","[]","广东省","广州市","海珠区"
"B00141JLB7","天鸿百货(满鸿商店)","购物服务;商场;商场|购物服务;超级市场;超市","060100|060400","[]","聚德中路","113.326108","23.085035","113.32068493491388","23.087642702944727","020-84160036","广东省","广州市","海珠区"
"B0H6MUH9AE","优乐购商业广场","购物服务;商场;普通商场|购物服务;特色商业街;特色商业街","060102|061000","[]","赤沙路南约西行38号之五","113.355515","23.085528","113.3500348122565","23.088082039146197","020-34407200","广东省","广州市","海珠区"
"B0HKOUGUZL","Crying Center","购物服务;商场;普通商场","060102","[]","赤岗西路与碧映路交叉口西南20米","113.323417","23.089050","113.31799919916114","23.091661145709928","[]","广东省","广州市","海珠区"
"B00141S1XP","新港商业城","购物服务;商场;普通商场","060102","[]","新港中路304号(近纺织服装学校)","113.325682","23.095494","113.32025910314499","23.09809814244821","020-34025838","广东省","广州市","海珠区"
"B00140TCFB","丽影广场A区(新港中路)","购物服务;商场;商场","060100","[]","新港中路365号(客村地铁站D口步行200米)","113.322571","23.095683","113.31715448729867","23.09829298361218","[]","广东省","广州市","海珠区"
"B0I3FRTK7U","广州市·琶洲汇","购物服务;商场;普通商场","060102","[]","芳园路与磨碟沙路辅路交叉口东60米","113.335056","23.103647","113.3296133358358","23.10622990625196","[]","广东省","广州市","海珠区"
"B0FFGD1FS7","万德信百货","购物服务;商场;普通商场","060102","[]","大塘马基大街12号","113.322244","23.082562","113.31682904664035","23.08517809472124","[]","广东省","广州市","海珠区"
"B00140TCVU","名粤广场商贸城","购物服务;商场;普通商场","060102","[]","广州大道南1021号","113.316199","23.082381","113.3107963601958","23.08500851900088","020-34174647","广东省","广州市","海珠区"
"B00141TJQS","珠影·星光城","购物服务;商场;商场","060100","[]","新港中路354号(客村地铁站D口步行200米)","113.321199","23.094506","113.31578537932992","23.09711907256626","020-84038888","广东省","广州市","海珠区"
"B00141R9KU","四季天地","购物服务;商场;普通商场","060102","[]","赤岗北路118号","113.328329","23.100811","113.32290029309961","23.10340788133133","020-89440366","广东省","广州市","海珠区"
"B0GKHAYEXB","潮营cc","购物服务;商场;商场","060100","[]","广州国际媒体港东1门潮墟潮营","113.322760","23.105702","113.3173424205818","23.108307472616456","[]","广东省","广州市","海珠区"
"B00140NEG3","家丰百货(桥南新街店)","购物服务;商场;购物中心","060101","[]","上冲马基大街12号之一","113.321971","23.082788","113.31655659113419","23.085404517082317","020-89442483","广东省","广州市","海珠区"
"B00140VB15","华泰服装商场","购物服务;商场;普通商场","060102","[]","华泰西街8巷1号","113.349510","23.072400","113.34404133970904","23.074969632437718","[]","广东省","广州市","海珠区"
"B0FFISG658","万德信百货(上冲南店)","购物服务;商场;普通商场|购物服务;便民商店/便利店;便民商店/便利店","060102|060200","[]","上冲南约12号(大塘地铁站A口步行410米)","113.318547","23.078647","113.31313986215214","23.08127171468664","[]","广东省","广州市","海珠区"
"B0FFG6B0KZ","缤纷天地","购物服务;商场;购物中心","060101","[]","云城西路880号(白云公园地铁站A口步行310米)","113.268733","23.180024","113.26339673460002","23.18267815956811","[]","广东省","广州市","白云区"
"B0FFHQKXM7","凯德广场云尚","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","云城西路890号(白云公园地铁站A口步行100米)","113.269267","23.180739","113.26393023697162","23.183392512047327","020-66316666","广东省","广州市","白云区"
"B00140W8N3","5号停机坪购物广场","购物服务;商场;购物中心","060101","[]","云霄路353号","113.264981","23.181123","113.25964751860091","23.18377913822187","020-66853555;020-66855555","广东省","广州市","白云区"
"B00141IFCP","万达广场(白云店)","购物服务;商场;购物中心","060101","[]","云城东路501号","113.266727","23.172397","113.26139284129299","23.175055365427003","[]","广东省","广州市","白云区"
"B0FFFTEK9W","万达广场B区(白云店)","购物服务;商场;购物中心","060101","[]","云城东路501号","113.266050","23.172580","113.26071633278114","23.175238715880603","[]","广东省","广州市","白云区"
"B00140H5Z6","白云国际机场商贸中心","购物服务;商场;普通商场","060102","[]","机场路615号","113.259129","23.177060","113.25379917471251","23.179720357706632","[]","广东省","广州市","白云区"
"B0FFHCDPBE","机场店","购物服务;商场;免税品店","060103","[]","机场路601号","113.258413","23.176684","113.25308352229817","23.179344741924417","[]","广东省","广州市","白云区"
"B0FFHRQS94","名汇奥特莱斯","购物服务;商场;购物中心","060101","[]","机场路585号鹏景大厦1层108号","113.259192","23.174365","113.25386232648226","23.17702634895511","020-36227723;13570914500","广东省","广州市","白云区"
"B0FFLKQHIR","韩汇里","购物服务;商场;普通商场|购物服务;特色商业街;步行街","060102|061001","[]","棠景路181号","113.256700","23.173148","113.25137144903783","23.17581057707264","020-86280688","广东省","广州市","白云区"
"B0FFG9IS7F","广星广场","购物服务;商场;普通商场","060102","[]","岗贝路19号","113.254665","23.180114","113.24933664883795","23.182774415843408","[]","广东省","广州市","白云区"
"B0FFJ7QC9A","太阳广场","购物服务;商场;普通商场|购物服务;服装鞋帽皮具店;服装鞋帽皮具店|购物服务;超级市场;超市","060102|061100|060400","[]","新市墟萧岗市场1号楼","113.263211","23.192063","113.25787794581969","23.194716052834877","15920169685","广东省","广州市","白云区"
"B0FFHQEXHN","丰润商业广场","购物服务;商场;商场","060100","[]","金钟横路318号","113.266365","23.167031","113.26103147352977","23.1696916304033","020-86333993","广东省","广州市","白云区"
"B00141R1RH","联富文化商业广场","购物服务;商场;商场","060100","[]","新市南街55号新市天地F1","113.264876","23.191112","113.25954191913289","23.19376450997615","[]","广东省","广州市","白云区"
"B0FFF3UXMZ","中福商业中心","购物服务;商场;普通商场","060102","[]","远景路173号","113.255646","23.173495","113.25031779210703","23.17615770091787","[]","广东省","广州市","白云区"
"B00141RHCM","金浚海广场","购物服务;商场;普通商场","060102","[]","岗贝路3-3号","113.251986","23.179868","113.2466582934366","23.18252886676724","[]","广东省","广州市","白云区"
"B0FFF2IN9H","时代商业中心","购物服务;商场;商场","060100","[]","远景路与心谊路交叉口西北20米","113.255838","23.172944","113.25050976565983","23.175606865715213","020-86272878","广东省","广州市","白云区"
"B0FFL2T6KV","Kimlife Home(228创意园B座店)","购物服务;商场;免税品店","060103","[]","云城西路228号228创意园C座103","113.272241","23.190315","113.26690089765475","23.192962669363375","13048038885","广东省","广州市","白云区"
"B0FFM1FERK","兴发广场d座","购物服务;商场;普通商场","060102","[]","机场路138号兴发广场2期","113.264997","23.166363","113.2596644997374","23.169024698442215","[]","广东省","广州市","白云区"
"B0FFG92RK1","新市天地","购物服务;商场;普通商场","060102","[]","新市南街45号","113.265748","23.191931","113.26041325059552","23.194582704045143","020-36212888;020-36229999","广东省","广州市","白云区"
