"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"BV11386265","沙浦(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.490639","23.087135","113.48530169374462","23.08980290122413","[]","广东省","广州市","黄埔区"
"BV11386251","珠江村(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.443005","23.100406","113.43752779383478","23.10294888225137","[]","广东省","广州市","黄埔区"
"BV11386237","南海神庙(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.496697","23.084436","113.4913810157903","23.08712320942012","[]","广东省","广州市","黄埔区"
"BV11386258","庙头(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.501441","23.083101","113.49614178507305","23.08580308368067","[]","广东省","广州市","黄埔区"
"BV11386229","南湾(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.509618","23.082635","113.50434752181782","23.085361836420077","[]","广东省","广州市","黄埔区"
"BV11445830","泰安花园(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","B21路","113.392530","23.130330","113.38700619558531","23.132825695992235","[]","广东省","广州市","天河区"
"BV11693174","车陂(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.395103","23.124549","113.38957884249125","23.127046098522683","[]","广东省","广州市","天河区"
"BV11693217","天朗明居(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","B16路;B17路;B1路;B1路快线;B20路;B22路;B27路;B2A路;B2路;B3路;B4A路;B4B路;B4路;B5路;B5路快线;B6路;B6路快线;B7路;B7路快线","113.390608","23.124570","113.38508535124595","23.127068891002807","[]","广东省","广州市","天河区"
"BV11694280","棠东(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","(停运)B3A路;B12路;B16路;B17路;B1路;B1路快线;B20路;B21路;B22路;B27路;B2A路;B2路;B3路;B4A路;B4B路;B4路;B5路;B6路;B6路快线;B7路;B7路快线;B8路","113.385104","23.125404","113.37958439055404","23.127905875827054","[]","广东省","广州市","天河区"
"BV11647652","棠下村(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.379948","23.125916","113.37443244240094","23.1284218414088","[]","广东省","广州市","天河区"
"BV09011201","学院(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","(停运)B3A路;B12路;B16路;B17路;B1路;B1路快线;B20路;B21路;B25路;B27路;B2A路;B2路;B3路;B4A路;B4B路;B4路;B5路;B6路;B8路","113.371793","23.129067","113.36628586037725","23.131580105100745","[]","广东省","广州市","天河区"
"BV11694281","上社(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.365490","23.132713","113.35999093076417","23.13523269997153","[]","广东省","广州市","天河区"
"BV11694284","华景新城(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","(停运)B3A路;(停运)B3B路;B11路;B12路;B16路;B17路;B1路;B1路快线;B20路;B21路;B25路;B27路;B2A路;B2路;B3路;B4A路;B4B路;B4路;B5路;B6路","113.359544","23.134084","113.3540538390838","23.13661177229403","[]","广东省","广州市","天河区"
"BV11688561","师大暨大(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.346914","23.136124","113.34144582114443","23.138671891387872","[]","广东省","广州市","天河区"
"BV11694282","岗顶(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.338983","23.134782","113.33353031717107","23.137344867391324","[]","广东省","广州市","天河区"
"BV11694311","石牌桥(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.330707","23.133462","113.32527118833502","23.136041032077937","[]","广东省","广州市","天河区"
"BV11688545","体育中心(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.323207","23.133507","113.3177866172088","23.136100317492183","[]","广东省","广州市","天河区"
"B0FFFDMCOQ","石滩客运站","交通设施服务;公交车站;普通公交站","150702","[]","汇商路","113.791930","23.172639","113.78678508999477","23.175330038238467","[]","广东省","广州市","增城区"
"B0FFH94V0I","良口客运站","交通设施服务;公交车站;普通公交站","150702","[]","良口车站-良平村,良平村-良口车站","113.735518","23.71835","113.73027289241327","23.720962846890824","[]","广东省","广州市","从化区"
"BV09060273","文园(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.471086","23.095971","113.46568332023271","23.09857940050164","[]","广东省","广州市","黄埔区"
"BV09040028","莲溪(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.427305","23.112535","113.4217997026169","23.115049978809246","[]","广东省","广州市","黄埔区"
"BV09039175","东圃镇(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.402999","23.122604","113.3974746412759","23.125100800803285","[]","广东省","广州市","天河区"
"BV11693924","万胜围(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.386017","23.097639","113.38049868882231","23.100151629401434","[]","广东省","广州市","海珠区"
"BV11694059","琶洲塔(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.376814","23.099129","113.3713032934974","23.10164882682332","[]","广东省","广州市","海珠区"
"BV10420820","会展东(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.368809","23.104327","113.36330732562286","23.106853864955053","[]","广东省","广州市","海珠区"
"BV10420823","会展中(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.362574","23.104381","113.35708115282928","23.106916347478496","[]","广东省","广州市","海珠区"
"BV10420825","会展西(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.356270","23.104622","113.35078723052118","23.10716687339708","[]","广东省","广州市","海珠区"
"BV11386246","琶洲大桥南(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.375449","23.104541","113.36993935618247","23.10706000414263","[]","广东省","广州市","海珠区"
"BV10420821","南风(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.348699","23.105676","113.34322956627437","23.108233118581296","[]","广东省","广州市","海珠区"
"BV10619943","琶醍(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.340115","23.107691","113.33466191202682","23.110262760874644","[]","广东省","广州市","海珠区"
"BV09006674","广州塔东(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.327074","23.107457","113.32164742574274","23.11005353176573","[]","广东省","广州市","海珠区"
"BV11386256","广州塔(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.322220","23.107381","113.31680341504064","23.109986804886315","[]","广东省","广州市","海珠区"
"BV10420824","猎德大桥南(有轨电车站)","交通设施服务;公交车站;电车站","150705","[]","海珠有轨1号线","113.335498","23.107572","113.33005417335097","23.110152451775594","[]","广东省","广州市","海珠区"
"BV11386241","乌冲(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.461739","23.100279","113.456308244641","23.10286169017633","[]","广东省","广州市","黄埔区"
"BV11386267","下沙(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.451427","23.101312","113.44596890602315","23.103870862212577","[]","广东省","广州市","黄埔区"
"BV11502696","珠村(快速公交站)","交通设施服务;公交车站;快速公交站","150704","[]","","113.417856","23.118333","113.41233964715822","23.120836981757442","[]","广东省","广州市","天河区"
