"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0FFH34W1D","广州市从化康宁医院","医疗保健服务;专科医院;精神病医院|医疗保健服务;综合医院;综合医院","090210|090100","[]","S256(从樟一路)和睦村公交站旁","113.632952","23.521811","113.62783837082941","23.524558527263906","020-37923561","广东省","广州市","从化区"
"B0H0JAVRM6","从化河东医院","医疗保健服务;综合医院;综合医院","090100","[]","江埔街环市东路363号","113.607955","23.543516","113.60285370122834","23.546286356647233","[]","广东省","广州市","从化区"
"B0FFLJXYZD","增城区派潭镇中心卫生院","医疗保健服务;综合医院;卫生院","090102","[]","文政路与派谭教育路交叉口北200米","113.779995","23.491236","113.77480526472196","23.49383901849242","[]","广东省","广州市","增城区"
"B00140W2YM","东明卫生院","医疗保健服务;综合医院;卫生院","090102","[]","东明镇五和村","113.872366","23.890064","113.86737342248648","23.892892447742692","[]","广东省","广州市","从化区"
"B00140ULIQ","花都区花东镇北兴卫生院","医疗保健服务;综合医院;卫生院","090102","[]","花都大道北16号","113.418758","23.426059","113.41322123188687","23.428474849215352","020-86796332;020-86798673","广东省","广州市","花都区"
"B0014092F4","新华医院","医疗保健服务;综合医院;卫生院","090102","[]","新华街商贸路1号","113.198787","23.379690","113.19340331605088","23.382248252307942","020-22677866;020-86863248;020-86871091","广东省","广州市","花都区"
"B00140U8K1","广州花都人爱医院","医疗保健服务;综合医院;综合医院","090100","[]","建设北路138号","113.206261","23.397044","113.2008875007158","23.399610739803848","020-86884333;020-86884666;020-86967333","广东省","广州市","花都区"
"B00140H645","南方医院(太和分院)","医疗保健服务;综合医院;综合医院","090100","[]","太和中路53号","113.356637","23.291111","113.35114083415615","23.293588842835835","020-87421588","广东省","广州市","白云区"
"B00140UGB0","白云区第二人民医院","医疗保健服务;综合医院;综合医院","090100","[]","江同路24号","113.234265","23.273563","113.22892796255024","23.276187765746535","020-36091287;020-86602414","广东省","广州市","白云区"
"B00140SYSH","广州市花都区梯面镇卫生院","医疗保健服务;综合医院;卫生院","090102","[]","梯面镇金梯大道40号","113.299457","23.551194","113.29405438543436","23.553740980682317","020-86786263;020-86851526","广东省","广州市","花都区"
"B00141JUTY","广州市花都区第二人民医院","医疗保健服务;综合医院;综合医院","090100","[]","狮岭镇康政路3号","113.158958","23.463148","113.15349667142381","23.465622490015605","020-86845255;020-86996997","广东省","广州市","花都区"
"B00140V63G","广州市中西医结合医院","医疗保健服务;综合医院;三级甲等医院","090101","[]","迎宾大道87号","113.217116","23.402089","113.2117560703135","23.40466914276991","020-86888120;020-86888565;020-86892106","广东省","广州市","花都区"
"B00140W6L4","花山镇卫生院","医疗保健服务;综合医院;卫生院","090102","[]","两龙育才路1号","113.279741","23.457318","113.27437462661287","23.45989434719776","020-86848553;020-86948333;020-86947161","广东省","广州市","花都区"
"B00140VAML","太平医院","医疗保健服务;综合医院;综合医院","090100","[]","太平镇太平东路133号","113.483828","23.429382","113.47844412766615","23.431927685308146","020-87810360","广东省","广州市","从化区"
"B00140TQTO","钟落潭镇医院","医疗保健服务;综合医院;综合医院","090100","[]","钟落潭镇蟠龙路2号","113.408948","23.385112","113.40340728737948","23.387529011704355","020-61971282","广东省","广州市","白云区"
"B00141IDJ2","新华社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","农新路8号","113.197658","23.380549","113.19227243475882","23.383105254651483","[]","广东省","广州市","花都区"
"B00140UDZE","广州市白云区龙归华侨医院","医疗保健服务;综合医院;卫生院","090102","[]","龙归墟公路南3号","113.304438","23.283708","113.29904460522845","23.286282878870878","020-36364393;020-36366091","广东省","广州市","白云区"
"B00140NZ2M","江高镇卫生院","医疗保健服务;综合医院;卫生院","090102","[]","江高镇镇中南路43号","113.189060","23.330470","113.18366321352981","23.333022112843043","020-86607899;020-86608357","广东省","广州市","白云区"
"B00141IBJT","胡忠医院","医疗保健服务;专科医院;妇科医院|医疗保健服务;综合医院;综合医院","090209|090100","[]","工业大道17号","113.198265","23.364686","113.19288149608718","23.367246295432","020-86833120;020-89686318","广东省","广州市","花都区"
"B00140NYYN","龙潭医院","医疗保健服务;综合医院;综合医院","090100","[]","鳌头镇潖江路46号潖江路龙潭加油站旁","113.413195","23.665866","113.40763705005755","23.668284266789403","020-87884854","广东省","广州市","从化区"
"B00140NYDI","广州东仁医院","医疗保健服务;综合医院;综合医院","090100","[]","永平街东平大道1号","113.312702","23.249124","113.30729504566628","23.251694854106255","020-66670218;18027341084","广东省","广州市","白云区"
"B0FFFWHHYP","南沙区龙穴街龙穴社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","龙城路与启航路交叉口东北80米","113.650530","22.685739","113.64544998822477","22.68871994639454","020-84940093","广东省","广州市","南沙区"
"B00140UE9J","广州市第一人民医院南沙医院","医疗保健服务;综合医院;综合医院","090100","[]","丰泽东路105号","113.533790","22.786447","113.52861929623002","22.78936253319199","020-22903888;020-39096666","广东省","广州市","南沙区"
"B0I0HUQKHL","广州医科大学附属肿瘤医院(南沙院区)(建设中)","医疗保健服务;综合医院;综合医院","090100","[]","万顷沙镇万新大道西侧","113.617086","22.657506","113.61204045964342","22.66053753139351","[]","广东省","广州市","南沙区"
"B00141J0M9","广州市南沙区中医院","医疗保健服务;综合医院;综合医院","090100","[]","珠江北路250号","113.545569","22.707001","113.54043748587429","22.70996877431429","020-84949990","广东省","广州市","南沙区"
"B0HKJ51RAS","南沙区第一人民医院(新垦门诊部)","医疗保健服务;综合医院;综合医院","090100","[]","新垦大道70号","113.606238","22.645309","113.60119552774302","22.6483493342652","[]","广东省","广州市","南沙区"
"B0G22LVN7O","广州市南沙区万顷沙人民医院(新垦分院)","医疗保健服务;综合医院;综合医院","090100","[]","育才路与灵新大道交叉口西80米","113.605894","22.645097","113.60085153230632","22.64813749819522","[]","广东省","广州市","南沙区"
"B00140UEE0","南沙区南沙街社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","进港大道54号","113.548881","22.799933","113.54375216749172","22.8028790863622","[]","广东省","广州市","南沙区"
"B0FFHG86Y7","南沙区第一人民医院","医疗保健服务;综合医院;综合医院","090100","[]","珠江街新兴路88号","113.549874","22.708552","113.54475365708156","22.711528516958595","020-84525766;020-84943770","广东省","广州市","南沙区"
"B0FFG8MNAP","万顷沙镇社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","万顷沙镇新垦大道72号","113.606246","22.645297","113.60120352866461","22.64833733371861","020-84955554","广东省","广州市","南沙区"
"B0HUKZ8CXC","福懋动物诊所","医疗保健服务;综合医院;综合医院","090100","[]","环市大道中","113.532258","22.790033","113.52708233722063","22.79294336326116","[]","广东省","广州市","南沙区"
"B0IDAM0O3C","广东省中医院南沙医院(建设中)","医疗保健服务;综合医院;综合医院","090100","[]","灵新大道与祈安大街交叉口南260米","113.535786","22.708003","113.53062648110945","22.710947453146748","[]","广东省","广州市","南沙区"
"B00140HTNE","广州市南沙区南沙街大涌卫生站","医疗保健服务;综合医院;卫生院","090102","[]","金岭南路303号","113.557425","22.768451","113.5523188431953","22.77142418857653","[]","广东省","广州市","南沙区"
"B0G29ZOGP0","君有私人医生互联网医院","医疗保健服务;综合医院;综合医院","090100","[]","翠瑜街5号114","113.519784","22.799076","113.51456725937258","22.801949103925004","[]","广东省","广州市","南沙区"
"B0FFJ9XMVG","珠江街平安社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","珠江街务安街56-4号","113.566009","22.686747","113.56092584125888","22.689757166901245","[]","广东省","广州市","南沙区"
"B001406AB0","新塘医院","医疗保健服务;综合医院;综合医院","090100","[]","水松坣路10号","113.616441","23.109531","113.61136637029843","23.112394981687416","020-82768701","广东省","广州市","增城区"
"B00141TWJI","广东省水电医院(新风路)","医疗保健服务;综合医院;综合医院","090100","[]","新塘镇港口大道312号","113.603108","23.116901","113.59803463770032","23.119768711047367","020-82609981;020-61776045;020-82707579","广东省","广州市","增城区"
"B0FFHGLOOX","吉山医院","医疗保健服务;综合医院;综合医院","090100","[]","珠吉街新路街109号","113.434013","23.127198","113.42851692834108","23.129715530298704","020-32010192","广东省","广州市","天河区"
"B0HBLA9SR3","南方医科大学附属第三医院医联体珠吉院区","医疗保健服务;综合医院;综合医院","090100","[]","吉山坑尾路与吉山东新村街交叉口西南80米","113.434264","23.127141","113.4287683569518","23.129658909435594","[]","广东省","广州市","天河区"
"B00140M3AK","广州市天河区人民医院","医疗保健服务;综合医院;综合医院","090100","[]","东圃大马路13号","113.401672","23.116881","113.39614787941436","23.119380121658597","020-82308194","广东省","广州市","天河区"
"B0HBRM5UV3","珠吉街吉山社区医院","医疗保健服务;综合医院;卫生院","090102","[]","吉山坑尾路与吉山东新村街交叉口西南120米","113.434022","23.126957","113.42852596002574","23.12947464024648","[]","广东省","广州市","天河区"
"B001402FC5","黄埔区中医医院","医疗保健服务;综合医院;综合医院","090100","[]","蟹山路3号","113.436003","23.097931","113.430512379928","23.100463418604036","020-82288935","广东省","广州市","黄埔区"
"B0FFFDC4VW","天河区黄村街社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","东圃镇黄村大道西华里2号","113.411548","23.124542","113.40602659569203","23.127039936479175","020-82520933","广东省","广州市","天河区"
"B00140W6UM","中山大学附属第三医院·岭南医院","医疗保健服务;综合医院;三级甲等医院","090101","[]","开创大道西2693号","113.471943","23.170973","113.46653790311973","23.17355373858929","020-82179000","广东省","广州市","黄埔区"
"B00140UG58","广州亿仁医院","医疗保健服务;综合医院;综合医院","090100","[]","黄埔区石化路241号","113.468806","23.108096","113.46339548442948","23.110693337736752","020-62981000;020-62981888","广东省","广州市","黄埔区"
"B00140TVLT","广东省中医院大学城医院","医疗保健服务;综合医院;三级甲等医院","090101","[]","大学城内环西路55号","113.389822","23.047395","113.38430500014364","23.049926597777194","020-39318100","广东省","广州市","番禺区"
"B00140AXYN","广州家家乐康复医院","医疗保健服务;综合医院;综合医院","090100","[]","北街大岗二巷96号","113.394861","23.128219","113.3893366478385","23.130714692423705","020-82306079;020-82306076;020-82306085","广东省","广州市","天河区"
"B001402F34","中山大学附属第一医院东院","医疗保健服务;综合医院;三级甲等医院","090101","[]","黄埔东路183号","113.453480","23.102281","113.44802695302202","23.104843839101758","020-82392307;020-82398120","广东省","广州市","黄埔区"
"B00141KFJS","广州医科大学附属第五医院","医疗保健服务;综合医院;综合医院","090100","[]","港湾路621号","113.445792","23.106798","113.4403203713499","23.10934335631541","020-85959142","广东省","广州市","黄埔区"
"B00141I8EI","姬堂社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","长盛街46号","113.465321","23.136606","113.45989811170216","23.139182791398014","020-82375359","广东省","广州市","黄埔区"
"B00141I97T","鱼珠街茅岗社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","茅岗路600号","113.437369","23.114675","113.43187970867223","23.117202598418196","020-32387739","广东省","广州市","黄埔区"
"B0FFF5VTAY","暨南大学附属第一医院(东圃院区)","医疗保健服务;综合医院;综合医院","090100","[]","中山大道中245号","113.400540","23.124984","113.39501525901085","23.12747988534072","020-38309202;020-82302950","广东省","广州市","天河区"
"B00141I9LY","天河区珠吉街社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","珠吉街","113.419668","23.123629","113.41415298226978","23.126132174996577","020-82557432","广东省","广州市","天河区"
"B00141I7J7","天河区新塘街社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","东圃镇西约大街3-7号","113.411854","23.156808","113.40633055723563","23.159293272797147","020-82340286;020-82340881","广东省","广州市","天河区"
"B00141I8X2","广州市黄埔区中医医院下沙门诊部","医疗保健服务;综合医院;综合医院|医疗保健服务;诊所;诊所","090100|090300","[]","下沙大街一巷3号","113.452011","23.105723","113.44655404296016","23.108281268728106","[]","广东省","广州市","黄埔区"
"B0HBMZKUSW","黄村医院","医疗保健服务;综合医院;卫生院","090102","[]","黄村大道西华里2号","113.411596","23.124674","113.40607461427142","23.127171903115226","[]","广东省","广州市","天河区"
"B0014069BA","广州市番禺区石碁人民医院","医疗保健服务;综合医院;综合医院","090100","[]","岐山路4号","113.439351","22.952266","113.4338765249295","22.95486602179592","020-84857427;020-84859693","广东省","广州市","番禺区"
"B00140ULI3","石基康优医院","医疗保健服务;综合医院;综合医院","090100","[]","石基镇岐山南路9-11号","113.438086","22.953608","113.43260902646892","22.95620541251351","020-39960255;020-84856450","广东省","广州市","番禺区"
"B0HDYHRIOT","番禺区第八人民医院急诊","医疗保健服务;综合医院;综合医院","090100","[]","岐山路与石莲街交叉口西南40米","113.439530","22.951962","113.43405589210622","22.9545624449303","[]","广东省","广州市","番禺区"
"B0FFIS5Q4J","番禺区第八人民医院","医疗保健服务;专科医院;传染病医院|医疗保健服务;综合医院;综合医院","090211|090100","[]","石基镇岐山路2号","113.439089","22.951578","113.43361406712279","22.954177888061484","[]","广东省","广州市","番禺区"
"B0FFK2SURR","番禺区第八人民医院门诊楼","医疗保健服务;综合医院;综合医院","090100","[]","岐山路与石莲街交叉口西南100米","113.439088","22.951724","113.43361305528006","22.954323824172796","[]","广东省","广州市","番禺区"
"B0FFK973EX","大龙街社区卫生服务中心·大龙站","医疗保健服务;综合医院;卫生院","090102","[]","金龙路与桥边路交叉口西南40米","113.432792","22.956681","113.42730554827598","22.95926929847402","[]","广东省","广州市","番禺区"
"B00141IEW9","大龙街大龙社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","石基镇金龙路71号大龙街","113.432815","22.956702","113.4273285842618","22.959290320828302","[]","广东省","广州市","番禺区"
"B00141IE64","番禺中心医院","医疗保健服务;综合医院;三级甲等医院","090101","[]","福愉东路8号","113.375933","22.910463","113.37043608267712","22.91306417718407","020-34858888;020-34859600","广东省","广州市","番禺区"
"B0H3X53WEZ","中仁医院","医疗保健服务;综合医院;卫生院","090102","[]","石碁镇市莲路官涌村段2号之二","113.453975","22.950874","113.44853349585752","22.95350267425691","020-39165818;020-39165828;18024596160","广东省","广州市","番禺区"
"B00140C3NO","石楼人民医院","医疗保健服务;综合医院;综合医院","090100","[]","人民路149号","113.489254","22.975557","113.48391940004635","22.9782686513415","020-84868141;020-84842519","广东省","广州市","番禺区"
"B00140A6BD","广州市番禺区新造医院","医疗保健服务;综合医院;综合医院","090100","[]","番禺区新造镇新广路24号","113.416217","23.034966","113.41070496430795","23.0375040113796","020-84726365;020-84726423","广东省","广州市","番禺区"
"B0FFMA7ABX","国泰医院","医疗保健服务;综合医院;综合医院","090100","[]","亚运大道石岗村段与泰兴路交叉口东南100米","113.408661","22.935903","113.4031510506452","22.938480141223355","[]","广东省","广州市","番禺区"
"B0FFH0RPZB","番禺康华男科医院","医疗保健服务;综合医院;综合医院","090100","[]","平康路197号","113.378959","22.940315","113.3734570337016","22.942900656625056","020-84634556","广东省","广州市","番禺区"
"B00141JSWR","番禺区石碁镇社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","市莲路官涌村段2号","113.454110","22.950573","113.44866886040755","22.953202097877693","020-84550880;020-84853398","广东省","广州市","番禺区"
"B0FFHPN6CK","南浦村杨荣瀚社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","市莲路与清白大街交叉口北40米","113.468481","22.961591","113.46307941021799","22.964250067230623","[]","广东省","广州市","番禺区"
"B0GKZRAF5P","石碁镇前长社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","石基镇前锋村前龙东路前锋东上街38号之二","113.450181","22.927489","113.4447316982162","22.930119534010377","[]","广东省","广州市","番禺区"
"B0IG5SIF1G","广州医科大学附属第二医院","医疗保健服务;综合医院;三级甲等医院","090101","[]","兴亚三路与兴岭路交叉口西南40米","113.486398","22.945202","113.4810556374906","22.947918202928406","[]","广东省","广州市","番禺区"
"B0FFLPD12L","大龙街来穗人员社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","东怡路与东蓝路交叉口北100米","113.411558","22.960888","113.40604780141652","22.963455526439585","[]","广东省","广州市","番禺区"
"B00140I8V8","南沙区鱼窝头医院大同分院","医疗保健服务;综合医院;综合医院","090100","[]","光明路5号","113.396846","22.891778","113.39133742167621","22.89437316591584","020-84917578","广东省","广州市","南沙区"
"B001406134","南沙区东涌医院","医疗保健服务;综合医院;综合医院","090100","[]","培贤东路7号","113.461903","22.883941","113.45648735317289","22.8866158678198","020-84905143;020-84905499","广东省","广州市","南沙区"
"B00140MZ7I","祈福医院","医疗保健服务;综合医院;三级甲等医院","090101","[]","鸿福路3号","113.325351","22.969048","113.31993733330562","22.97170691909922","020-84518222;020-84518333;020-84518999","广东省","广州市","番禺区"
"B001402F54","番禺区中医院","医疗保健服务;综合医院;综合医院","090100","[]","桥东路65号","113.369606","22.938631","113.36411459061193","22.94122765096518","[]","广东省","广州市","番禺区"
"B00140IJMF","广州医科大学附属第一医院市桥医院","医疗保健服务;综合医院;综合医院","090100","[]","市桥街捷进中路114号","113.353157","22.949024","113.34769017490589","22.951640454576765","020-34515177;020-84661016;020-84878772","广东省","广州市","番禺区"
"B0I1BMS9EZ","番禺康复医院","医疗保健服务;综合医院;综合医院","090100","[]","禺山西路688号","113.309088","22.939276","113.30370904398211","22.94197778577192","[]","广东省","广州市","番禺区"
"B0FFIR4HSQ","番禺区第五人民医院","医疗保健服务;综合医院;综合医院","090100","[]","钟村街道人民路140号","113.315102","22.971070","113.30970906962635","22.973747334690355","020-34631062;020-84771313;020-84774443","广东省","广州市","番禺区"
"B0FFISG2QA","郭敏意社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","环村北路18号","113.286916","22.963673","113.28157337433427","22.9663988532291","[]","广东省","广州市","番禺区"
"B0FFHDWSS2","李锦峰社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","人民路135号","113.317378","22.972844","113.31198037029975","22.975516351951583","[]","广东省","广州市","番禺区"
"B0FFLNFQFD","南双玉村刘演玲社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","金马大街(南双玉市场)","113.305315","22.936414","113.29994340897369","22.93912356378762","[]","广东省","广州市","番禺区"
"B0HGF985C1","番禺医院","医疗保健服务;综合医院;综合医院","090100","[]","谢村分离式立交桥与汉溪大道中交叉口北260米","113.307911","22.988585","113.30253099413582","22.991267738878935","[]","广东省","广州市","番禺区"
"B0FFFQ7CWP","胜石村曾伟东社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","环村中路10号","113.309734","22.975962","113.30435133031236","22.978646961722568","[]","广东省","广州市","番禺区"
"B00140623B","广州市番禺区沙湾人民医院","医疗保健服务;综合医院;卫生院","090102","[]","大巷涌路97号","113.338889","22.900099","113.33345241273175","22.90276128769347","020-34877735;020-84731303;020-84731645","广东省","广州市","番禺区"
"B0FFGSTRIN","钟一社区卫生服务站","医疗保健服务;综合医院;卫生院|医疗保健服务;诊所;诊所","090102|090300","[]","钟村镇钟村街钟屏岔道45号综合楼二楼和三楼","113.323069","22.970187","113.31765994494926","22.97284977287099","020-66298338","广东省","广州市","番禺区"
"B00141JMML","南村镇社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","南村镇兴业路大坪岗诺德道3号西段","113.343933","22.988840","113.33848051872418","22.991455436432446","020-39217883","广东省","广州市","番禺区"
"B00141JNDP","番禺区钟村街社区卫生服务中心","医疗保健服务;综合医院;卫生院","090102","[]","钟村街商贸城1号铺","113.315067","22.982522","113.30967336900571","22.985194468914106","020-84714040","广东省","广州市","番禺区"
"B0FFFFLC7U","冶金门诊部","医疗保健服务;诊所;诊所|医疗保健服务;综合医院;综合医院","090300|090100","[]","大石镇爱华路77号","113.315154","23.022424","113.3097575067512","23.025079073144926","020-84782185","广东省","广州市","番禺区"
"B001407005","石壁街韦涌社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","韦涌村韦大路边","113.261354","22.977348","113.25603641554166","22.980090495752016","020-84772341","广东省","广州市","番禺区"
"B00140HY7M","市桥街北片社区卫生服务站","医疗保健服务;综合医院;卫生院","090102","[]","市桥光明北路47号","113.361202","22.941767","113.35572233332618","22.944373845175008","020-84826644","广东省","广州市","番禺区"
"B0I3XH8MMN","广州正元中医院","医疗保健服务;综合医院;综合医院","090100","[]","大石街富石路365号","113.307648","23.006496","113.30226729252016","23.009171461005682","[]","广东省","广州市","番禺区"
"B00140VAW2","南方医科大学南方医院(院本部)","医疗保健服务;综合医院;三级甲等医院","090101","[]","广州大道北1838号","113.330725","23.188446","113.32528541048046","23.191003837828497","020-61641114","广东省","广州市","白云区"
"B00141KAB8","武警广东省总队医院","医疗保健服务;综合医院;三级甲等医院","090101","[]","燕岭路268号","113.332090","23.162846","113.32664935504647","23.16541086511434","020-61627499","广东省","广州市","天河区"
"B00140TQU9","广东燕岭医院","医疗保健服务;综合医院;综合医院","090100","[]","粤垦路533号","113.329847","23.155360","113.32441146590145","23.15793203298417","020-87290120","广东省","广州市","天河区"
"B00140CAZL","广州现代医院","医疗保健服务;综合医院;综合医院","090100","[]","广园东路濂泉路42号(白云山南牌坊旁)","113.308535","23.156982","113.30314243909277","23.159593125437752","020-22221111","广东省","广州市","天河区"
"B0FFFQZ2VY","康济医疗","医疗保健服务;综合医院;综合医院","090100","[]","河水大街15号","113.333292","23.173077","113.32784820158032","23.175635681574967","[]","广东省","广州市","天河区"
"B0FFHEJX35","南方医院发热门诊(南方医院北)","医疗保健服务;综合医院;三级甲等医院","090101","[]","沙太北路与麒麟岗南路交叉口北200米","113.334368","23.183619","113.32892129085775","23.186171693696735","[]","广东省","广州市","白云区"
"B0HGCUHH78","元岗街社区卫生服务中心","医疗保健服务;综合医院;综合医院","090100","[]","元岗路538号","113.342039","23.176308","113.33657744689782","23.178849097973625","020-37080439;020-37086178","广东省","广州市","天河区"
"B00141J15G","南部战区总医院(白云院区)","医疗保健服务;综合医院;三级甲等医院","090101","[]","白灰场路15号","113.322931","23.187986","113.31750748464164","23.190558869300762","020-61657114;020-61657169;020-87247217","广东省","广州市","白云区"
"B0FFF9X8JO","丘山医院","医疗保健服务;综合医院;综合医院","090100","[]","沙太路麒麟中间24号日顺酒店3层","113.336284","23.185110","113.33083330488031","23.187658522176385","[]","广东省","广州市","白云区"
"B0FFFAK3AR","南方医科大学南方医院惠侨楼","医疗保健服务;综合医院;三级甲等医院","090101","[]","广州大道北1838号南方医院内","113.330473","23.188979","113.3250338916637","23.19153712256336","[]","广东省","广州市","白云区"
"B001401994","广州九洲医院","医疗保健服务;综合医院;综合医院","090100","[]","燕岭路120号金燕大厦(燕塘地铁站B口步行410米)","113.327356","23.158809","113.32192535789483","23.161384452215493","020-37207168","广东省","广州市","天河区"
"B00140UF4B","广州市天河区长兴人民医院","医疗保健服务;综合医院;综合医院","090100","[]","长兴路乐意居美景街146号","113.357649","23.168944","113.35215953333292","23.17146108957464","020-37210953;020-87213591","广东省","广州市","天河区"
"B00140ULKG","广州华兴康复医院","医疗保健服务;综合医院;综合医院","090100","[]","沙太南路133号","113.325967","23.170186","113.32053844595694","23.172759744364853","[]","广东省","广州市","天河区"
"B0FFHEK744","广州曜康医院","医疗保健服务;综合医院;综合医院|医疗保健服务;诊所;诊所","090100|090300","[]","怡新路227嘉华商住F1层","113.327365","23.175491","113.32193320500912","23.17806007095568","020-85655517","广东省","广州市","白云区"
"B0FFKDG7P3","广州市中医医院勤正院区","医疗保健服务;综合医院;综合医院","090100","[]","鳌鱼岗大街89号","113.331674","23.167420","113.32623389566434","23.16998390637787","020-62313065","广东省","广州市","天河区"
"B00140ADTF","广州博爱医院","医疗保健服务;综合医院;综合医院","090100","[]","龙口西路375号","113.336430","23.144956","113.33098174613198","23.14751961020368","020-38492486","广东省","广州市","天河区"
"B00140W4OR","天河区龙洞医院","医疗保健服务;综合医院;综合医院","090100","[]","龙洞东园二横路2号","113.369086","23.196484","113.36357764508791","23.198974562029328","020-87028819","广东省","广州市","天河区"
"B0FFHEKDB9","南方医科大学南方医院-感染内科肝脏中心","医疗保健服务;综合医院;三级甲等医院","090101","[]","广州大道北1383号东北方向110米","113.330101","23.189367","113.32466262953496","23.191925689771285","[]","广东省","广州市","白云区"
"B0FFM4NGHG","南部战区总医院附属一五七医院","医疗保健服务;综合医院;综合医院","090100","[]","广州大道北梅花园白灰场路15号","113.325066","23.186881","113.31963816671397","23.189450214066223","020-61657169","广东省","广州市","白云区"
