"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B00141PT8I","明德公园","风景名胜;公园广场;公园","110101","tour","塘坑中街与前进街交汇路口(塘坑地铁站C口步行420米)","113.571563","22.754380","113.56648519177251","22.757378509160045","[]","广东省","广州市","南沙区"
"B0HBK7T73K","欧式入口景观广场","风景名胜;公园广场;城市广场","110105","tour","港前大道南271号蒲洲花园(东南角)","113.617314","22.760524","113.61226171335865","22.763527923608187","020-84988264","广东省","广州市","南沙区"
"B00140UFZM","钟村镇文化广场","风景名胜;公园广场;城市广场","110105","tour","105国道旁","113.301204","22.965461","113.29583799878364","22.96816506578466","[]","广东省","广州市","番禺区"
"B00141TJLD","长隆野生动物世界","风景名胜;公园广场;动物园","110102","tour","汉溪大道东299号","113.315274","23.002125","113.3098786343019","23.004788622640493","020-84783333;13660026004","广东省","广州市","番禺区"
"B0HUL54QIW","可乐体育公园","风景名胜;公园广场;公园","110101","tour","S5广台高速与S5广台高速出口交叉口东400米","113.294385","22.964693","113.28903078129522","22.967408043025326","13610005128","广东省","广州市","番禺区"
"B0FFI1V58N","廉洁文化广场","风景名胜;公园广场;城市广场","110105","tour","钟屏岔道与骏新路交叉口西360米","113.307219","22.967316","113.3018417433226","22.97000910586162","[]","广东省","广州市","番禺区"
"B0FFM7FU6V","大围公园","风景名胜;公园广场;公园","110101","tour","钟村街道城区钟村锦绣生态园水云居6座","113.307820","22.968276","113.30244153274732","22.970967644339005","[]","广东省","广州市","番禺区"
"B0FFJETLJS","屏二公园","风景名胜;公园广场;公园","110101","tour","屏山东路与屏一桥大路交叉口东240米","113.289773","22.961569","113.28442628592272","22.964291960701463","[]","广东省","广州市","番禺区"
"B0FFK1A2I3","广州国际美食文化广场","风景名胜;公园广场;城市广场","110105","tour","钟盛路与105国道交叉口东北100米","113.301858","22.971293","113.2964904298269","22.973993488576824","[]","广东省","广州市","番禺区"
"B0FFH0INMI","长隆飞鸟乐园","风景名胜;公园广场;动物园","110102","tour","大石镇大边村石北大道","113.277443","23.026222","113.2721084439624","23.028931746028793","020-84796100","广东省","广州市","番禺区"
"B0G0YZL4LI","胜石河亲水公园","风景名胜;公园广场;公园","110101","tour","钟村街胜石中桥旁一河两岸","113.302988","22.976710","113.2976180115265","22.979406284979216","18529247164","广东省","广州市","番禺区"
"B00140UG19","新广场","风景名胜;公园广场;城市广场","110105","tour","市桥街海傍后街八巷3号3层","113.364106","22.933409","113.35862252059091","22.936015178299982","[]","广东省","广州市","番禺区"
"B0FFI3I4WG","铨新水族园林(锦绣花园北区店)","购物服务;花鸟鱼虫市场;宠物市场|风景名胜;公园广场;水族馆","060502|110104","[]","钟村锦绣花园北区9座3号铺","113.309249","22.970916","113.3038676084405","22.973603993146885","15902069228","广东省","广州市","番禺区"
"B0FFLO2JDQ","七梯广场","风景名胜;公园广场;城市广场","110105","tour","钟村锦绣趣园一座七梯广场","113.306930","22.973114","113.30155290306584","22.975805117177778","[]","广东省","广州市","番禺区"
"B00140SJMY","星海公园","风景名胜;公园广场;公园","110101","tour","市桥环城中路120号","113.370467","22.942764","113.36497421489298","22.945357834262957","020-84833980","广东省","广州市","番禺区"
"B0FFFBBZ8H","钟一公园","风景名胜;公园广场;公园","110101","tour","人民路155号","113.317465","22.971888","113.31206725874225","22.974560600794465","[]","广东省","广州市","番禺区"
"B0FFLH2HX7","峰城广场","风景名胜;公园广场;城市广场","110105","tour","钟兴路雄峰城","113.303829","22.970394","113.29845789043114","22.973091591954134","[]","广东省","广州市","番禺区"
"B0FFLAHZRK","大夫山消防主题公园","风景名胜;公园广场;公园","110101","tour","(大夫山森林公园内)","113.317947","22.939583","113.31255045681223","22.942268496463303","020-84801183","广东省","广州市","番禺区"
"B0FFK9Q8KP","钟村街镇标公园","风景名胜;公园广场;公园","110101","tour","钟村钟兴路与兴业大道西交叉口东南40米","113.314625","22.978847","113.3092325002586","22.981521866302383","[]","广东省","广州市","番禺区"
"B0G295PAQ9","琛边小公园","风景名胜;公园广场;公园","110101","tour","汀根村宁仁大街","113.325083","22.945969","113.31967144005337","22.94863829568255","[]","广东省","广州市","番禺区"
"B0G0AMT0SW","锺村文化公园","风景名胜;公园广场;公园","110101","tour","钟村旧105国道与兴业大道交叉口西北","113.313986","22.979200","113.30859475091694","22.981875886866895","[]","广东省","广州市","番禺区"
"B0FFHNTR5P","119消防主题公园","风景名胜;公园广场;公园","110101","tour","凤山路大夫山森林公园(东南角)","113.317873","22.939590","113.31247660620333","22.94227563177519","[]","广东省","广州市","番禺区"
"B00140UFSG","石碁文化广场","风景名胜;公园广场;城市广场|风景名胜;公园广场;公园","110105|110101","tour","岐山中路63号","113.439747","22.955499","113.43427307375204","22.95809829248088","[]","广东省","广州市","番禺区"
"B0FFG9J6TJ","荔新苑公园","风景名胜;公园广场;公园","110101","tour","石基镇荔新大道30号","113.437849","22.953016","113.43237162386185","22.955613290928277","[]","广东省","广州市","番禺区"
"B00141JN5S","小龙公园","风景名胜;公园广场;公园","110101","tour","武城大街150号","113.436459","22.960309","113.43097858270067","22.96290102502136","[]","广东省","广州市","番禺区"
"B0FFLBZDAP","情趣公园","风景名胜;公园广场;水族馆","110104","tour","新村大街北八巷与大龙利民街东一巷交叉口北140米","113.430022","22.958202","113.42453112401158","22.960786040957906","[]","广东省","广州市","番禺区"
"B00140M7QP","番禺广场","风景名胜;公园广场;城市广场","110105","tour","清河东路338号","113.384304","22.933048","113.37879809995108","22.93563222634768","[]","广东省","广州市","番禺区"
"B0H6YOAI1Z","紫荆公园","风景名胜;公园广场;公园","110101","tour","官峰街与竹宾街交叉口南约20米","113.453901","22.958145","113.44845881494041","22.960770407402563","[]","广东省","广州市","番禺区"
"B00140UG3T","旧水坑森林公园","风景名胜;公园广场;公园","110101","tour","[]","113.395669","22.962024","113.39015584302854","22.964590031264205","[]","广东省","广州市","番禺区"
"B0FFFZN9HY","大龙街沙涌村共青团环保公园","风景名胜;公园广场;公园","110101","tour","东文三街与沙环东路交汇处北200米","113.427373","22.956640","113.42187844566004","22.95922157115237","[]","广东省","广州市","番禺区"
"B0FFF2IR5H","石碁村文艺舞台","风景名胜;公园广场;城市广场","110105","tour","石棋村路6号","113.441637","22.949210","113.4361672664792","22.951815169487134","[]","广东省","广州市","番禺区"
"B00141JMDT","文边公园","风景名胜;公园广场;公园","110101","tour","文山南约下街6号","113.412139","22.976509","113.40662807782944","22.97907006706409","[]","广东省","广州市","番禺区"
"B00140UDHL","七星岗公园","风景名胜;公园广场;公园","110101","tour","市新公路","113.394453","22.995359","113.38893785042865","22.997911051478102","[]","广东省","广州市","番禺区"
"B0FFG6DR3O","尖峰山森林公园","风景名胜;公园广场;公园","110101","tour","官峰街","113.456460","22.966364","113.45102389219363","22.968991580546643","[]","广东省","广州市","番禺区"
"B0GUCC6SQ4","新桥文化广场","风景名胜;公园广场;城市广场","110105","tour","同德南街西一巷与永宁路交叉口北60米","113.418120","22.949106","113.41261545666629","22.95168226676372","[]","广东省","广州市","番禺区"
"B00140UDI4","桥头公园","风景名胜;公园广场;公园","110101","tour","石楼镇大岭村安和街","113.477044","22.988676","113.47166751318524","22.991346638023813","[]","广东省","广州市","番禺区"
"B00140UG3J","平康公园","风景名胜;公园广场;公园","110101","tour","番禺大道北1452号","113.384647","22.940535","113.37914034667904","22.943115808788267","[]","广东省","广州市","番禺区"
"B0FFF2U2JZ","流坑公园","风景名胜;公园广场;公园","110101","tour","沙环东路与沙环西路交叉口西100米","113.424670","22.958884","113.41917178527181","22.96146172792804","[]","广东省","广州市","番禺区"
"B0FFHU10W8","傍东公园","风景名胜;公园广场;公园","110101","tour","大龙街傍江东村","113.405254","22.951127","113.39974183789036","22.953696961728276","[]","广东省","广州市","番禺区"
"B0IGZR1ZK4","前锋公园","风景名胜;公园广场;公园","110101","tour","龙泽上街与前锋路交叉口西200米","113.446211","22.926324","113.44075258314672","22.92894716375657","[]","广东省","广州市","番禺区"
"B00141JMD3","新水坑公园","风景名胜;公园广场;公园","110101","tour","石基镇环村北路42号","113.392872","22.975340","113.38735868898581","22.977901267741032","[]","广东省","广州市","番禺区"
"B00141K5I3","莲花山旅游区-百花园","风景名胜;公园广场;公园","110101","tour","石楼镇西门路28号莲花山旅游区内(南侧)","113.502163","22.984232","113.49687293716984","22.986978702155433","020-84861599","广东省","广州市","番禺区"
"B0FFG7YQCR","天河儿童公园","风景名胜;公园广场;公园","110101","tour","珠吉路64号","113.431797","23.131457","113.42629701686452","23.133969788893072","[]","广东省","广州市","天河区"
"B00140N3B3","黄村公园","风景名胜;公园广场;公园","110101","tour","黄村东明里大唐尾东明里大街16号","113.417851","23.126329","113.4123340939905","23.128829735182617","[]","广东省","广州市","天河区"
"B0FFGER7DP","天河儿童公园-吉山橄榄公园","风景名胜;公园广场;公园","110101","tour","东圃镇吉山村吉山上街十一巷","113.430246","23.133525","113.42474348165992","23.13603496633108","[]","广东省","广州市","天河区"
"B00141KAEM","岐山公园","风景名胜;公园广场;公园","110101","tour","岐山小街四巷自编7-2号附近","113.443575","23.136352","113.43809653954125","23.138881267527967","13826222815","广东省","广州市","天河区"
"B0FFMEFT0O","吉山小学公园","风景名胜;公园广场;公园","110101","tour","珠吉路吉山小学","113.428732","23.131885","113.42322737004355","23.134393778040952","[]","广东省","广州市","天河区"
"B00140UG5X","杨桃公园","风景名胜;公园广场;公园","110101","tour","桃园中路7号","113.414008","23.112431","113.40848899264027","23.114935029849136","020-82564052","广东省","广州市","天河区"
"B00140UG6T","车陂公园","风景名胜;公园广场;公园","110101","tour","车陂高地大街3号","113.395961","23.119896","113.39043698086982","23.122394738160196","[]","广东省","广州市","天河区"
"B00141PT57","乞巧苑","风景名胜;公园广场;公园","110101","tour","珠村东环路100号","113.426589","23.121570","113.42108212058899","23.124080500125224","[]","广东省","广州市","天河区"
"B0FFMEENFJ","古丰广场","风景名胜;公园广场;城市广场","110105","tour","吉山新路街与珠吉路交叉口东60米","113.427959","23.127545","113.42245357515598","23.130054619771084","[]","广东省","广州市","天河区"
"B0FFK7VB5A","七巧公园","风景名胜;公园广场;公园","110101","tour","珠吉街东环路110号珠园大厦a308七巧公园","113.425687","23.121046","113.42017897954895","23.12355574614168","[]","广东省","广州市","天河区"
"B00141VTED","莲塘村","风景名胜;公园广场;公园","110101","tour","丰乐北路与石化路交叉口西160米","113.461919","23.139226","113.45648610454255","23.141793293746968","[]","广东省","广州市","黄埔区"
"B00140UG64","黄埔公园","风景名胜;公园广场;公园","110101","tour","黄埔东路68号","113.451616","23.098595","113.44615855502862","23.101155386244486","020-82295608","广东省","广州市","黄埔区"
"B0014034E9","黄埔荔枝公园","风景名胜;公园广场;公园","110101","tour","大沙北路301号黄埔图书馆对面","113.460240","23.108102","113.45480451197639","23.110677846030107","020-82380518","广东省","广州市","黄埔区"
"B0FFG8X6AP","七夕文化广场","风景名胜;公园广场;城市广场","110105","tour","珠吉路","113.426439","23.120876","113.42093196966267","23.12338661869929","[]","广东省","广州市","天河区"
"B00141IG10","玉树公园","风景名胜;公园广场;公园","110101","tour","揽月路1号对面","113.441163","23.162526","113.43567775574022","23.165040773764662","[]","广东省","广州市","黄埔区"
"B0FFHLMJOE","东苑公园","风景名胜;公园广场;公园","110101","tour","港湾路661号","113.446573","23.109273","113.44110294760019","23.111818824649266","[]","广东省","广州市","黄埔区"
"B00140UDEF","狮山公园","风景名胜;公园广场;公园","110101","tour","狮山西路10号","113.442239","23.099064","113.43676029199219","23.10160608576426","[]","广东省","广州市","黄埔区"
"B00141I8EB","姬堂公园","风景名胜;公园广场;公园","110101","tour","大沙街姬堂社区","113.461283","23.132459","113.45584876948823","23.135027451181937","[]","广东省","广州市","黄埔区"
"B00140UDIG","创业公园","风景名胜;公园广场;公园","110101","tour","水西路与香雪三路交叉口(水西地铁站A口步行440米)","113.476253","23.183063","113.47086080460994","23.185651019609303","[]","广东省","广州市","黄埔区"
"B0FFJONH7T","黄村中心公园","风景名胜;公园广场;公园","110101","tour","黄村中心街","113.414352","23.125080","113.40883236771609","23.127579063697873","[]","广东省","广州市","天河区"
"B00140UEO1","广州动物园","风景名胜;公园广场;动物园","110102","tour","先烈中路120号","113.305365","23.140830","113.29997955585785","23.14345296496042","020-38377572","广东省","广州市","越秀区"
"B00140UETI","黄花岗公园","风景名胜;公园广场;公园","110101","tour","先烈中路79号","113.295108","23.139692","113.28974082789453","23.142331949686074","020-37588321;020-87326069","广东省","广州市","越秀区"
"B00140ALXM","东风公园","风景名胜;公园广场;公园","110101","tour","广州大道中199号(天河北路口)","113.313235","23.142681","113.30783420987004","23.145289294944025","020-37597320;020-37597881","广东省","广州市","越秀区"
"B0G2AU4HAY","小南门动物园","风景名胜;公园广场;动物园","110102","tour","环市东路475号小南门动物园","113.304296","23.134757","113.29891295998087","23.137384201523574","[]","广东省","广州市","越秀区"
"B00140SDSF","广州英雄广场","风景名胜;公园广场;城市广场","110105","tour","中山三路25-27号(近中华广场)","113.284055","23.126232","113.27870547119628","23.128892361803736","15918532233","广东省","广州市","越秀区"
"B00140WGV9","花城广场","风景名胜;公园广场;城市广场","110105","tour","珠江新城CBD中心区","113.324596","23.120487","113.31917364389167","23.12308292652081","020-85601882","广东省","广州市","天河区"
"B00140H4G8","云台花园","风景名胜;公园广场;公园","110101","tour","景泰街道云山南路5号","113.293950","23.157315","113.28858354655016","23.159949758401545","020-37229187","广东省","广州市","白云区"
"B00140BNNF","越秀公园","风景名胜;公园广场;公园","110101","tour","解放北路988号","113.265561","23.140096","113.26022986816014","23.142767605386428","020-86661950","广东省","广州市","越秀区"
"B001406D47","五羊新城广场","商务住宅;楼宇;商务写字楼|风景名胜;公园广场;城市广场","120201|110105","[]","寺右新马路111-115号","113.313009","23.120329","113.30761017095953","23.12294667263233","020-87375597","广东省","广州市","越秀区"
"B00140U64Q","天河南文化广场","风景名胜;公园广场;城市广场","110105","tour","体育东横街9号","113.329757","23.129651","113.32432339837607","23.13223337332552","[]","广东省","广州市","天河区"
"B00140C5YX","麓湖公园","风景名胜;公园广场;公园","110101","tour","麓湖路11号","113.281794","23.151091","113.27644578388559","23.15374412998547","[]","广东省","广州市","越秀区"
"B00141IAEZ","广州发展公园","风景名胜;公园广场;公园","110101","tour","二沙岛大通路","113.306273","23.109624","113.30088795494437","23.11225801262811","[]","广东省","广州市","越秀区"
"B0HKLSRYHA","赣州森林动物园","风景名胜;公园广场;动物园","110102","tour","先烈中路120号广州动物园内(东南角)","113.306963","23.138641","113.30157468710216","23.141262078587523","[]","广东省","广州市","越秀区"
"B00140D02H","东山湖公园","风景名胜;公园广场;公园","110101","tour","东湖路123号","113.292052","23.115193","113.28669143815587","23.11784729897253","020-87609086;020-87775672","广东省","广州市","越秀区"
"B0FFLMEDS8","农林东口袋公园","风景名胜;公园广场;公园","110101","tour","农林上路三横路与农林上路四横路交叉口东120米","113.299357","23.126496","113.29398344915562","23.12913464766927","[]","广东省","广州市","越秀区"
"B00140SCPI","海珠广场","风景名胜;公园广场;公园广场","110100","tour","泰康街","113.266173","23.114450","113.26084314597405","23.117131575291044","[]","广东省","广州市","越秀区"
"B0FFG8BF6T","东风广场4期","风景名胜;公园广场;城市广场","110105","tour","梅花路与东花街交叉口东160米","113.310654","23.133055","113.30525894690632","23.135671792174925","[]","广东省","广州市","越秀区"
"B00140U0TF","广州雕塑公园","风景名胜;公园广场;公园","110101","tour","下塘西路545号","113.270611","23.148851","113.26527520313239","23.151515715477796","020-86351663","广东省","广州市","白云区"
"B00140WB82","科苑文化广场","风景名胜;公园广场;城市广场","110105","tour","黄花岗街(黄花岗地铁站B口步行330米)","113.298766","23.142966","113.2933923732696","23.145599006790896","[]","广东省","广州市","越秀区"
"B00140W60B","海心沙亚运公园","风景名胜;公园广场;公园","110101","tour","临江大道","113.325147","23.111698","113.31972410591733","23.11429646497024","020-38089668;020-81215117","广东省","广州市","天河区"
"B0G1P7KPOE","温泉荔枝蜜公园","风景名胜;公园广场;公园","110101","tour","碧泉路63号","113.654559","23.647115","113.64940980339082","23.64983745574474","[]","广东省","广州市","从化区"
"B0HRU7HIID","团建公园","风景名胜;公园广场;公园","110101","tour","良口镇塘料村广大附中英豪学校侧直入100米","113.709899","23.692429","113.7046686625203","23.695061429893673","[]","广东省","广州市","从化区"
"B0FFK7L3V1","御湖城天鹅湖公园","风景名胜;公园广场;公园","110101","tour","灌村路御湖城内","113.634696","23.571780","113.62957726461602","23.57452646546614","[]","广东省","广州市","从化区"
"B0HRVR2SVO","彩虹公园","风景名胜;公园广场;公园","110101","tour","御泉大道353号碧水湾温泉度假村(东南角)","113.716976","23.698512","113.71173933053839","23.70113664637772","[]","广东省","广州市","从化区"
"B00141ID23","河岛公园","风景名胜;公园广场;公园","110101","tour","河滨北路47号","113.594383","23.548833","113.5892779971972","23.551605473650202","[]","广东省","广州市","从化区"
"B00140UF57","增城文化公园景区-荔枝文化公园","风景名胜;公园广场;公园","110101","tour","府佑路1号增城文化公园景区内(东侧)","113.818740","23.288637","113.81365321640257","23.29133413718149","020-82640738","广东省","广州市","增城区"
"B00141J95L","中新广场","风景名胜;公园广场;公园广场","110100","tour","中新镇中福路","113.620508","23.289118","113.61541957905483","23.291914627576432","[]","广东省","广州市","增城区"
"B0FFKVJ5UK","锦鲤公园","风景名胜;公园广场;公园","110101","tour","新岭街千里百花园","113.683282","23.712762","113.67808403512433","23.715442905385725","[]","广东省","广州市","从化区"
"B0HRVXGG9E","东西境森林公园","风景名胜;公园广场;公园","110101","tour","S380东西境古村落","113.812246","23.423829","113.807133130847","23.4264858343604","[]","广东省","广州市","增城区"
"B0HRVXGO6D","西境公园","风景名胜;公园广场;公园","110101","tour","西境村","113.809278","23.421606","113.80415763945929","23.42425785483552","[]","广东省","广州市","增城区"
"B00140W45A","黄何乡村公园","风景名胜;公园广场;公园","110101","tour","正果镇黄屋村","113.934698","23.471064","113.92977056126553","23.473811892148078","[]","广东省","广州市","增城区"
"B0HRVXIAM2","东境荷花公园","风景名胜;公园广场;公园","110101","tour","小楼镇东境村村民委员会","113.813387","23.419650","113.80827738012367","23.42230945020239","[]","广东省","广州市","增城区"
