"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B00141JSIC","东福百货广场","购物服务;商场;普通商场","060102","[]","康政东路1号","113.160124","23.462714","113.15466479876775","23.465190663413036","13553928948","广东省","广州市","花都区"
"B0FFH7D10D","益群广场","购物服务;商场;普通商场","060102","[]","狮岭镇金狮大道东88号","113.185085","23.470166","113.1796715677746","23.472688847325774","13926111165;18802091736","广东省","广州市","花都区"
"B0J6AXA3ZK","花都区喜居百货商场","购物服务;商场;普通商场","060102","[]","金狮大道东与新扬小学街交叉口西340米","113.203241","23.471168","113.19785801869796","23.473721528941265","[]","广东省","广州市","花都区"
"B0FFG8C104","阳光广场","购物服务;商场;普通商场","060102","[]","花山镇106国道花山市场1-2层","113.277684","23.449349","113.27232061106635","23.451928235676924","020-86847399;13922271381","广东省","广州市","花都区"
"B0FFMD5UYQ","合成·新天地","购物服务;商场;普通商场|商务住宅;楼宇;商务写字楼","060102|120201","[]","横三新区西五巷12正西方向90米","113.183402","23.452262","113.17798672396341","23.454783257380758","[]","广东省","广州市","花都区"
"B0FFFAIB12","天汇百货(新垦店)","购物服务;商场;普通商场","060102","[]","万顷沙镇新垦繁荣路(新垦综合市场首、二层)","113.606271","22.643400","113.60122865115494","22.646440695073874","[]","广东省","广州市","南沙区"
"B00140VAVO","新垦商贸城","购物服务;商场;普通商场","060102","[]","万顷沙镇长堤西路10号","113.606767","22.644261","113.60172459905124","22.64730134171561","[]","广东省","广州市","南沙区"
"B0HKFCY1UO","广州南沙大涌星河COCO Garden商场","购物服务;商场;普通商场","060102","[]","大涌东路(大涌地铁站D口步行270米)","113.557634","22.760736","113.5525288126568","22.763712032165603","[]","广东省","广州市","南沙区"
"B0IGGDW26D","源昌花园商业广场","购物服务;商场;普通商场","060102","[]","新广三路与珠江大道交叉口西北320米","113.525656","22.720829","113.5204638563614","22.7237432955389","[]","广东省","广州市","南沙区"
"B0FFFW1G0I","建和商业广场(广百超市店)","购物服务;商场;普通商场","060102","[]","农林下路37号(区庄地铁站B2口步行350米)","113.297267","23.129490","113.29189687404715","23.132130731150635","[]","广东省","广州市","越秀区"
"B0FFHMOZTX","国东商城(广机大厦店)","购物服务;商场;普通商场","060102","[]","东风东路726号广东省机械进出口股份公司","113.296401","23.130772","113.29103226149846","23.13341355079655","[]","广东省","广州市","越秀区"
"B0FFHTZAJO","若比邻社区商业中心(广州东风广场店)","购物服务;商场;普通商场|购物服务;超级市场;超市","060102|060400","[]","东风东路787号丽丰大厦东景街9号03铺","113.309617","23.133888","113.30422391002402","23.13650630920704","[]","广东省","广州市","越秀区"
"B0FFGOFD94","新大新百货(东山广场店)","购物服务;商场;普通商场","060102","[]","先烈中路63号东山广场裙楼1-4层","113.293972","23.136187","113.28860693541323","23.13883003481453","020-87321543","广东省","广州市","越秀区"
"B00141R4KM","广州澳港百货商场","购物服务;商场;普通商场","060102","[]","农林下路37号(区庄地铁站B2口步行420米)","113.296963","23.129190","113.29159341364526","23.131831322325702","[]","广东省","广州市","越秀区"
"B00141RDLW","新富熊大厦商城","购物服务;商场;普通商场","060102","[]","农林下路9号(东山口地铁站C口步行120米)","113.295303","23.125786","113.28993644100771","23.128431226542457","020-87611928","广东省","广州市","越秀区"
"B0GKV61RE0","迎宾楼商场","购物服务;商场;普通商场","060102","[]","融通街与青龙坊二横路交叉口东北80米","113.289957","23.133488","113.28459846563432","23.136137829703436","[]","广东省","广州市","越秀区"
"B0FFM4KU73","天河北店","购物服务;商场;普通商场","060102","[]","天河北路96号(林和西地铁站B口步行410米)","113.319421","23.140577","113.31400789016352","23.143174659261145","[]","广东省","广州市","天河区"
"B00140IQVV","淘金商业中心","商务住宅;楼宇;商住两用楼宇|购物服务;商场;普通商场","120203|060102","[]","淘金路142号","113.289710","23.140443","113.28435137364369","23.143090396464245","[]","广东省","广州市","越秀区"
"B0HB4U9JPM","VT101维多利广场","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","体育西路101号","113.320899","23.134908","113.31548325580677","23.13750513060429","4006285286","广东省","广州市","天河区"
"B0FFHY71E9","淘金商贸中心","购物服务;商场;普通商场|公司企业;公司;公司","060102|170200","[]","淘金路与淘金坑交叉口东南40米","113.287913","23.138535","113.28255718993748","23.141185564019914","[]","广东省","广州市","越秀区"
"B0HDGKMDTS","大利广场","购物服务;商场;普通商场","060102","[]","濂泉路6号","113.310081","23.152215","113.30468576825511","23.15482523888773","18688443644","广东省","广州市","天河区"
"B0FFG8HM7R","中怡时尚购物中心","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","路200号广百百货负一层","113.320982","23.133006","113.31556621492203","23.135603734590426","[]","广东省","广州市","天河区"
"B0FFHC0MG6","杨箕商业城","购物服务;商场;普通商场","060102","[]","梅花村街道中山一路19-21号","113.312353","23.129092","113.30695487641863","23.131707320657387","[]","广东省","广州市","越秀区"
"B00140T35H","天河汇新街市(冰花酒店东南)","购物服务;商场;普通商场","060102","[]","天河直街160号","113.317652","23.139185","113.31224258022148","23.14178652601086","[]","广东省","广州市","天河区"
"B0FFGR1MKF","中环广场","购物服务;商场;普通商场|商务住宅;住宅区;住宅小区|餐饮服务;冷饮店;冷饮店","060102|120302|050700","[]","建设大马路18号","113.281865","23.136884","113.27651764850508","23.139542657724853","020-83030318","广东省","广州市","越秀区"
"B00140BHB6","珀东商业中心","购物服务;商场;普通商场","060102","[]","龟岗大马路1号(东山口地铁站E口步行440米)","113.294211","23.120095","113.28884662883625","23.122744163090797","020-37623838","广东省","广州市","越秀区"
"B00140BKZ8","岭南艺术品商城(商品城店)","购物服务;专卖店;珠宝首饰工艺品|购物服务;商场;普通商场","061202|060102","[]","中山三路3-5号(烈士陵园地铁站B1口旁)","113.286388","23.126246","113.28103522549804","23.128903463503647","020-83871628","广东省","广州市","越秀区"
"B0FFK4H3SD","大西豪(灏丰)网批城","购物服务;商场;普通商场","060102","[]","先烈东路大西豪二楼","113.311113","23.151470","113.30571580233227","23.15407868187213","[]","广东省","广州市","天河区"
"B0FFLO0R1M","时光里(建设大马路店)","购物服务;商场;普通商场","060102","[]","建设大马路18号","113.281553","23.136455","113.27620607733255","23.1391141828526","020-83030318","广东省","广州市","越秀区"
"B0HRFZ1W9T","八号商业广场","购物服务;商场;普通商场","060102","[]","灵山东路8号","113.425167","23.126981","113.41965791227895","23.12948780251083","[]","广东省","广州市","天河区"
"B0FFK4N7JA","2号广场","购物服务;商场;普通商场","060102","[]","珠村灵山东路2号","113.423716","23.127074","113.41820513422756","23.12957931903025","[]","广东省","广州市","天河区"
"B0FFFR7N8D","广州M+Park漫广场","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","东圃镇中山大道中1242号","113.424651","23.112200","113.41914228379851","23.11471229046018","020-32236888;020-82109666","广东省","广州市","天河区"
"B0FFFGZU5J","丰乐广场","购物服务;商场;普通商场","060102","[]","丰乐北路633号(黄埔体育馆对面)","113.453075","23.114462","113.44762010100389","23.117018950379613","[]","广东省","广州市","黄埔区"
"B0FFHXQRVK","汇珠商业广场","购物服务;商场;普通商场","060102","[]","BRT珠村站黄村大道","113.417495","23.120472","113.4119781817039","23.122974861206952","13427501973;13824474870","广东省","广州市","天河区"
"B0FFM4MLB2","优托邦","购物服务;商场;普通商场","060102","[]","奥体南路12号","113.415496","23.130994","113.40997681333684","23.133491331360094","[]","广东省","广州市","天河区"
"B0FFGDKE4R","博裕广场","购物服务;商场;普通商场","060102","[]","中山大道中1088号","113.418908","23.117008","113.41339270407641","23.11951328448281","020-66805456","广东省","广州市","天河区"
"B0FFG98883","民信优购(珠村店)","购物服务;商场;普通商场","060102","[]","东桥大道南22号珠村市场2层","113.423261","23.117773","113.41775023812792","23.12028165691346","020-32239001","广东省","广州市","天河区"
"B00141I7LX","天河城百货(奥体店)","购物服务;商场;普通商场","060102","[]","奥体南路12号优托邦4期1-3层","113.416030","23.129499","113.41051133605366","23.131997256130447","020-32095160","广东省","广州市","天河区"
"B0FFIWUBKQ","时代潮流城","购物服务;商场;普通商场","060102","[]","黄村环村西路与园丁路交叉口西北40米","113.412640","23.122568","113.4071193887016","23.125067217551308","[]","广东省","广州市","天河区"
"B0014067AB","百事佳商业广场(港湾西四街)","购物服务;商场;普通商场","060102","[]","港湾北路565号(大沙地地铁站C口步行300米)","113.445940","23.105678","113.44046877655369","23.108224098328797","[]","广东省","广州市","黄埔区"
"B0FFG4GQ5U","智汇商业城","购物服务;商场;普通商场","060102","[]","黄村路6号","113.408980","23.124079","113.40345731710933","23.126576203165172","[]","广东省","广州市","天河区"
"B0G14NAWYF","黄埔商业城","购物服务;商场;普通商场","060102","[]","港湾路东五街与港湾路交叉口东80米","113.447328","23.104564","113.44185998070535","23.10711322528423","[]","广东省","广州市","黄埔区"
"B0FFIB86EY","桔利城商业广场","购物服务;商场;普通商场","060102","[]","蟹山西路67号(鱼珠地铁站C口步行80米)","113.433376","23.100887","113.42788066539063","23.10341440323647","020-82038105","广东省","广州市","黄埔区"
"B0FFIQAA9B","新溪商业城","购物服务;商场;普通商场","060102","[]","新溪大街与黄埔东路交叉口北220米","113.459482","23.103054","113.45404476041567","23.10563012906993","[]","广东省","广州市","黄埔区"
"B0HD39PADN","美林M·LIVE天地","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","黄埔大道东663号(三溪地铁站C口步行280米)","113.415001","23.105693","113.40948317307709","23.108200346991385","020-32382888","广东省","广州市","天河区"
"B00141UCYK","万科城市花园商业中心","购物服务;商场;普通商场|商务住宅;商务住宅相关;商务住宅相关","060102|120000","[]","石化路161-19号(文冲地铁站D口步行150米)","113.469556","23.105761","113.4641479343059","23.108361274041364","[]","广东省","广州市","黄埔区"
"B0FFH98ERD","大壮国际广场","购物服务;商场;普通商场","060102","[]","开泰大道601号","113.468812","23.164165","113.46339769393303","23.166740006393177","[]","广东省","广州市","黄埔区"
"B0JB6UFLOU","商业中心","购物服务;商场;普通商场","060102","[]","黄村园丁路与中山大道中交叉口北100米","113.412690","23.120357","113.40716957201442","23.12285713851672","[]","广东省","广州市","天河区"
"B0FFGBWY3P","泰丰购物广场","购物服务;商场;普通商场","060102","[]","港湾路554号(大沙地C出口)","113.446866","23.104408","113.44139694113169","23.10695639395424","020-32030188","广东省","广州市","黄埔区"
"B00141JN4W","万人乐百货(莲塘路)","购物服务;商场;普通商场|购物服务;服装鞋帽皮具店;服装鞋帽皮具店","060102|061100","[]","石基镇城市广场七座2层","113.442751","22.954843","113.43728317789697","22.957447716223992","[]","广东省","广州市","番禺区"
"B0FFK11L52","万人乐(莲塘路)","购物服务;商场;普通商场","060102","[]","石基城市广场七座二层","113.443343","22.955253","113.43787639143011","22.95785859697414","020-84556966","广东省","广州市","番禺区"
"B00140W4GS","百越商场","购物服务;商场;普通商场","060102","[]","石碁镇龙基南路47-49号","113.436075","22.954473","113.43059429229635","22.95706694134621","020-84857309","广东省","广州市","番禺区"
"B0FFK7RVA0","寿母广场","购物服务;商场;普通商场","060102","[]","石碁村路与庚辉坊北街交叉口南40米","113.443009","22.950479","113.43754201338716","22.953086036734494","[]","广东省","广州市","番禺区"
"B0FFG4BRU4","成达商业中心","购物服务;商场;普通商场","060102","[]","石基镇市莲路石基村段2号","113.437348","22.950169","113.43186988977388","22.952766721492477","[]","广东省","广州市","番禺区"
"B00141JRCL","万佳汇(沙涌店)","购物服务;商场;普通商场","060102","[]","石基镇沙涌村公园","113.427568","22.953733","113.42207391056245","22.95631603348366","[]","广东省","广州市","番禺区"
"B0G3A9HARF","沙涌荟","购物服务;商场;普通商场","060102","[]","大龙街市莲路沙涌路段107号","113.428070","22.953661","113.42257661117961","22.95624463954503","[]","广东省","广州市","番禺区"
"B0G3MDWOED","万侨商业广场","购物服务;商场;普通商场","060102","[]","市莲路沙涌村","113.428366","22.953814","113.4228730167545","22.956397918648907","18022388733","广东省","广州市","番禺区"
"B00141PRJT","百兴隆商场(沙涌店)","购物服务;商场;普通商场","060102","[]","大龙街沙涌村新中一区保境路10号","113.426771","22.954750","113.4212757620986","22.957331708582497","[]","广东省","广州市","番禺区"
"B0FFFS7J7X","海鸥综合楼","购物服务;商场;普通商场|商务住宅;楼宇;商务写字楼","060102|120201","[]","石基镇前锋北路21号","113.443073","22.942374","113.43760669786789","22.944984597719827","[]","广东省","广州市","番禺区"
"B0FFIS5MJN","中兴购物广场","购物服务;商场;普通商场|购物服务;商场;购物中心","060102|060101","[]","市莲路大龙段31南珑商业中心1层","113.430755","22.953331","113.42526556304723","22.955918044637908","020-31078499","广东省","广州市","番禺区"
"B0FFHM4SQA","捷恒广场","购物服务;商场;普通商场","060102","[]","市莲路官涌村路段24号","113.457897","22.953329","113.4524656058402","22.95596545307278","4008880858","广东省","广州市","番禺区"
"B0IA15ULAG","中创商业美食广场","购物服务;商场;普通商场","060102","[]","永善村路与义里下街交叉口东南80米","113.460899","22.956363","113.4554756400474","22.95900524440708","[]","广东省","广州市","番禺区"
"B0FFF2BMYR","恒发百货","购物服务;商场;普通商场","060102","[]","石基镇前锋路","113.448552","22.925622","113.44309897334719","22.92825002248948","[]","广东省","广州市","番禺区"
"B0FFK97226","富怡十二行","购物服务;商场;普通商场","060102","[]","石基三中(富怡路)(公交站)新昌石材傍边","113.396662","22.952241","113.39114933094379","22.954810953913587","13392620383","广东省","广州市","番禺区"
"B0G0KNR8FR","新安商场(新安商务中心店)","购物服务;商场;普通商场","060102","[]","石基镇市莲路傍江东村18号","113.405115","22.943432","113.39960332694503","22.94600521721282","[]","广东省","广州市","番禺区"
"B0FFLMANOW","傍西鸿侨商贸城管理处","购物服务;商场;普通商场|生活服务;生活服务场所;生活服务场所","060102|070000","[]","石基镇市莲路傍西村","113.401393","22.942559","113.39588078428353","22.94513241683631","[]","广东省","广州市","番禺区"
"B00140W7CJ","信业尚东汇","购物服务;商场;普通商场","060102","[]","大龙街城区大道283号","113.406533","22.937260","113.40102215680365","22.93983605904937","[]","广东省","广州市","番禺区"
"B0GKCASD2E","和大福百货(茶东路店)","购物服务;商场;普通商场|购物服务;便民商店/便利店;便民商店/便利店","060102|060200","[]","茶东路61号","113.401405","22.961891","113.3958914665322","22.964456171563736","[]","广东省","广州市","番禺区"
"B0FFHONWUS","太德商城","购物服务;商场;普通商场","060102","[]","石基镇亚运大道清河综合市场","113.397347","22.935548","113.39183537261133","22.93812488669223","[]","广东省","广州市","番禺区"
"B0FFFY10Y4","雄峰城A3座","购物服务;商场;普通商场","060102","[]","钟村街105国道旁雄峰城","113.301956","22.970424","113.29658831090026","22.97312470055382","[]","广东省","广州市","番禺区"
"B0FFFY100K","雄峰城B1座","购物服务;商场;普通商场","060102","[]","钟村街105国道旁雄峰城","113.305517","22.970966","113.30014271264619","22.97366047844827","[]","广东省","广州市","番禺区"
"B0FFHIYXAL","星华荟商业广场","购物服务;商场;普通商场","060102","[]","钟一村钟福广场","113.321319","22.968371","113.3159136529231","22.971037870047567","[]","广东省","广州市","番禺区"
"B0FFHRXB2N","7天广场","购物服务;商场;普通商场","060102","[]","105国道钟村市场对面","113.311638","22.976257","113.30625159348713","22.97893842343777","020-31144212","广东省","广州市","番禺区"
"B0FFIAT802","商场","购物服务;商场;普通商场","060102","[]","钟村解放路钟村永兴隆综合批发市场","113.312858","22.974293","113.30746932012386","22.976973058502107","[]","广东省","广州市","番禺区"
"B00141SF10","金丰时代","购物服务;商场;普通商场|购物服务;专卖店;儿童用品店","060102|061207","[]","嘉胜路17号","113.313516","22.976212","113.3081258865929","22.978890033296416","[]","广东省","广州市","番禺区"
"B0G2CR8ZE4","金亿里","购物服务;商场;普通商场|商务住宅;住宅区;住宅小区","060102|120302","[]","257省道与诜墩环村东路交叉口西南80米","113.318619","22.977765","113.3132185242695","22.98043291438597","[]","广东省","广州市","番禺区"
"B00141IEMP","天汇百货(钟村店)","购物服务;商场;普通商场|购物服务;超级市场;超市","060102|060400","[]","钟灵北路1号","113.315275","22.978353","113.30988123300776","22.981026881911642","020-34718088","广东省","广州市","番禺区"
"B0FFHMLL6L","祈福·缤纷世界","购物服务;商场;普通商场","060102","[]","市广路(市广路地铁站B口步行490米)","113.332475","22.969307","113.32704669172058","22.971952218932834","[]","广东省","广州市","番禺区"
"B0FFIYHPZV","易和乐购卖场","购物服务;商场;普通商场","060102","[]","社学西路与宏达三街交叉口西南40米","113.312810","22.975153","113.30742135725082","22.977832775749263","[]","广东省","广州市","番禺区"
"B0FFGOFIQG","广路商贸城(钟村商贸城店)","购物服务;商场;普通商场","060102","[]","钟村街商贸城第六排A21号(钟村盛兴五街二横21号)西北方向5米","113.314942","22.981812","113.30954866696605","22.984485005296637","[]","广东省","广州市","番禺区"
"B0IUN5D8IT","永燊广场","购物服务;商场;普通商场","060102","[]","市广路288号","113.338606","22.971514","113.33316515139549","22.97414670477314","[]","广东省","广州市","番禺区"
"B0HKP5ATHA","祈福名家二街欧式广场(祈福缤纷世界店)","购物服务;商场;普通商场","060102","[]","祈福缤纷汇","113.332491","22.970168","113.32706260088277","22.97281281858962","[]","广东省","广州市","番禺区"
"B00141JND7","润泰百货(小罗店)","购物服务;商场;普通商场","060102","[]","沙头街小罗村工业二街14号","113.345678","22.966343","113.3402237024269","22.968964982685467","020-84807312","广东省","广州市","番禺区"
"B0IG6RHLO1","Hi5C区","购物服务;商场;普通商场","060102","[]","汉兴西街与汉兴二街交叉口东南160米","113.333716","22.991621","113.32828365327903","22.9942542471407","[]","广东省","广州市","番禺区"
"B0G0DOESHI","名购OUTLETS(广州海乐荟奥特莱斯店)","购物服务;商场;普通商场","060102","[]","禺山西路228号广州海乐荟奥特莱斯F2","113.341637","22.939016","113.33619235539177","22.941656965961563","13580468901","广东省","广州市","番禺区"
"B0FFFAIFFP","天马商场","购物服务;商场;普通商场","060102","[]","广汕公路东50米","113.873433","23.229114","113.86848602250436","23.23192115363453","[]","广东省","广州市","增城区"
"B0FFGKRS9I","时代广场(挂绿路)","购物服务;商场;普通商场","060102","[]","挂绿路6号时代广场2号店1楼","113.833297","23.290157","113.82824943555221","23.292881152290484","020-82725990","广东省","广州市","增城区"
"B0FFK0N04M","合汇广场","购物服务;商场;普通商场","060102","[]","府佑路正福珠宝东50米","113.819522","23.282507","113.81443771035389","23.285207350310408","[]","广东省","广州市","增城区"
"B00140V174","泰富广场","购物服务;商场;普通商场","060102","[]","西城路23号","113.831667","23.287662","113.8266151871261","23.290383784286938","020-82718888","广东省","广州市","增城区"
"B0FFJ95VOK","增江商业广场","购物服务;商场;普通商场","060102","[]","增江大道北","113.842786","23.279023","113.83776454445645","23.281767929703292","020-32889998","广东省","广州市","增城区"
"B0FFGNGSWO","敏捷锦绣广场","购物服务;商场;普通商场","060102","[]","府佑西路108号","113.811412","23.286840","113.80630607701123","23.289524267052112","[]","广东省","广州市","增城区"
"B0I1RH5T2I","LifE•御溪商业中心","购物服务;商场;普通商场","060102","[]","风光路397号","113.610450","23.285962","113.60536549338717","23.288766892767416","[]","广东省","广州市","增城区"
"B0I1YM594C","星汇城","购物服务;商场;普通商场","060102","[]","广汕公路与丰彩街交叉口北160米","113.593702","23.284287","113.58861414090612","23.287095452302555","[]","广东省","广州市","黄埔区"
"B0FFM4QG22","华隆商贸城","购物服务;商场;普通商场","060102","[]","镇龙镇新市场","113.582822","23.278489","113.57772531541076","23.281294512329886","[]","广东省","广州市","黄埔区"
"B0H17A7IY6","远达汇聚","购物服务;商场;普通商场","060102","[]","从城大道99号(从化客运站地铁站D口步行220米)","113.594030","23.529860","113.58892606064597","23.532632106697047","020-87968888","广东省","广州市","从化区"
"B00141J9IC","世界名店城","购物服务;商场;普通商场","060102","[]","公益路34号","113.217201","23.400393","113.2118412805441","23.40297350917744","13725101599","广东省","广州市","花都区"
"B0FFGG7UTM","OMG(集合店)","购物服务;商场;购物中心|购物服务;商场;普通商场","060101|060102","[]","迎宾大道85号(中西医结合医院旁)","113.215504","23.401250","113.2101422800792","23.403828374064002","[]","广东省","广州市","花都区"
"B0FFGVX3N3","百业广场","购物服务;商场;普通商场","060102","[]","公益路与金丹一街交叉口西北100米","113.217353","23.400501","113.21199344277794","23.4030816668346","[]","广东省","广州市","花都区"
"B0FFH73P9C","广百新一城(花都店)","购物服务;商场;普通商场","060102","[]","龙珠路41号花都广百广场","113.233279","23.397539","113.22793305361964","23.400134312105862","[]","广东省","广州市","花都区"
"B0FFGRSF6L","美泰广场","购物服务;商场;普通商场","060102","[]","龙珠路29号","113.230935","23.398880","113.22558755923167","23.401473552370852","020-36899843","广东省","广州市","花都区"
"B0FFGF9KGS","邦一国际名品馆","购物服务;商场;普通商场","060102","[]","镜湖大道北37号附近","113.248779","23.347719","113.2434403560033","23.35032899589535","020-36826829","广东省","广州市","花都区"
"B00140MAU0","和乐商贸城","购物服务;商场;普通商场","060102","[]","彭城一街与彭城二街交叉口东南40米","113.361073","23.291395","113.35556963010163","23.293865927230584","[]","广东省","广州市","白云区"
"B00141R3Z8","尚美商业城","购物服务;商场;普通商场","060102","[]","秀全路旧广百隔壁(花城路地铁站D口步行250米)","113.209898","23.378653","113.2045307822527","23.381228062092244","[]","广东省","广州市","花都区"
"B001409125","龙珠市场","购物服务;商场;普通商场","060102","[]","龙珠路37号","113.231158","23.398230","113.22581074565255","23.400823812495705","[]","广东省","广州市","花都区"
"B00141K982","天虹购物商场","购物服务;商场;普通商场","060102","[]","鳌头镇旗杆镇中路","113.504499","23.579347","113.49917700741204","23.581950200730432","15217469291","广东省","广州市","从化区"
"B0FFH12CO4","光之彩天幕城C区","购物服务;商场;普通商场","060102","[]","百寿路光之彩天幕城(马鞍山公园地铁站D口步行360米)","113.238658","23.403038","113.2333141115872","23.405635224541985","[]","广东省","广州市","花都区"
"B00141IBKK","人山人海商业广场","购物服务;商场;普通商场|购物服务;特色商业街;特色商业街","060102|061000","[]","龙珠路32号","113.231332","23.396907","113.22598494511269","23.399501147542832","020-86882972","广东省","广州市","花都区"
