id,name,type,typeCode,bizType,address,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat,tel,provinceName,cityName,adName
BV11030727,加庄(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)7号线二期,113.460374,23.148535,113.4549361,23.15109489,[],广东省,广州市,黄埔区
BV10994105,珠村(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期,113.420673,23.116653,113.4151595,23.11915982,[],广东省,广州市,天河区
BV10014127,大沙地(地铁站),交通设施服务;地铁站;地铁站,150500,[],5号线,113.446074,23.103227,113.4406032,23.10577437,[],广东省,广州市,黄埔区
BV10014561,黄村(地铁站),交通设施服务;地铁站;地铁站,150500,[],21号线;4号线,113.40705,23.132086,113.401526,23.13457948,[],广东省,广州市,天河区
BV11095937,神舟路(地铁站),交通设施服务;地铁站;地铁站,150500,[],21号线,113.431751,23.165213,113.4262486,23.16771248,[],广东省,广州市,黄埔区
BV11095938,科学城(地铁站),交通设施服务;地铁站;地铁站,150500,[],21号线,113.44952,23.165789,113.4440529,23.16831816,[],广东省,广州市,黄埔区
BV11095936,大观南路(地铁站),交通设施服务;地铁站;地铁站,150500,[],21号线,113.406947,23.144575,113.4014221,23.14706349,[],广东省,广州市,天河区
BV10013815,大沙东(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)7号线二期;5号线,113.458515,23.106216,113.4530749,23.10878855,[],广东省,广州市,黄埔区
BV10024383,鱼珠(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期;13号线;5号线,113.432281,23.100343,113.4267839,23.10286914,[],广东省,广州市,黄埔区
BV11030740,科丰路(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)7号线二期,113.466329,23.162859,113.4609073,23.16542807,[],广东省,广州市,黄埔区
BV10024381,三溪(地铁站),交通设施服务;地铁站;地铁站,150500,[],5号线,113.415784,23.104098,113.4102669,23.10660647,[],广东省,广州市,天河区
BV10021532,文冲(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)5号线东延段;5号线,113.469004,23.103796,113.4635944,23.10639563,[],广东省,广州市,黄埔区
BV10791946,暹岗(地铁站),交通设施服务;地铁站;地铁站,150500,[],6号线,113.460177,23.172296,113.454737,23.17484625,[],广东省,广州市,黄埔区
BV10827181,裕丰围(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)7号线二期;13号线,113.455011,23.094934,113.4495624,23.09750325,[],广东省,广州市,黄埔区
BV10014611,车陂(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期;4号线,113.395583,23.124279,113.3900588,23.12677607,[],广东省,广州市,天河区
BV10018486,东圃(地铁站),交通设施服务;地铁站;地铁站,150500,[],5号线,113.401562,23.109392,113.3960384,23.11189419,[],广东省,广州市,天河区
BV11095935,天河智慧城(地铁站),交通设施服务;地铁站;地铁站,150500,[],21号线,113.403184,23.163275,113.3976569,23.16575573,[],广东省,广州市,天河区
BV10593225,苏元(地铁站),交通设施服务;地铁站;地铁站,150500,[],21号线;6号线,113.468679,23.17096,113.4632638,23.17353207,[],广东省,广州市,黄埔区
BV11095939,棠东(地铁站),交通设施服务;地铁站;地铁站,150500,[],21号线,113.389744,23.130922,113.3842213,23.13341877,[],广东省,广州市,天河区
BV10014268,动物园(地铁站),交通设施服务;地铁站;地铁站,150500,[],5号线,113.307292,23.134713,113.3019033,23.13733507,[],广东省,广州市,越秀区
BV10994094,梅东路(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期,113.305989,23.131875,113.300603,23.13450047,[],广东省,广州市,越秀区
BV10018660,区庄(地铁站),交通设施服务;地铁站;地铁站,150500,[],5号线;6号线,113.296681,23.134486,113.2913115,23.13712563,[],广东省,广州市,越秀区
BV10014266,黄花岗(地铁站),交通设施服务;地铁站;地铁站,150500,[],6号线,113.299907,23.141128,113.2945315,23.14375991,[],广东省,广州市,越秀区
BV10994103,农林下路(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期,113.295499,23.130883,113.2901318,23.13352588,[],广东省,广州市,越秀区
BV10024379,杨箕(地铁站),交通设施服务;地铁站;地铁站,150500,[],1号线;5号线,113.308645,23.128031,113.3032542,23.13065338,[],广东省,广州市,越秀区
BV10014270,沙河顶(地铁站),交通设施服务;地铁站;地铁站,150500,[],6号线,113.306967,23.147276,113.3015781,23.14989366,[],广东省,广州市,天河区
BV10024378,淘金(地铁站),交通设施服务;地铁站;地铁站,150500,[],5号线,113.286561,23.136378,113.2812073,23.13903118,[],广东省,广州市,越秀区
BV10992382,署前路(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)10号线,113.295609,23.121636,113.2902422,23.12428244,[],广东省,广州市,越秀区
BV10992381,广州大道中(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)10号线,113.315727,23.125204,113.3103224,23.12781471,[],广东省,广州市,天河区
BV10994108,建设六马路(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)12号线;(在建)13号线二期,113.285256,23.131557,113.2799045,23.13421375,[],广东省,广州市,越秀区
BV10992378,寺右新马路(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)10号线,113.31211,23.119646,113.306713,23.12226558,[],广东省,广州市,越秀区
BV10014336,体育西路(地铁站),交通设施服务;地铁站;地铁站,150500,[],1号线;3号线;3号线北延段,113.321503,23.131138,113.3160863,23.1337355,[],广东省,广州市,天河区
BV10013935,烈士陵园(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)12号线;1号线,113.285663,23.126704,113.2803112,23.12936219,[],广东省,广州市,越秀区
BV10024380,五羊邨(地铁站),交通设施服务;地铁站;地铁站,150500,[],5号线,113.314249,23.119843,113.3088477,23.1224586,[],广东省,广州市,越秀区
BV10992386,天河路(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)10号线,113.323035,23.133672,113.317615,23.13626558,[],广东省,广州市,天河区
BV10018546,沙河(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)11号线内环;(在建)11号线外环;6号线,113.312511,23.152064,113.307111,23.15466992,[],广东省,广州市,天河区
BV11409639,田心村(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)11号线内环;(在建)11号线外环,113.299717,23.154283,113.2943409,23.15691005,[],广东省,广州市,越秀区
BV10024347,体育中心南(地铁站),交通设施服务;地铁站;地铁站,150500,[],APM线,113.323876,23.134275,113.3184542,23.13686674,[],广东省,广州市,天河区
BV10851527,钟落潭(地铁站),交通设施服务;地铁站;地铁站,150500,[],14号线,113.400686,23.375649,113.395144,23.3780668,[],广东省,广州市,白云区
BV11605042,方石(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)18号线北延段;(在建)22号线北延段,113.280685,23.319149,113.2753268,23.32174818,[],广东省,广州市,白云区
BV10851521,竹料(地铁站),交通设施服务;地铁站;地铁站,150500,[],14号线,113.368332,23.348496,113.3628142,23.35094251,[],广东省,广州市,白云区
BV10024352,嘉禾望岗(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)14号线二期;14号线;2号线;3号线北延段,113.289243,23.23746,113.2838785,23.24007253,[],广东省,广州市,白云区
BV10024351,龙归(地铁站),交通设施服务;地铁站;地铁站,150500,[],3号线北延段,113.300834,23.288736,113.2954468,23.29131543,[],广东省,广州市,白云区
BV10851513,太平(地铁站),交通设施服务;地铁站;地铁站,150500,[],14号线,113.491955,23.45209,113.4865975,23.4546572,[],广东省,广州市,从化区
BV10851528,新和(地铁站),交通设施服务;地铁站;地铁站,150500,[],14号线;14号线支线/知识城线,113.46706,23.413259,113.4616234,23.41576054,[],广东省,广州市,白云区
BV10851525,马沥(地铁站),交通设施服务;地铁站;地铁站,150500,[],14号线,113.450388,23.393877,113.4449073,23.39634267,[],广东省,广州市,白云区
BV10851510,红卫(地铁站),交通设施服务;地铁站;地铁站,150500,[],14号线支线/知识城线,113.487415,23.399261,113.4820454,23.40182149,[],广东省,广州市,黄埔区
BV11653281,机场东(3号航站楼)(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)22号线北延段,113.320413,23.364529,113.3149826,23.36705514,[],广东省,广州市,白云区
BV10851517,太和(地铁站),交通设施服务;地铁站;地铁站,150500,[],14号线,113.347197,23.299284,113.3417171,23.30177548,[],广东省,广州市,白云区
BV10851511,夏良(地铁站),交通设施服务;地铁站;地铁站,150500,[],14号线,113.323505,23.277704,113.3180742,23.28024591,[],广东省,广州市,白云区
BV10851518,新南(地铁站),交通设施服务;地铁站;地铁站,150500,[],14号线支线/知识城线,113.495228,23.377232,113.4898871,23.37981964,[],广东省,广州市,黄埔区
BV11605043,白云城市中心(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)18号线北延段;(在建)22号线北延段,113.280164,23.260519,113.2748105,23.26313525,[],广东省,广州市,白云区
BV10851512,枫下(地铁站),交通设施服务;地铁站;地铁站,150500,[],14号线支线/知识城线,113.508322,23.363059,113.5030281,23.36568883,[],广东省,广州市,黄埔区
BV10851523,白云东平(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)18号线北延段;14号线,113.317841,23.25117,113.3124236,23.25373072,[],广东省,广州市,白云区
BV10839960,滘心(地铁站),交通设施服务;地铁站;地铁站,150500,[],8号线,113.216982,23.236888,113.2116331,23.2395091,[],广东省,广州市,白云区
BV11653285,夏茅(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)22号线北延段;(规划)24号线,113.259321,23.227054,113.2539877,23.22969641,[],广东省,广州市,白云区
BV11031575,彭边(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)14号线二期,113.281399,23.227175,113.2760462,23.2298007,[],广东省,广州市,白云区
BV10994100,朝阳(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期,113.200145,23.226542,113.1947739,23.22914319,[],广东省,广州市,白云区
BV10024395,龙溪(地铁站),交通设施服务;地铁站;地铁站,150500,[],广佛线,113.192391,23.066029,113.1870179,23.06867982,[],广东省,广州市,荔湾区
BV10024396,菊树(地铁站),交通设施服务;地铁站;地铁站,150500,[],广佛线,113.212863,23.065868,113.2075207,23.06855016,[],广东省,广州市,荔湾区
BV10024397,西塱(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)10号线;(在建)22号线后通段;1号线;广佛线,113.232521,23.066789,113.2271969,23.06948991,[],广东省,广州市,荔湾区
BV10850274,石围塘(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)11号线内环;(在建)11号线外环,113.225207,23.103586,113.2198752,23.10626583,[],广东省,广州市,荔湾区
BV10024374,坦尾(地铁站),交通设施服务;地铁站;地铁站,150500,[],5号线;6号线,113.218387,23.125234,113.2130472,23.1278981,[],广东省,广州市,荔湾区
BV10017769,如意坊(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)11号线内环;(在建)11号线外环;6号线,113.231286,23.114917,113.2259579,23.117597,[],广东省,广州市,荔湾区
BV10024409,河沙(地铁站),交通设施服务;地铁站;地铁站,150500,[],6号线,113.217405,23.135576,113.2120634,23.13823484,[],广东省,广州市,荔湾区
BV10024375,中山八(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)11号线内环;(在建)11号线外环;5号线,113.232727,23.126046,113.227399,23.12872243,[],广东省,广州市,荔湾区
BV10024410,沙贝(地铁站),交通设施服务;地铁站;地铁站,150500,[],6号线,113.211301,23.152323,113.2059509,23.15496768,[],广东省,广州市,白云区
BV10015504,横沙(地铁站),交通设施服务;地铁站;地铁站,150500,[],6号线,113.206791,23.158187,113.2014344,23.16082317,[],广东省,广州市,白云区
BV10024411,浔峰岗(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)12号线;6号线,113.201941,23.16411,113.1965769,23.16673662,[],广东省,广州市,白云区
BV10994091,罗冲围(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期,113.224697,23.145158,113.219362,23.14782057,[],广东省,广州市,白云区
BV10994104,松溪(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期,113.223522,23.15488,113.2181853,23.15753766,[],广东省,广州市,白云区
BV11032207,里横路(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)12号线,113.207208,23.172907,113.201851,23.17553814,[],广东省,广州市,白云区
BV10994092,西洲(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期,113.224957,23.173367,113.2196203,23.17601891,[],广东省,广州市,白云区
BV10994109,槎头(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)12号线;(在建)13号线二期,113.222759,23.184507,113.2174196,23.18715268,[],广东省,广州市,白云区
BV10994095,凰岗(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期,113.216681,23.193744,113.2113347,23.19637975,[],广东省,广州市,白云区
BV10994096,庆丰(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)13号线二期,113.215594,23.205206,113.2102456,23.20783634,[],广东省,广州市,白云区
BV10839963,石井(地铁站),交通设施服务;地铁站;地铁站,150500,[],8号线,113.231799,23.211101,113.2264648,23.21374455,[],广东省,广州市,白云区
BV10839965,亭岗(地铁站),交通设施服务;地铁站;地铁站,150500,[],8号线,113.219962,23.222616,113.2146173,23.22524522,[],广东省,广州市,白云区
BV10827185,新塘(地铁站),交通设施服务;地铁站;地铁站,150500,[],13号线,113.604472,23.131731,113.5993978,23.13459235,[],广东省,广州市,增城区
BV10827182,白江(地铁站),交通设施服务;地铁站;地铁站,150500,[],13号线,113.595627,23.123235,113.5905508,23.12610065,[],广东省,广州市,增城区
BV10827184,新沙(地铁站),交通设施服务;地铁站;地铁站,150500,[],13号线,113.649417,23.136863,113.6443091,23.13967312,[],广东省,广州市,增城区
BV10827186,官湖(地铁站),交通设施服务;地铁站;地铁站,150500,[],13号线,113.636569,23.137226,113.6314771,23.14005626,[],广东省,广州市,增城区
BV10827183,沙村(地铁站),交通设施服务;地铁站;地铁站,150500,[],13号线,113.570399,23.11059,113.565296,23.11344413,[],广东省,广州市,增城区
BV10827178,南岗(地铁站),交通设施服务;地铁站;地铁站,150500,[],13号线,113.541486,23.09528,113.5363177,23.09808819,[],广东省,广州市,黄埔区
BV10994101,黄埔客运港(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)5号线东延段,113.524644,23.052262,113.5194267,23.05504515,[],广东省,广州市,黄埔区
BV10994090,广州开发区(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)5号线东延段,113.5252,23.063405,113.5199838,23.06618493,[],广东省,广州市,黄埔区
BV10994089,保盈大道(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)5号线东延段,113.526077,23.074835,113.5208629,23.07761249,[],广东省,广州市,黄埔区
BV10827177,夏园(地铁站),交通设施服务;地铁站;地铁站,150500,[],(在建)5号线东延段;13号线,113.518376,23.082901,113.5131357,23.08565342,[],广东省,广州市,黄埔区
