小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
珑翠,番禺,钟村,105国道和市广路交界处,38,0,2015,41992.0,,↓1.29%,"""地产小区""",113.31757397476169,22.998234038218766,113.32408462745505,23.004099481812565
天颐华府,番禺,市桥北,富怡路罗家村段6号,36,0,2016,66885.0,,↓0.14%,"""地产小区""",113.39970002886493,22.95744603005159,113.40614929582238,22.963789857774715
自在城市花园,番禺,钟村,番禺大道北666号,35,0,2005,29016.0,,↓2.53%,"""地产小区""",113.35641104567559,22.994191760859296,113.36294282880367,22.999967011479084
华南碧桂园,番禺,华南碧桂园社区,迎宾路128号,34,0,2000,29187.0,,↓2.67%,"""购物""",113.36457790038631,23.00371070746955,113.37107868318089,23.009611682857164
珊瑚天峰,番禺,厦滘,沙溪大道381号,34,18,2014,44096.0,,↓2.58%,"""地产小区""",113.3538831241408,23.04007804588144,113.36043485237066,23.045823959256649
华南碧桂园翠云山,番禺,华南碧桂园社区,华南快速干线迎宾路,33,0,2005,32482.0,↑0.91%,,"""地产小区""",113.3841137994581,23.007770742667227,113.39054784165352,23.01399590078451
时代外滩,番禺,厦滘,沙窖岛东侧沙溪大道东400号,33,6,2012,60030.0,,↓0.55%,"""地产小区""",113.35472375843675,23.038170672986487,113.36127145684098,23.043926377498019
珊瑚湾畔别墅,番禺,厦滘,沙溪大道381号,32,0,2005,91088.0,↑9.57%,,"""地产小区""",113.35303386611195,23.042458627764309,113.35959002675208,23.048195243469853
星河湾,番禺,星河湾社区,番禺区大石镇迎宾路251号,32,0,2001,30903.0,,↓8.46%,"""宾馆""",113.34432596199274,23.032800848833824,113.35088608069853,23.03846803528223
越秀星汇文瀚,番禺,大学城,中三路9号,32,1,2014,38814.0,↑0.32%,,"""地产小区""",113.3910405434127,23.06841254710917,113.39749834500066,23.074719944065927
谷围新村,番禺,石楼,新造镇兴业大道,31,0,2003,19330.0,,↓1.00%,"""NoClass""",113.4428031526443,23.0408079469698,113.44934692552215,23.046596677071823
华南新城山语轩,番禺,华南,南大路168号,31,9,2007,34128.0,,↓0.70%,"""地产小区""",113.35903598420544,23.028122031018009,113.36556208202151,23.03393502972862
金海岸花园,番禺,市桥东,亚运大道与金海岸大道交汇处,31,0,2009,34065.0,↑0.38%,,"""地产小区""",113.41088554941038,22.940888846302273,113.4173450201814,22.94717881732966
凯德山海连城别墅,番禺,石楼,金山大道东连海路39号,31,0,暂无资料,32937.0,↑0.56%,,"""地产小区""",113.51671213675884,23.024986513362884,113.5231302126678,23.03131921622958
越秀可逸江畔,番禺,市桥南,南城路689号,31,0,2014,41289.0,,↓0.16%,"""NoClass""",113.37091634406262,22.911340773028376,113.37740446067687,22.91735534987087
广州亚运城媒体村南区,番禺,亚运城,广州市番禺区石基镇兴亚二路,30,12,2009,29055.0,,↓0.47%,"""地产小区""",113.48232446286493,22.949598828698798,113.48887099243835,22.955469623317627
星汇文华,番禺,大学城,大学城中八路,30,0,2014,38336.0,,↓3.61%,"""地产小区""",113.41006144393579,23.04939992645209,113.41651093258804,23.055695907918158
星汇文宇,番禺,大学城,大学城中六路,30,4,2014,35546.0,↑2.83%,,"""地产小区""",113.40723598990806,23.046384251149634,113.41367818389718,23.052701651427115
金山谷,番禺,金山谷,东艺路81号,30,0,2017,42938.0,↑2.06%,,"""NoClass""",113.3493789304847,22.97711275916967,113.35594266738903,22.982813494759826
广州亚运城运动员村,番禺,亚运城,石碁镇兴亚二路33号,29,10,2009,25556.0,↑0.80%,,"""地产小区""",113.488732974371,22.953253015214029,113.49525685868878,22.959234352116299
四海城,番禺,万博,南村汉溪大道东390号,29,0,2016,22432.0,,↓12.35%,"""购物""",113.35912877916459,23.01310881065118,113.36564664817098,23.018921592079946
广州亚运城天峯,番禺,亚运城,亚运城(4号线地铁海傍站A出口),28,0,2019,21173.0,,↓0.38%,"""地产小区""",113.49784197190026,22.952595016091406,113.50433390877513,22.958734856536318
恒生花园,番禺,南村,南阳路2号,28,0,2004,20817.0,,↓3.09%,"""地产小区""",113.39242169139469,23.015927026781239,113.3988393440074,23.02223698467589
金山谷别墅,番禺,金山谷,东艺路81号,28,2,2009,62814.0,,↓3.59%,"""地产小区""",113.34819496382295,22.978945976934769,113.35475873205059,22.98463697788244
丽江花园,番禺,南浦,大石镇南浦岛东,28,0,1992,21995.0,,↓0.02%,"""NoClass""",113.28445821163894,23.043327442669875,113.29089435340249,23.049658769648408
越秀·和樾府,番禺,大石,番禺大道与汉溪大道交汇处西侧,28,2,暂无资料,47724.0,,↓6.32%,"""地产小区""",113.34726548711208,23.008826065462669,113.35381001512427,23.014506362396796
保利红馆,番禺,钟村,汉兴东路63号,27,0,2017,38012.0,,↓6.54%,"""地产小区""",113.34216904063345,23.000485045348879,113.34872037913356,23.00614371528426
华南新城江山帝景,番禺,华南,兴南大道163号,27,2,2006,45639.0,,↓0.42%,"""门址""",113.35431188536058,23.018044690992399,113.36084455416756,23.023792092213247
华南新城山咏轩,番禺,华南,兴南大道163号,27,7,2003,33082.0,,↓2.72%,"""购物""",113.35423409210343,23.01798323892517,113.36076692625592,23.02372969363661
雅居乐剑桥郡剑桥汇,番禺,广州雅居乐,南村镇兴南大道(即岭南电缆厂附近),27,6,暂无资料,44510.0,,↓1.64%,"""购物""",113.39167196235545,23.03021879297334,113.39809973162963,23.03652518518168
奥园恒基学苑壹号,番禺,石楼,国际科技创新城,26,0,暂无资料,42496.0,↑0.79%,,"""工业园区""",113.45764118339211,23.165867135400686,113.46421607671326,23.171530564996677
保利大都汇,番禺,钟村,钟村街道汉溪社区汉溪大道东290号,26,3,2015,22267.0,↑0.74%,,"""商务大厦""",113.34139146738427,23.000946453042677,113.34794284751786,23.00660379185194
东方白云花园,番禺,市桥北,富怡路82号,26,0,2004,23461.0,↑2.13%,,"""门址""",113.44418627363757,22.964477603830827,113.45074710414312,22.970250302545293
大华紫悦府,番禺,市桥西,禺山西路海伦堡创意园旁,26,0,暂无资料,30229.0,,↓0.30%,"""地产小区""",113.3419370083203,22.94176331466726,113.34852328700583,22.947428640467913
金地壹粤府,番禺,万博,万博商务区兴南大道与万博二路交汇处,26,4,暂无资料,49107.0,↑0.79%,,"""NoClass""",113.35487000257375,23.016867034945219,113.36140081301326,23.022621216423194
奥园莲峰圣境,番禺,石楼,莲江路50号,25,0,2018,22138.0,,↓2.93%,"""地产小区""",113.49955009982692,23.00272969395089,113.50599881457115,23.00888926194428
富豪山庄,番禺,金山谷,桥市广路232号,25,0,2016,33264.0,,↓0.09%,"""门址""",113.3544043209975,22.97215140789469,113.36096237844906,22.977905151942254
广州亚运城天成,番禺,亚运城,广州市番禺区亚运大道与兴亚大道交叉口西南15..,25,3,暂无资料,27085.0,,↓2.08%,"""地产小区""",113.48162899473934,22.95160297791549,113.48817775107865,22.957462442017169
锦绣香江别墅,番禺,钟村,南村镇华南干线迎宾路,25,0,2012,69417.0,↑9.62%,,"""道路""",113.35732435288728,22.996955988860706,113.3638516491256,23.002743409115195
南浦海滨花园,番禺,南浦,洛溪新南浦岛水厂路,25,0,2003,28120.0,↑0.16%,,"""地产小区""",113.29677182424345,23.04397834344348,113.30323173219492,23.050196208194728
祈福新村,番禺,祈福,市广路与金山大道交汇处,25,1,1995,34649.0,,↓2.50%,"""道路""",113.45976998778896,23.019865039720757,113.46632199836914,23.0255212270891
大学城馨园,番禺,大学城,大学城中五路63号(广州大学城中五路交界),24,3,2011,32145.0,,↓6.08%,"""地产小区""",113.40584075549856,23.047768203835074,113.4122825738465,23.054094211057856
华南碧桂园翠山蓝天苑,番禺,华南碧桂园社区,华南快速干线迎宾路段,24,0,2005,44049.0,↑0.52%,,"""地产小区""",113.36112059197119,23.008541736210469,113.36763199665048,23.014385291281138
丽水湾,番禺,大石,宾至路15号,24,0,2002,30751.0,,↓1.98%,"""地产小区""",113.32117447307503,23.035432658424427,113.32770799627562,23.041243960443486
庄士映蝶蓝湾,番禺,亚运城,石楼镇莲港大道126号,24,0,2012,20148.0,,↓0.71%,"""NoClass""",113.49738868694009,22.97413309237838,113.50386861041211,22.98026275720657
东华花园,番禺,市桥东,大龙街道广华北路25号,23,0,2002,25892.0,,↓0.82%,"""NoClass""",113.39903366583784,22.947105351936039,113.40548429005894,22.953449034885659
广州雅居乐花园十年小雅,番禺,广州雅居乐,南村镇兴南大道398号,23,0,2011,37399.0,↑1.40%,,"""餐饮""",113.35575537248407,23.020082904469395,113.36228530479898,23.025848698367246
海伦堡御院,番禺,市桥南,桥南路190号,23,0,2004,29321.0,,↓0.51%,"""餐饮""",113.36971189603524,22.932696522564596,113.3762250267552,22.938693838304478
碧桂园莲山首府,番禺,石楼,石楼镇大岭村地段,23,0,2013,17991.0,,↓0.77%,"""地产小区""",113.50108027343211,22.99580326383896,113.50752802616144,23.001986989936119
南村南兴花园,番禺,南村,南村镇兴业路,23,0,2004,18034.0,,↓3.69%,"""地产小区""",113.40144768223401,23.009285697926726,113.40785926519803,23.015620951019359
祈福名都,番禺,祈福新区,晋福路30号,23,4,2014,33141.0,,↓3.51%,"""地产小区""",113.32897167506852,22.970538538094794,113.33553873133266,22.976255564649784
思科智慧城·12光年,番禺,广州雅居乐,思科智慧城(地铁4号线新造站A1出口),23,0,2021,33018.0,,↓0.54%,"""地产小区""",113.42068920659028,23.038151217492577,113.42715493690433,23.044310221428444
星河湾赏心园,番禺,星河湾社区,大石段迎宾路251号,23,8,2002,33034.0,,↓2.15%,"""地产小区""",113.34200971832706,23.032226047443549,113.34857067296419,23.037886325382897
越秀御珑苑,番禺,大学城,小谷围岛大学城中八路22号,23,0,2015,29507.0,↑2.80%,,"""地产小区""",113.41271926044728,23.04695013187953,113.41917186981435,23.05321908295281
时代柏林,番禺,市桥南,福景路765号,22,10,2018,39865.0,,↓1.45%,"""地产小区""",113.36412784932597,22.92568549631956,113.37065441411532,22.931583732271606
新光城市花园别墅,番禺,万博,番禺区南村镇兴南大道368号,22,0,2012,75518.0,,↓1.86%,"""NoClass""",113.36051091202178,23.018231125913446,113.36702601955956,23.024065407845506
星河湾悦心园,番禺,星河湾社区,迎宾路251号,22,4,2005,33946.0,↑0.55%,,"""门址""",113.33845966769234,23.03408154793591,113.3450225679203,23.03974142302548
大学小筑,番禺,大学城,新造镇小谷围岛中山三横路,21,1,2015,51424.0,,↓2.46%,"""地产小区""",113.40970068444311,23.043930870777797,113.41614428535392,23.05022896144255
番禺海伦堡花园,番禺,市桥南,市桥桥南路190号,21,2,2005,29398.0,↑0.40%,,"""地产小区""",113.36954490104098,22.932114641992045,113.37605815757229,22.938108888197186
广州奥林匹克花园,番禺,洛溪,洛浦街道如意路16号,21,0,2002,35027.0,,↓1.11%,"""NoClass""",113.31286784202702,23.047971557120403,113.31938613050164,23.05392231964382
广州碧桂园,番禺,南浦,洛溪南浦岛南浦大道,21,0,1998,24133.0,,↓2.02%,"""地产小区""",113.29584019159937,23.034648184556749,113.30228810325737,23.040876617168956
今日丽舍,番禺,大石,105国道大石段493号,21,0,2004,26606.0,,↓0.86%,"""地产小区""",113.320835991559,23.02097298636985,113.32735665424433,23.026786942440546
南国奥园,番禺,钟村,钟村镇汉溪路,21,0,2006,30175.0,,↓0.20%,"""地产小区""",113.32613877881319,22.992676052028189,113.33267829825607,22.998419302600366
尚上名筑别墅,番禺,亚运城,南环路132号,21,0,2013,23555.0,,↓0.32%,"""餐饮""",113.49510285874014,22.961707213068008,113.50160070564185,22.96780035093777
星河湾6号,番禺,星河湾社区,番禺区大石段迎宾路521号,21,7,2010,32623.0,,↓3.36%,"""地产小区""",113.35263959982375,23.032291492513406,113.35918641118592,23.03802166259693
星河湾朗心园,番禺,星河湾社区,迎宾路251号,21,1,2007,34068.0,↑0.92%,,"""地产小区""",113.33748024519511,23.033143744483057,113.34404185772866,23.03880528751949
雅居乐鸿禧华庭,番禺,市桥北,市桥东环路463号,21,0,2010,34813.0,,↓3.49%,"""地产小区""",113.36779940360512,22.95936295943193,113.37432461568956,22.96532736055136
都市活力花园,番禺,祈福中区,市广路与金山大道交汇处,20,2,2006,32062.0,,↓0.43%,"""地产小区""",113.3354933730688,22.974602077588519,113.34206585298274,22.980272601117937
锦绣半岛,番禺,南浦,洛浦街南埔环岛西路121号,20,0,2016,32974.0,,↓1.38%,"""NoClass""",113.29556701689387,23.047639341208116,113.30202723003809,23.053873989785655
清华坊别墅,番禺,南村,南村镇新城区兴业大道北侧,20,4,2004,54013.0,,↓1.18%,"""地产小区""",113.38849717102313,23.01170990655993,113.3949207608995,23.017986255261414
尚东尚筑,番禺,市桥东,番禺区石碁镇城区大道283号,20,0,2008,34339.0,,↓4.69%,"""宾馆""",113.41389361524009,22.943497923492644,113.42036068595412,22.949755774636779
东海花园,番禺,厦滘,大石洛溪迎宾路上窖路段68号,19,3,2003,40280.0,,↓2.88%,"""地产小区""",113.32163862753188,23.04026968791451,113.32817846699743,23.046075157391546
东逸华庭,番禺,市桥南,东盛路17号,19,0,2005,27599.0,,↓3.52%,"""门址""",113.41294805886061,22.97828527614044,113.41939612584587,22.984550628800894
东秀园,番禺,市桥南,桥街清河东路283号,19,0,1996,22547.0,,↓1.49%,"""地产小区""",113.3866880735572,22.94210178480882,113.39315324994509,22.94836623935467
东怡新区东雅园,番禺,市桥东,清河东路南侧,19,0,2004,24854.0,,↓1.52%,"""地产小区""",113.39716258529173,22.936980876369689,113.40360975388177,22.943320399308694
大夫山·尚东,番禺,市桥西,禺山西路东桥大街68号,19,0,2018,22298.0,,↓2.66%,"""地产小区""",113.33410701817572,22.947968048570535,113.34069210171114,22.953648049986709
华侨城,番禺,市桥西,西丽南路228号,19,0,1996,19189.0,,↓0.24%,"""NoClass""",113.36073854263793,22.93905918373169,113.36728709455211,22.944903989315664
华南碧桂园翠山蓝天别墅,番禺,华南碧桂园社区,华南干线迎宾路段之侧,19,6,2005,49664.0,↑0.28%,,"""地产小区""",113.36112059197119,23.008541736210469,113.36763199665048,23.014385291281138
锦绣香江山水华府,番禺,钟村,南村镇锦绣路138号,19,8,2007,34263.0,,↓1.68%,"""地产小区""",113.34652222913337,22.99790760327071,113.35307143686825,23.003583994058159
金山谷尚层,番禺,金山谷,东艺路130号,19,0,2009,40332.0,,↓0.16%,"""地产小区""",113.35298535761443,22.982884743909226,113.35953602432312,22.988619706367304
祈福新村蝶舞轩,番禺,祈福中区,市广路与金山大道交界处,19,0,2002,26894.0,,↓1.48%,"""地产小区""",113.33148198981533,22.964033040758044,113.33805868655236,22.969729251883817
亚运城山海湾,番禺,亚运城,清河东路亚运村亚运大道,19,0,2010,27890.0,,↓0.35%,"""地产小区""",113.49673382222353,22.95719786380585,113.5032282664968,22.963319129440099
富豪山庄别墅,番禺,金山谷,桥市广路232号,18,1,1996,31285.0,↑3.07%,,"""地产小区""",113.3544043209975,22.97215140789469,113.36096237844906,22.977905151942254
金地壹粤府别墅,番禺,万博,万博商务区兴南大道与万博二路交汇处,18,0,暂无资料,98147.0,,↓0.96%,"""商务大厦""",113.3515638789759,23.010171860189958,113.35810103795369,23.01588827928878
洛湖居,番禺,洛溪,大石镇洛溪新城北环路,18,0,1999,27684.0,↑0.47%,,"""地产小区""",113.30930327593404,23.05153526055621,113.31581188423147,23.057549922957305
敏捷金月湾,番禺,南浦,洛溪南浦大道(东新高速南浦站出口),18,0,2016,30866.0,,↓0.87%,"""地产小区""",113.26347038137185,23.044307326057486,113.26992994719257,23.050528492919086
诺德名都,番禺,钟村,兴业大道西989号,18,0,2013,24916.0,,↓10.43%,"""地产小区""",113.35181807902565,22.995303442443928,113.3583601949064,23.00102358430674
五矿万樾台,番禺,广州雅居乐,兴南大道723号五矿万樾台,18,0,2020,67987.0,,↓0.37%,"""地产小区""",113.38821591156807,23.01771314885411,113.39464156739284,23.02398693169898
星尚,番禺,市桥东,大龙街丰尚路68号(石碁三中对面),18,0,2017,29716.0,↑1.80%,,"""餐饮""",113.4038924206786,22.9542911314098,113.4103440922985,22.96062816980829
臻尚苑,番禺,南站,石壁街石洲中路82号,18,0,2017,28111.0,,↓1.85%,"""地产小区""",113.28059513862512,23.00185737093799,113.2870083205754,23.008193424021955
东怡新区东倩园,番禺,市桥东,石碁镇清河东路南侧,17,0,2001,26357.0,,↓0.34%,"""地产小区""",113.3968061376655,22.939363213978987,113.40325491956578,22.945702024781256
加富花园,番禺,石碁,莲塘路3号,17,0,2000,16805.0,,↓1.27%,"""门址""",113.2674330764667,23.012958958471413,113.27385908674717,23.019223880685585
祈福新村天湖居,番禺,祈福,市广路与金山大道交界处,17,0,2003,29825.0,,↓0.44%,"""地产小区""",113.34823116553499,22.96528162367219,113.35480741545885,22.97097544055154
祈福新村C区,番禺,祈福,市广路与金山大道交界处,17,1,1996,23371.0,,↓0.54%,"""地产小区""",113.3400389786089,22.9689178293175,113.34661863111077,22.974579987583004
星河湾海怡半岛三号园,番禺,厦滘,沙溪大道星河湾半岛,17,6,暂无资料,72456.0,↑0.91%,,"""楼号""",113.36152096673686,23.037797692381877,113.36804839718731,23.043651160918978
富庭雅园,番禺,石碁,桥边街48号,16,0,2003,18755.0,,↓0.58%,"""地产小区""",113.44051849224154,22.962563825820096,113.44707005436567,22.9683888672892
广州雅居乐花园,番禺,广州雅居乐,南村镇兴南大道398号,16,0,2010,46376.0,,↓0.30%,"""休闲娱乐""",113.37113840518461,23.01620893339778,113.37761571838068,23.022225423661966
广州亚运城媒体村北区,番禺,亚运城,石基镇兴亚二路1号,16,17,2009,27980.0,,↓0.41%,"""地产小区""",113.48011526012498,22.951294233234884,113.48666888456485,22.957129750957056
海怡花园,番禺,厦滘,大石沙窖岛东端,16,4,2000,23286.0,,↓2.94%,"""地产小区""",113.35916129782403,23.036110702862684,113.3656944821934,23.041927093177738
昊龙花园,番禺,市桥南,沙湾镇中华大道1108号,16,0,2014,32671.0,↑1.29%,,"""地产小区""",113.36630552154253,22.920314393861238,113.37281906270799,22.926249079012519
海伦堡流金岁月,番禺,沙湾,番禺市桥南区福德路223号,16,7,2010,35971.0,↑1.09%,,"""地产小区""",113.35985649645798,22.931626785646288,113.36640255068918,22.937456805352605
锦绣银湾别墅,番禺,星河湾社区,番禺区大石街朝阳东路425号,16,0,暂无资料,54934.0,,↓2.33%,"""NoClass""",113.3323531664986,23.032486887349067,113.33890928583122,23.038172253756345
锦绣香江山水园,番禺,钟村,锦绣路138号,16,0,2004,34377.0,,↓1.36%,"""地产小区""",113.34463426044367,23.00096799312494,113.35118379217707,23.006634379551849
绿茵庭园,番禺,市桥北,光明北路233号,16,0,2001,29563.0,,↓1.52%,"""地产小区""",113.36748508650729,22.95495203401262,113.37401307544413,22.960911214802559
龙光天瀛,番禺,市桥西,大夫山下景观大道东侧,16,0,暂无资料,27264.0,↑1.47%,,"""地产小区""",113.33337777376295,22.939644861525609,113.3399592876242,22.94532849472542
美心翠拥华庭,番禺,市桥东,清河东路137-139号,16,0,2004,23708.0,,↓0.19%,"""NoClass""",113.40587992161878,22.942810339491595,113.41233255917212,22.94913824837054
美心翡翠明庭,番禺,市桥东,大龙街清河东路石岗东村76号,16,0,2004,27240.0,,↓0.61%,"""地产小区""",113.40712703915787,22.940818455926597,113.41358033384785,22.947138777846769
祈福水城,番禺,沙湾,市桥南沙湾镇中良路33号,16,0,2008,23716.0,,↓1.16%,"""NoClass""",113.36100758513807,22.915117837626874,113.36753381362023,22.92096256146414
祈福新村A区,番禺,祈福,市广路与金山大道交界处,16,0,1996,24315.0,,↓3.69%,"""楼号""",113.34447597901287,22.971434024710907,113.35105150863818,22.97710500935222
祈福新村湖景居,番禺,祈福,市广路与金山大道交界处,16,0,2000,25394.0,↑1.48%,,"""地产小区""",113.33694503477244,22.961811035125338,113.34352901170341,22.967478600483095
尚轩103,番禺,大学城,明志街8号,16,0,2011,36740.0,,↓0.96%,"""地产小区""",113.40466181934765,23.049008105344247,113.41110362685197,23.05534004430623
水韵蓝湾,番禺,市桥南,草韵路1号,16,0,2011,23394.0,,↓0.58%,"""地产小区""",113.40718974088245,22.914538543726274,113.41362028081498,22.92085382355623
星河湾盛荟园,番禺,星河湾社区,迎宾路沙溪大桥南岸,16,3,2012,32212.0,,↓4.58%,"""地产小区""",113.35203108767148,23.030260949049788,113.3585773498259,23.035984219765159
信基城,番禺,大石,番禺区迎宾路,16,0,2010,43652.0,↑0.79%,,"""地产小区""",113.34448559088183,23.013201200007737,113.35103340916918,23.018866578068378
雅居乐锦官城,番禺,沙湾,龙岐路223号,16,0,2011,27911.0,,↓2.35%,"""NoClass""",113.36100713598533,22.92202306772441,113.36754040478307,22.92786920550952
大石海滨花园,番禺,厦滘,大石镇上漖路,15,0,1998,25854.0,,↓1.82%,"""地产小区""",113.31474107850635,23.042514747558636,113.32126063630752,23.048431746395445
谷围新村别墅,番禺,石楼,新造镇兴业大道,15,0,2012,26259.0,↑3.34%,,"""道路""",113.44610146098421,23.044658422855887,113.45265781566714,23.05040525744621
鸿成花园,番禺,市桥北,市桥富华路55号,15,0,1999,22409.0,,↓1.25%,"""地产小区""",113.37262123808944,22.952309818348906,113.37913127641359,22.95836029178055
锦绣生态园,番禺,钟村,钟村镇骏业路27号,15,0,2001,23553.0,↑0.94%,,"""NoClass""",113.3103975018754,22.971837885963575,113.31690706035885,22.977832458557424
江南新村,番禺,市桥北,东环路242号,15,0,1998,18729.0,,↓1.97%,"""NoClass""",113.36580534503473,22.963064630189135,113.37233554563807,22.968993610244629
君华香柏华府,番禺,市桥南,市良路西环路交汇处,15,0,2015,35348.0,,↓3.97%,"""NoClass""",113.36450244272349,22.912921983430875,113.3710148571266,22.918823998268615
金山谷领仕,番禺,金山谷,东环街东艺路81号,15,0,2012,40470.0,,↓2.74%,"""NoClass""",113.34984838494406,22.977116668685747,113.35641130059214,22.98282143415717
君华御府,番禺,沙湾,广东省广州市番禺区桥南沙湾镇德贤路600号,15,0,2016,39364.0,↑0.33%,,"""地产小区""",113.36268049948876,22.920726314991126,113.36920695734041,22.9265992948104
莲花湾畔,番禺,石楼,石楼镇莲港大道庄园路3号,15,0,2008,19438.0,,↓0.24%,"""地产小区""",113.50047688162127,22.97909254010764,113.50694186408411,22.985270288471495
南天名苑别墅,番禺,洛溪,番禺区洛浦街洛溪环岛北路,15,0,暂无资料,54866.0,,↓14.90%,"""地产小区""",113.29153299634155,23.057717102820285,113.29799173927298,23.064000061247485
祈福新村倚云居,番禺,祈福新区,市广路与金山大道交汇处,15,1,2006,26451.0,,↓2.12%,"""地产小区""",113.32386543705984,22.963530409844539,113.33042605667926,22.969307726350587
星晨时代豪庭,番禺,沙湾,市桥南区福景路729号(禺山高级中学南面),15,6,2011,40824.0,,↓0.04%,"""地产小区""",113.3606693731137,22.924291668285084,113.36720601939335,22.930132935253618
星誉花园,番禺,市桥北,迎星西路133号,15,0,2016,31632.0,,↓1.51%,"""地产小区""",113.36559684832594,22.968511546830439,113.37212368679612,22.974436078177676
