小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
合景保利·香樾四季花园,花都,旧区,秀全中学旁,5,0,暂无资料,20419.0,,↓3.76%,"""地产小区""",113.21003881033382,23.438056758406785,113.2166176428754,23.443765984717517
御华园,花都,狮岭,花都区狮岭镇狮岭大道东1号,5,0,2013,16555.0,↑0.52%,,"""地产小区""",113.19779257064254,23.452713555998775,113.20432777974763,23.458580319210485
云峰花园,花都,镜湖大道,镜湖大道2号,5,0,2004,19381.0,↑3.00%,,"""NoClass""",113.25365630384803,23.38483854579451,113.2601289885396,23.390900310352089
云珠花园,花都,新区,新华街道马鞍山社区龙珠路35号,5,0,2004,22372.0,↑1.66%,,"""地产小区""",113.23640353805965,23.403936820655777,113.24295341461834,23.40971572374147
元邦山清水秀,花都,狮岭,山前大道1242号,5,0,2011,9631.0,,↓1.06%,"""地产小区""",113.22845317497677,23.49364497166111,113.2349976364689,23.499334029515045
雅宝新城别墅,花都,旧区,新华镇平步大道中131号,5,0,2003,37150.0,↑0.00%,,"""地产小区""",113.19114349292097,23.436407538855748,113.1976661927221,23.44239104867114
雅居乐锦城花漾集,花都,旧区,新华镇三东大道西,5,0,2013,15777.0,,↓0.37%,"""地产小区""",113.19735042467066,23.423282587090669,113.20389519254528,23.42915889650368
碧桂园假日半岛,花都,美林湖,山前旅游大道,4,0,2006,9943.0,,↓3.08%,"""地产小区""",113.23697683663592,23.13729446038951,113.2435024009399,23.143076637975459
保利花城,花都,旧区,花都区三东大道以西,4,0,2015,20594.0,,↓0.86%,"""地产小区""",113.20343033602129,23.422378384260417,113.20999382170872,23.428162502278146
好美华庭,花都,炭步,花都大道西83号(花都区花都大道与巴江交汇处..,4,0,2015,11063.0,,↓4.48%,"""地产小区""",113.11913496394272,23.343216001916983,113.12566940596811,23.34903251297108
凯旋门,花都,新区,新华三东大道89号,4,0,2009,30823.0,,↓0.33%,"""地产小区""",113.23187275456047,23.417166267153204,113.23844519030752,23.422893293141049
朗悦君廷,花都,镜湖大道,镜湖大道28号,4,0,2007,15484.0,,↓0.32%,"""地产小区""",113.25701821221802,23.35903573219703,113.26347658882503,23.365154405309427
美林轩逸时光,花都,镜湖大道,镜湖大道16号,4,0,2012,19382.0,↑0.05%,,"""地产小区""",113.25635355597139,23.36913787159751,113.26281109359425,23.375244792086407
南华广场,花都,旧区,云山大道53-17号,4,0,2000,13837.0,↑13.77%,,"""NoClass""",113.22272126718059,23.391114424579336,113.22928194157756,23.396776383072547
祈福辉煌台,花都,铁路西,云山大道农新路1号,4,0,2009,15672.0,,↓2.17%,"""地产小区""",113.19941526971522,23.383155567723848,113.20593334753095,23.38899172771546
保利悦廷,花都,旧区,九潭南路10号,3,0,2016,18482.0,↑1.05%,,"""地产小区""",113.18802143212207,23.382701877252879,113.19449876586592,23.388733808564689
花都银珠苑,花都,旧区,新华镇茶园路9号,3,0,2002,14109.0,↑3.99%,,"""地产小区""",113.22209173467941,23.39425270725787,113.2286556909285,23.39991387650322
花都雅居乐二期,花都,新区,花都区新华镇凤凰北路32号,3,0,2006,24325.0,↑1.62%,,"""地产小区""",113.24212295940925,23.40401202283604,113.2486551878383,23.409876688653787
花悦台,花都,狮岭,狮岭镇国际皮具城狮岭大道金狮三街,3,0,2018,12691.0,↑2.00%,,"""NoClass""",113.17896220071803,23.457135328987098,113.18542668325603,23.463321423806055
金碧御水山庄,花都,狮岭,狮岭镇山前大道,3,0,2007,9129.0,↑1.98%,,"""地产小区""",113.20871030631554,23.492600648042289,113.21524942306684,23.49831462588811
锦东花园A区,花都,新区,新华街桂花路61号(紫薇路北侧、桂花路西侧),3,0,2012,30166.0,↑0.82%,,"""地产小区""",113.23281983805933,23.412975945797848,113.23938714470484,23.41871249011814
兰园凤翎台,花都,新区,凤凰南路,3,0,暂无资料,20300.0,,↓6.89%,"""地产小区""",113.24425706380858,23.38470926531884,113.25076378345699,23.390605737193679
马鞍山一号,花都,新区,花都区新华镇凤凰北路马鞍山公园西门对面,3,0,2007,24992.0,,↓0.21%,"""地产小区""",113.24012800253334,23.397666614351708,113.24666030369342,23.403498236506875
天马丽苑二期,花都,旧区,广州市花都区新街大道望亭路15号,3,0,2016,15282.0,↑0.22%,,"""地产小区""",113.19123287431919,23.37494336951844,113.19771846367586,23.380917554169057
信达珺悦蓝庭,花都,炭步,花都大道巴江明珠公园旁,3,0,暂无资料,11406.0,↑0.00%,,"""地产小区""",113.11750435978155,23.342016600103056,113.12404491171466,23.34780965077596
卓雅名苑,花都,建设北,建设北路229号(威曼斯酒店直入200米),3,0,2015,15359.0,,↓2.38%,"""NoClass""",113.21973161661382,23.430334939041236,113.22632148218679,23.435999365630978
奥园誉湖湾,花都,新区,广花路以东、花都湖以南、三向东路以北,2,0,暂无资料,24372.0,↑0.00%,,"""地产小区""",113.22877270224656,23.373945700034974,113.2353163847933,23.37963726599079
保利城二期,花都,旧区,汽车城花港大道,2,1,2011,15147.0,,↓2.26%,"""地产小区""",113.17213696528603,23.382652038375704,113.17856506775915,23.388922083846866
花都颐和山庄,花都,花山,梯面镇山前大道,2,0,2015,8591.0,,↓1.32%,"""地产小区""",113.277314077751,23.520605491942577,113.28374483279872,23.52694209758307
合和新城别墅,花都,镜湖大道,花都区迎宾大道3号,2,0,2005,38055.0,,↓1.27%,"""地产小区""",113.26294568112366,23.378914068557405,113.26938420560461,23.38512354199469
建华楼,花都,建设北,新华镇五华直街,2,0,1998,48844.0,↑0.00%,,"""地产小区""",113.21176301792909,23.394586125160914,113.21832129637905,23.40027645879143
嘉汇城,花都,镜湖大道,广花路东镜段,2,0,2017,17621.0,,↓0.60%,"""地产小区""",113.23932895978247,23.340657004879433,113.24586540552375,23.34647677685828
路劲隽悦豪庭,花都,旧区,广清高速公路以东、三东大道西以北,2,0,2012,20820.0,↑3.78%,,"""地产小区""",113.20033288879336,23.423648759686349,113.20688759156161,23.429477689576325
莲花街小区,花都,建设北,建设路莲花街,2,0,暂无资料,9482.0,↑1.29%,,"""道路""",113.51631059419602,22.98762495121549,113.52273529386801,22.993957622534198
南航碧花园,花都,狮岭,花都区狮岭山前大道,2,0,2003,8467.0,↑3.00%,,"""地产小区""",113.19629662247726,23.490276409673834,113.20279985660643,23.49616240444651
勤天一品树院别墅,花都,狮岭,花都区狮岭镇芙蓉度假区内,2,0,2009,15023.0,↑0.76%,,"""旅游景点""",113.24730797881112,23.51685904237296,113.25381468429518,23.52281064702055
祈福黄金海岸别墅,花都,炭步,赤泥镇培正大道集益水库(培正学院旁),2,0,2011,17315.0,,↓3.92%,"""地产小区""",113.09930756473304,23.42621218784132,113.10589699708112,23.43187708970406
祈福黄金海岸,花都,炭步,赤泥镇培正大道集益水库(培正学院旁),2,0,暂无资料,15530.0,,↓1.38%,"""地产小区""",113.09930756473304,23.42621218784132,113.10589699708112,23.43187708970406
深航御花园,花都,新区,迎宾大道101号,2,0,2013,27726.0,↑1.29%,,"""地产小区""",113.23635865953384,23.407867940019245,113.24291250223156,23.413647032037809
尚品雅居,花都,旧区,秀全街道学府社区学府路6号,2,0,2018,15015.0,↑0.96%,,"""地产小区""",113.18263573126933,23.431639970403127,113.18912880525414,23.437771716715067
万虹花园,花都,狮岭,益和北路42号,2,0,2013,9483.0,↑0.97%,,"""NoClass""",113.19214402559764,23.474248717274539,113.19863862250429,23.48020791960723
新都城市花园,花都,新区,新华街桂花路57号,2,0,2006,20724.0,↑1.25%,,"""NoClass""",113.23747306059947,23.4096799207913,113.24402539899694,23.415474702365878
星悦,花都,新区,花都区三东大道与106国道交汇处,2,0,2012,14355.0,↑1.00%,,"""地产小区""",113.26610097922641,23.408536013645489,113.2725570087817,23.41479148106199
永愉花园,花都,新区,凤凰北路41号,2,0,2007,20450.0,↑2.00%,,"""地产小区""",113.23962117856478,23.411521161648893,113.2461686066018,23.41734779754713
雅居乐御宾府,花都,新区,新华街百合路35号,2,0,2008,22363.0,,↓7.48%,"""NoClass""",113.23140051535403,23.409688211739409,113.23796811375378,23.41540922937508
溢盈湖畔别墅,花都,旧区,狮岭大道东63号,2,0,2010,13909.0,↑3.10%,,"""地产小区""",113.20079670484954,23.437753098398465,113.20735236311337,23.44357490516738
雅居乐万科热橙,花都,花山,机场高速花山出口,2,0,2015,15374.0,,↓0.25%,"""地产小区""",113.2862440429922,23.448656989837834,113.29268838269661,23.45498111487964
颐安·俪都府,花都,旧区,融创乐园东侧100米,2,0,暂无资料,20851.0,↑0.89%,,"""地产小区""",113.25538661992079,23.440651982386969,113.26188366493173,23.44674998469653
钻石花苑,花都,旧区,龙珠路13号,2,0,2004,11563.0,,↓0.77%,"""地产小区""",113.22677280469036,23.404041208235033,113.23334276106906,23.40972351384642
保利·明玥晨光,花都,新区,凤凰北路马鞍山公园西南侧,1,0,暂无资料,28061.0,,↓1.95%,"""地产小区""",113.24045202133067,23.396353035161888,113.24698194998774,23.402189416521016
保利上宸,花都,旧区,融创乐园旁,1,0,暂无资料,21967.0,↑4.44%,,"""地产小区""",113.2571041800553,23.438915428561005,113.26359611256737,23.445042539655579
骊雅居,花都,新区,凤凰北路1号,1,0,2011,19944.0,↑0.15%,,"""地产小区""",113.24182238638569,23.39531257689597,113.24834676951953,23.401170534607066
福虹阳光美地,花都,建设北,建设北路127号,1,0,2007,14305.0,↑1.77%,,"""地产小区""",113.21051616988166,23.404497312161927,113.2170824721879,23.410199645662567
富力金港城,花都,花东,花东镇金谷工业区现代大道,1,0,2015,7415.0,↑3.18%,,"""地产小区""",113.36477400047908,23.462696002941834,113.37129026599703,23.468603528638199
芙蓉花园,花都,狮岭,花都区芙蓉幛度假村东1213号,1,0,2000,18061.0,↑0.00%,,"""休闲娱乐""",113.25734492593189,23.51771827080582,113.2638161225389,23.523845258128689
芙蓉花园别墅,花都,狮岭,山前大道芙蓉段189号,1,0,暂无资料,22038.0,↑0.00%,,"""地产小区""",113.25222700995158,23.503439613899205,113.25870387568669,23.509476043117496
广州恒大悦府,花都,旧区,融创乐园旁,1,0,2023,20420.0,↑3.00%,,"""地产小区""",113.25460796870499,23.436850018480379,113.26110950754397,23.442934996144854
湖畔花园,花都,旧区,滨湖路9号,1,0,1999,12648.0,,↓0.47%,"""地产小区""",113.22752998640448,23.378738010244648,113.23407716881667,23.384420760608639
花都颐和山庄别墅,花都,花山,梯面镇106国道与山前大道交界,1,0,2010,8156.0,↑0.01%,,"""地产小区""",113.277314077751,23.520605491942577,113.28374483279872,23.52694209758307
花都迎宾大道小区,花都,新区,花都区迎宾大道,1,0,暂无资料,10423.0,,↓5.57%,"""地产小区""",113.20975602375936,23.407163013390844,113.21632355821102,23.412872562438684
锦尚名苑,花都,新区,兰花路3号,1,0,2005,18380.0,,↓2.48%,"""地产小区""",113.24252971214402,23.409584243212206,113.24906590790299,23.415456671057926
金河湾,花都,旧区,商业大道103号,1,0,2007,15982.0,,↓1.97%,"""地产小区""",113.23191740034429,23.389390231825197,113.23846401536058,23.39511241740523
锦东花园,花都,新区,广州市花都新华街桂花路61号(紫薇路北侧、桂..,1,0,2012,29444.0,,↓0.44%,"""地产小区""",113.23641988721993,23.4124338961262,113.24297759532384,23.418214644918689
骏威广场,花都,旧区,新华街公益路1号之30号铺,1,0,2000,17493.0,,↓3.78%,"""NoClass""",113.22206739060009,23.39667185419812,113.22863377341263,23.40233347426988
金华花园,花都,铁路西,金都路17号,1,0,2001,10931.0,↑0.09%,,"""地产小区""",113.20504764526092,23.388212314765494,113.2115860467863,23.39396923030744
锦尚蓬莱苑,花都,新区,凤凰北路8号,1,0,2011,27124.0,↑0.01%,,"""地产小区""",113.24306141917519,23.39650261901444,113.24958279524503,23.402381154599586
嘉都汇,花都,新区,迎宾大道187号,1,0,2015,25058.0,↑0.17%,,"""地产小区""",113.26976831146968,23.381443377604446,113.27619181924223,23.387732239305377
俊怡悦景台,花都,狮岭,山前大道368号,1,0,暂无资料,10929.0,↑6.56%,,"""地产小区""",113.23942903101626,23.495857130336306,113.24594741441188,23.501674679207484
兰花苑,花都,新区,新华镇兰花路28号,1,0,2006,11189.0,↑0.99%,,"""地产小区""",113.23238018069915,23.40830181875271,113.23894440869633,23.41403273180843
荔园悦享花醍,花都,旧区,永祥路38号,1,0,2015,14640.0,,↓1.83%,"""地产小区""",113.17090925114596,23.400967004752368,113.17735118390057,23.407252824420483
蒙地卡罗山庄,花都,旧区,狮岭大道东63号,1,0,2007,10971.0,,↓3.00%,"""地产小区""",113.19967425119367,23.437982736282604,113.20622626299309,23.443821683381385
民航芙蓉山庄,花都,狮岭,芙蓉度假区民航芙蓉山庄二街九号,1,0,2000,23324.0,,↓3.20%,"""地产小区""",113.22974969931889,23.50925497153123,113.23630078953825,23.514956422657506
美力花园,花都,旧区,梅花路33号,1,0,2006,16656.0,,↓0.64%,"""地产小区""",113.22117618170394,23.413855175767684,113.22775928418483,23.419518843250488
美林湖国际社区加州岛,花都,山前大道,花都区山前大道168号,1,0,暂无资料,12292.0,↑0.00%,,"""门址""",113.20837551332002,23.4871612031937,113.21491395369302,23.49287855099117
沁园小区,花都,旧区,花都松园里大华二街,1,0,2006,69042.0,↑8.98%,,"""NoClass""",113.17903981431408,23.395179990012026,113.18549682046418,23.401363310208784
万科兰乔圣菲,花都,狮岭,山前大道芙蓉度假区,1,0,2013,12563.0,,↓1.07%,"""地产小区""",113.24491633022214,23.505797502505176,113.25142162279215,23.5117053841524
轩逸荟,花都,狮岭,狮岭镇狮岭大道东17号,1,0,2012,12049.0,,↓0.11%,"""地产小区""",113.19689273801349,23.445641441424514,113.20343095064134,23.451524295837378
学府花园,花都,旧区,秀全街道学府社区学府路3号(华南理工大学广州..,1,0,2011,13878.0,↑2.04%,,"""地产小区""",113.18073851003288,23.433477088958275,113.18722500053376,23.439639353433298
新力荔红花园,花都,旧区,北站新城荔红北路8号,1,0,暂无资料,21216.0,,↓1.00%,"""地产小区""",113.1926591139769,23.39131078193544,113.19916024600528,23.397261876267629
雅图奥园别墅,花都,旧区,花都区广花六路9号,1,0,2008,18269.0,↑2.83%,,"""NoClass""",113.23152708660034,23.363351607205634,113.23806638040678,23.369068129998558
雅居乐名门十八别墅,花都,新区,天贵路108号,1,0,2007,50265.0,,↓7.75%,"""地产小区""",113.23027691482251,23.413685382453598,113.23685009323259,23.419396354859179
云峰花园三期,花都,镜湖大道,镜湖大道2号,1,0,2008,18260.0,↑7.44%,,"""NoClass""",113.25345607154992,23.38580669411484,113.25993019230389,23.391865105319736
雅居乐岭会,花都,花山,"狮岭镇新庄村内,芙蓉大道东侧",1,0,暂无资料,12679.0,,↓0.72%,"""地产小区""",113.235504424075,23.474653860829397,113.24203929419153,23.480417261070636
雅居乐花城雅郡,花都,旧区,工业大道旁雅居乐花城雅郡,1,0,暂无资料,16561.0,,↓4.16%,"""地产小区""",113.19894401864484,23.365075976697708,113.20545671817709,23.3709187813152
118创意园,花都,新区,商业大道241号,0,0,2008,,,,"""NoClass""",113.26145997364118,23.404141035516515,113.26792453965561,23.410333774821564
18k商务大厦,花都,新区,新华街云山大道95号,0,0,暂无资料,,,,"""商务大厦""",113.23759882337083,23.39345352903185,113.24413467463677,23.399246762268086
澳景蓝庭,花都,旧区,新华街大华二路27号,0,0,2011,16563.0,,↓1.08%,"""地产小区""",113.20551162005667,23.407628889910819,113.21207020413061,23.413383973550546
澳景蓝庭商铺,花都,旧区,新华街大华二路27号,0,0,暂无资料,,,,"""地产小区""",113.20551162005667,23.407628889910819,113.21207020413061,23.413383973550546
奥林匹克体育中心,花都,炭步,奥体南路888号,0,0,暂无资料,,,,"""购物""",113.41553868211997,23.141619842867894,113.42197491525038,23.147850271820233
鳌峰商务中心,花都,新区,凤凰南路85号,0,0,2014,,,,"""商务大厦""",113.24334375659689,23.393103275489368,113.24986080311109,23.398985825630655
百业广场商铺,花都,旧区,公益大道27号,0,0,暂无资料,,,,"""商务大厦""",113.22383696262361,23.40609801625594,113.23041191600604,23.411766447410238
半山百合豪园,花都,建设北,紫薇路37号,0,0,2007,17108.0,↑2.00%,,"""地产小区""",113.21571672996885,23.411953444899216,113.22229667986831,23.41762467623097
宾馆新村,花都,建设北,公园前路22号,0,0,1992,10897.0,↑1.72%,,"""NoClass""",113.21735101718261,23.38759926299785,113.22390866310083,23.39326042638254
宝珠苑,花都,建设北,建设北路122-1号,0,0,2000,11746.0,↑1.44%,,"""地产小区""",113.21264209970087,23.39953016277201,113.21920667059736,23.405215320247448
宝裕苑,花都,旧区,龙珠路15号,0,0,2008,20000.0,↑0.00%,,"""地产小区""",113.22773704582444,23.403973219511376,113.23430561956572,23.4096618667141
宝峰豪庭,花都,狮岭,狮岭镇宝峰南路19号,0,0,2008,8267.0,,↓1.68%,"""地产小区""",113.18180165460359,23.466074144835383,113.18826623072263,23.472214194676384
泊岸君庭,花都,新区,天贵路75号,0,0,2014,21913.0,↑0.03%,,"""NoClass""",113.22899305658808,23.39668735981155,113.23555222735742,23.402383941889196
百合雅居,花都,狮岭,狮岭镇金狮大道西7号,0,0,2010,9006.0,,↓0.65%,"""地产小区""",113.15594851186552,23.47315178209107,113.16236722589218,23.47948105860077
保利城商铺,花都,旧区,汽车城风神大道与花港大道交汇处,0,0,暂无资料,,,,"""NoClass""",113.168393366905,23.38209302897195,113.17481409647951,23.388397010229288
百业广场,花都,旧区,公益路27号,0,0,2007,11963.0,,↓1.00%,"""商务大厦""",113.22383696262361,23.40609801625594,113.23041191600604,23.411766447410238
宝华豪庭写字楼,花都,旧区,宝华路33号,0,0,暂无资料,,,,"""地产小区""",113.24797011980229,23.120361278117998,113.25446032518166,23.126321734716425
宝铼雅居,花都,旧区,迎宾大道西163号,0,0,2013,13287.0,↑0.63%,,"""地产小区""",113.17074773581531,23.402281449702526,113.17719068918892,23.408569088748285
滨湖壹号,花都,新区,云山大道88号,0,0,2013,28612.0,↑3.38%,,"""地产小区""",113.24012297202248,23.391569993095737,113.24664929987371,23.397400302275658
半山百合豪园别墅,花都,建设北,花都区新华镇建设北路与紫薇路交汇处,0,0,2007,31188.0,,↓2.00%,"""地产小区""",113.21549224342198,23.411474567166488,113.22207160204121,23.4171466267884
碧桂园空港国际,花都,花东,花安中路1号,0,0,2015,7823.0,↑0.60%,,"""地产小区""",113.31081090207094,23.439952473099134,113.31733087256628,23.445941558131609
宝铼雅居商铺,花都,旧区,迎宾大道与平步大道交界处,0,0,暂无资料,,,,"""地产小区""",113.17074773581531,23.402281449702526,113.17719068918892,23.408569088748285
保利温莎堡,花都,旧区,风神大道与花港大道交汇处,0,0,2011,16486.0,,↓2.00%,"""地产小区""",113.171868102447,23.378910336753884,113.17829358375006,23.3851827684907
碧秀花园,花都,新区,碧秀路7号,0,0,2011,10941.0,,↓3.00%,"""地产小区""",113.23189997321741,23.40081104153796,113.2384578146803,23.40653535170867
柏景珑汇,花都,旧区,秀全街棠柏路1号,0,0,2015,12484.0,,↓3.00%,"""地产小区""",113.18833574921992,23.38356912043638,113.1948147965259,23.389595605404375
宝华路公安局小区,花都,旧区,花都区宝华路28号,0,0,暂无资料,17106.0,↑0.00%,,"""地产小区""",113.21855672283772,23.39347152261893,113.22512013688763,23.399131479669557
碧桂园星港国际,花都,新区,新华迎宾大道东侧(广大附中斜对面),0,0,2016,12295.0,↑3.28%,,"""NoClass""",113.25496666209502,23.39312110328464,113.26144171357389,23.39920704197651
碧桂园假日半岛翠山湖畔,花都,山前大道,花都区山前旅游大道,0,0,2006,12759.0,,↓2.00%,"""地产小区""",113.07454110217003,23.487189320216669,113.0810383281119,23.493105396915774
碧桂园假日半岛映翠苑别墅,花都,山前大道,花都区山前旅游大道,0,0,暂无资料,12547.0,,↓1.00%,"""地产小区""",113.07301883365332,23.488470334083357,113.07951040627607,23.49441288354088
碧桂园假日半岛映月湾,花都,山前大道,花都区山前旅游大道,0,0,2006,11051.0,↑1.94%,,"""地产小区""",113.07454110217003,23.487189320216669,113.0810383281119,23.493105396915774
宝峰春天,花都,狮岭,狮岭镇宝峰南路15号,0,0,2015,10798.0,↑3.09%,,"""地产小区""",113.18383335217483,23.46721638818273,113.19030378862137,23.47332263121227
宝裕苑别墅,花都,旧区,花都新区龙珠路,0,0,暂无资料,33877.0,↑2.00%,,"""地产小区""",113.21907019426705,23.404057873758249,113.2256444529175,23.409719472646694
碧桂园假日半岛翠岭云天,花都,山前大道,花都区山前旅游大道,0,0,2006,16027.0,,↓0.40%,"""地产小区""",113.07454110217003,23.487189320216669,113.0810383281119,23.493105396915774
碧桂园假日半岛鸟语花香,花都,山前大道,花都区山前旅游大道,0,0,2006,14485.0,,↓10.05%,"""地产小区""",113.07454110217003,23.487189320216669,113.0810383281119,23.493105396915774
保利花城商铺,花都,旧区,花都区三东大道以西,0,0,暂无资料,,,,"""地产小区""",113.20343033602129,23.422378384260417,113.20999382170872,23.428162502278146
