小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
保利香雪山,黄埔,开创大道,长岭街道水西社区山雪路1号,42,18,2009,38439,↓2.92%,,"""村庄""",113.4905096,23.20341801,113.4970227,23.20943015
万科东荟城,黄埔,开创大道,科学城开泰大道与荔红二路交界处,42,16,2015,41141,↓0.95%,,"""道路""",113.4706356,23.16858452,113.4772031,23.17429728
时代天韵,黄埔,知识城,中新广州知识城南起步区九龙大道中(新知识城规..,41,0,2015,32313,↓0.25%,,"""商圈""",113.6245911,23.29208579,113.6310544,23.29832399
中鼎君和名城,黄埔,丰乐路,丰乐北路128号,41,7,2015,47014,,↑5.53%,"""地产小区""",113.461217,23.11334433,113.4677736,23.11900207
万科城市花园(黄埔),黄埔,文冲,大沙地东599号,40,4,2003,41022,↓0.37%,,"""地产小区""",113.4736367,23.11261034,113.4801771,23.11835062
怡园小区,黄埔,丰乐路,中山大道东怡园北街,39,13,1992,37789,↓0.11%,,"""地产小区""",113.4572692,23.10776572,113.4638301,23.11342724
黄埔新福港鼎峰,黄埔,开创大道,萝岗香雪大道萝岗区府东侧,38,0,2016,44185,,↑0.07%,"""地产小区""",113.4935741,23.18489007,113.5000801,23.19095728
品秀星樾,黄埔,开创大道,萝岗开创大道(6号线香雪地铁站旁),35,0,暂无资料,30766,↓1.73%,,"""门址""",113.5524557,23.10980247,113.558955,23.11575683
华标峰湖御境别墅,黄埔,科学城,"广州市黄埔区萝岗天麓南路联和村内,广汕公路与..",33,0,暂无资料,45184,↓1.69%,,"""地产小区""",113.4379235,23.20640176,113.4444643,23.2122672
金碧领秀国际,黄埔,丰乐路,黄埔东路骏雅北街3号,33,9,2007,43703,,↑1.34%,"""NoClass""",113.4677619,23.10453219,113.474321,23.11021857
万科城市之光,黄埔,文冲,文冲地铁站A出口旁(导航:万科城市之光),33,30,2022,27713,,↑0.29%,"""地产小区""",113.470165,23.105735,113.4767189,23.11144049
龙光峰景华庭,黄埔,开创大道,广汕公路146号,32,1,2008,28922,,↑1.61%,"""地产小区""",113.4582147,23.19453247,113.464803,23.20019747
万科幸福誉,黄埔,知识城,九龙镇九龙大道,32,0,2016,31100,↓0.06%,,"""地产小区""",113.5476041,23.33819244,113.5540971,23.34423545
实地常春藤,黄埔,科学城,长岭居东部禾丰小学旁,30,0,2017,25944,,↑15.95%,"""地产小区""",113.5649466,23.21752602,113.5714982,23.22328631
泰景花园,黄埔,丰乐路,广州市大沙北路5号(大沙地北黄埔体育中心南侧..,30,7,2006,35566,,↑1.86%,"""地产小区""",113.4609972,23.11615087,113.4675517,23.12180796
悦涛雅苑,黄埔,丰乐路,丰乐南路28号(丰乐南路与港前路交界处),30,9,2000,40795,↓1.58%,,"""NoClass""",113.4628579,23.0994899,113.469427,23.10515342
保利林语山庄,黄埔,开创大道,广州开发区开创大道北科翔路口,28,2,2008,33354,,↑0.49%,"""地产小区""",113.4611369,23.1884981,113.4677259,23.19416231
保利学府里,黄埔,大沙地,蟹山路48号,28,9,2016,57259,↓1.73%,,"""地产小区""",113.4471339,23.10937294,113.4536788,23.11510507
万科金色梦想,黄埔,开创大道,科学城板块开源大道以南,27,5,2015,35146,↓1.82%,,"""地产小区""",113.535831,23.17006799,113.5422939,23.17630014
沁园别墅,黄埔,开创大道,科学城开源路以北、伴河路以东,26,0,暂无资料,61548,,↑4.34%,"""地产小区""",113.5162012,23.16479611,113.5226379,23.17113094
金逸雅居,黄埔,丰乐路,黄埔街道悦涛社区丰乐南路88号大院,25,8,2006,38002,,↑4.60%,"""地产小区""",113.462854,23.10149379,113.469421,23.10715688
时代印记,黄埔,知识城,九龙大道红卫地铁A出口时代印记营销中心,25,0,2017,19757,↓1.87%,,"""地产小区""",113.4938221,23.40848552,113.5003166,23.41455494
五矿壹云台,黄埔,科学城,长岭居,25,0,暂无资料,34034,↓1.35%,,"""地产小区""",113.5170189,23.22400724,113.523446,23.23034282
越秀岭南雅筑,黄埔,开创大道,广州科学城开源大道南侧(永和隧道前),25,1,2014,31605,,↑1.19%,"""道路""",113.5522689,23.18422341,113.5587958,23.19018686
中冶逸璟台,黄埔,科学城,永顺大道中冶·逸璟台,25,0,暂无资料,51909,↓0.13%,,"""地产小区""",113.50646,23.22057097,113.5129065,23.22682932
丰乐小区,黄埔,丰乐路,黄埔东路丰乐中路77号,24,6,1990,33153,,↑5.08%,"""地产小区""",113.4604135,23.10981128,113.4669732,23.11546902
万科山景城,黄埔,科学城,广州市黄埔区长岭路南侧,24,0,2016,35362,,↑0.54%,"""地产小区""",113.531066,23.21736312,113.5375104,23.22364867
万科城,黄埔,开创大道,开创大道北路3326号,23,3,2008,32568,↓1.32%,,"""地产小区""",113.456883,23.19019802,113.4634713,23.19586618
大壮名城,黄埔,开创大道,开泰大道与科丰路交汇处(万达旁),22,7,暂无资料,41131,,↑0.59%,"""地产小区""",113.4695467,23.16970925,113.4761172,23.17541244
黄埔雅苑,黄埔,丰乐路,文冲街道海安社区黄埔东路633号,22,2,2006,39645,↓1.59%,,"""地产小区""",113.4676273,23.10756179,113.4741836,23.11324664
锦林山庄,黄埔,开创大道,联和街道科翔社区开创大道2918号,22,3,2015,27880,↓0.63%,,"""宾馆""",113.468998,23.17998098,113.4755769,23.18568113
天健天玺,黄埔,科学城,科学城长岭路56号,22,0,暂无资料,41227,↓0.80%,,"""地产小区""",113.5134864,23.22203775,113.5199187,23.22835825
万科新里程,黄埔,开创大道,萝岗科学城开创大道北,22,0,2008,35105,,↑4.48%,"""工业园区""",113.448974,23.17673701,113.4555473,23.1824549
奥园香雪公馆,黄埔,开创大道,开创大道1950号(开创大道与香雪八路交汇处..,21,4,2016,47279,↓0.91%,,"""地产小区""",113.5051281,23.1814512,113.5115963,23.1876972
保利越秀岭南林语,黄埔,科学城,永顺大道长岭路段南侧(茅坦村以西),21,0,2016,37806,↓0.83%,,"""地产小区""",113.5089729,23.21825835,113.5154163,23.22454404
佳兆业未来城,黄埔,开发东区,开创大道与黄埔东路交汇处,21,0,2019,14658,↓0.51%,,"""地产小区""",113.548757,23.11034402,113.5552424,23.11636412
荔园小区,黄埔,大沙地,中山大道东路498号之二,21,3,1995,34382,↓1.16%,,"""地产小区""",113.4516736,23.10454208,113.4582318,23.11023262
锦林山庄凡谷别墅,黄埔,开创大道,萝岗开发区科学城开创大道,20,0,暂无资料,93638,↓0.67%,,"""地产小区""",113.4691279,23.17956131,113.4757064,23.18526246
融创·翔龙|广府壹号,黄埔,科学城,黄陂东街,20,0,暂无资料,42708,↓1.85%,,"""地产小区""",113.4455361,23.20200874,113.4521025,23.20776466
石化生活区,黄埔,文冲,石化路166号,20,5,1976,35370,,↑0.64%,"""地产小区""",113.4773865,23.11015415,113.4839191,23.11594328
时代天境(黄埔),黄埔,开创大道,黄埔区科学城开创大道,20,0,暂无资料,34563,↓0.50%,,"""地产小区""",113.521859,23.17463707,113.5283034,23.1809788
保利拾光年,黄埔,知识城,总部湾知识城大道,19,0,暂无资料,23120,↓2.55%,,"""地产小区""",113.533968,23.33858208,113.5404174,23.34483588
广州绿地缤纷城,黄埔,知识城,中新知识城九龙大道,19,0,2017,30143,↓0.70%,,"""购物""",113.555814,23.33018284,113.5623446,23.33608271
东苑小区,黄埔,丰乐路,清河东路149号,18,8,2000,37073,↓0.67%,,"""NoClass""",113.3830406,22.94206018,113.3895151,22.94827844
荔香花园,黄埔,大沙地,荔香路41号;荔香路41号大院1号,18,0,1996,34996,↓3.33%,,"""地产小区""",113.450544,23.10219909,113.4571028,23.10789915
越秀保利爱特城,黄埔,开发东区,文宝街3号,18,0,2018,29188,,↑0.15%,"""地产小区""",113.5543864,23.14950076,113.560892,23.15542112
龙湖双珑原著,黄埔,知识城,中新知识城凤凰湖畔,17,0,2018,27270,,↑6.91%,"""地产小区""",113.5499569,23.32627172,113.5564696,23.33227514
中泰天境,黄埔,科学城,萝岗广汕公路与九龙大道交汇处,17,0,2016,20320,,↑2.26%,"""NoClass""",113.5928967,23.28146298,113.5994527,23.2871973
时代春树里,黄埔,开创大道,萝岗科学城开源大道植树公园两侧,16,10,2017,35632,↓1.54%,,"""地产小区""",113.5172156,23.16608925,113.523653,23.17242744
中海誉城别墅,黄埔,开创大道,科学城东部开创大道与开源大道交接处,16,0,暂无资料,42447,↓5.01%,,"""地产小区""",113.538818,23.16435504,113.545284,23.17054417
富力悦禧花园,黄埔,开发东区,广园快速笔村立交旁(东区小学对面),15,1,2018,27805,,↑0.35%,"""地产小区""",113.5251678,23.11745669,113.5315854,23.12378171
五矿招商鹭山府,黄埔,大沙地,地铁鱼珠站旁,15,11,2022,41364,↓3.38%,,"""地产小区""",113.4432996,23.11204229,113.4498325,23.11782164
奥园春晓,黄埔,科学城,长岭街道岭头社区长岭路30号,14,0,2014,35282,↓0.95%,,"""地产小区""",113.505551,23.2172516,113.5120031,23.22349981
保利翔龙天汇,黄埔,科学城,广汕公路黄陂地铁站B出口(第一一七中学旁),14,0,暂无资料,43067,↓2.04%,,"""地产小区""",113.4458461,23.19409781,113.4524166,23.19985065
天健天玺别墅,黄埔,科学城,科学城长岭路56号,14,0,暂无资料,88060,↓1.90%,,"""门址""",113.5158817,23.22249266,113.5223111,23.2288248
万科城别墅,黄埔,开创大道,科学城开创大道3326号,14,1,2004,69228,↓1.20%,,"""门址""",113.4591073,23.1878269,113.4656963,23.19349087
汇丽国际,黄埔,开创大道,水西路26-28号萝岗会议中心旁,13,0,2012,23242,,↑0.97%,"""地产小区""",113.4815026,23.18676361,113.4880519,23.19262103
万科金色悦府,黄埔,文冲,大沙地东403号,13,11,2014,45015,↓0.62%,,"""地产小区""",113.4710491,23.11401433,113.477594,23.11972664
越秀TOD·星樾山畔,黄埔,开创大道,地铁7号线水西北站(在建中),13,0,暂无资料,36011,,↑0.91%,"""地产小区""",113.487256,23.19951799,113.4937832,23.20547276
保利香雪山别墅,黄埔,开创大道,广州科学城开创大道,12,0,2008,86942,↓3.30%,,"""地产小区""",113.4833925,23.18067,113.4899333,23.18655808
锦田花园,黄埔,大沙地,中山大道东茅岗路88号大院,12,0,2001,15352,↓7.57%,,"""地产小区""",113.4422857,23.11036064,113.4488172,23.11615444
腾飞园中新里,黄埔,知识城,九龙大道腾飞园,12,0,2016,27781,,↑2.77%,"""地产小区""",113.5541797,23.3357971,113.5606991,23.34172402
东城华庭,黄埔,丰乐路,丰乐北路228号,11,0,2013,50414,↓1.42%,,"""地产小区""",113.46045,23.11722303,113.467004,23.12287961
天伦东时区,黄埔,大沙地,中山大道以东荔香路38号大院,11,8,2009,49672,↓0.99%,,"""地产小区""",113.451634,23.10281098,113.4581939,23.10850217
东港花园,黄埔,文冲,黄埔东路文船路363号(广深公路以北文冲村文..,10,4,2009,40373,↓1.58%,,"""地产小区""",113.4808851,23.10138293,113.4874155,23.10722626
锐丰中心,黄埔,开创大道,开创大道1928号,10,11,2016,19729,↓2.01%,,"""NoClass""",113.5078916,23.17979212,113.5143524,23.18606991
天鹿花园,黄埔,科学城,萝岗科学城天鹿南路,10,0,2010,23709,,↑0.26%,"""工业园区""",113.448974,23.17673701,113.4555473,23.1824549
万科里享家,黄埔,科学城,新业路与布岭路交汇处(甘竹山东南麓),10,0,2017,24226,↓1.93%,,"""地产小区""",113.5731368,23.20181508,113.5797179,23.20749939
御湖名邸别墅,黄埔,科学城,萝岗金坑水库路38号,10,0,2015,20871,,↑0.64%,"""地产小区""",113.5216742,23.26086479,113.5280882,23.26720066
珠江嘉园,黄埔,科学城,摇田河大街65号,10,0,2016,22894,,↑0.13%,"""NoClass""",113.5620758,23.20280708,113.5686322,23.20860888
金丽园,黄埔,丰乐路,黄埔东路489号大院,9,0,1997,14840,↓8.63%,,"""地产小区""",113.4653991,23.10766683,113.471958,23.11333838
万科尚城,黄埔,开发东区,黄埔东路与丹水坑路交界(南岗地铁站旁),9,0,2018,35895,↓3.05%,,"""地产小区""",113.537582,23.09934197,113.5440407,23.1055483
鱼木小区,黄埔,大沙地,鱼珠北街1-193号,9,0,1993,42880,,↑7.67%,"""地产小区""",113.4369912,23.10547605,113.4435105,23.11135311
招商雍景湾,黄埔,知识城,龙湖街道腾龙大道雍德南一街4号,9,0,2019,29195,,↑4.18%,"""地产小区""",113.5572925,23.33933804,113.5638193,23.34521124
保利林语山庄别墅,黄埔,开创大道,开发区科学城开创大道,8,2,2006,59738,↓6.90%,,"""宾馆""",113.4593496,23.1860086,113.4659383,23.19167234
墩美小区,黄埔,开发西区,南岗街道新港社区开发大道457号,8,0,1997,24029,↓0.25%,,"""地产小区""",113.5315283,23.08322953,113.5379864,23.089513
金融街融穗御府,黄埔,科学城,长岭路永顺大道,8,0,2017,38569,,↑0.71%,"""地产小区""",113.512818,23.21935003,113.5192539,23.22566691
康大龙祥汇,黄埔,知识城,中新知识城旺村、汤村地铁站旁,8,0,暂无资料,19426,↓13.30%,,"""地产小区""",113.56349,23.32011802,113.5700523,23.32590037
萝岗敏捷广场(商用),黄埔,开创大道,水西路(盈翠公园斜对面),8,6,2016,21437,,↑0.52%,"""地产小区""",113.4886199,23.1969342,113.4951432,23.20291336
绿地杉禾田晶舍,黄埔,开创大道,科学城永和大道转隧道南路旁,8,0,暂无资料,47330,↓1.05%,,"""地产小区""",113.547635,23.17490602,113.5541402,23.1809509
宝夏花园,黄埔,开发西区,南湾大道31-33号,7,0,2008,27944,↓2.01%,,"""地产小区""",113.5199784,23.08645926,113.5264219,23.09280241
碧兰轩,黄埔,文冲,港前路155号,7,0,2005,39795,↓1.45%,,"""NoClass""",113.4476598,23.10121091,113.4542138,23.10693892
丰逸尚居,黄埔,文冲,广新路688号,7,8,2012,46212,↓1.54%,,"""地产小区""",113.4747323,23.10443255,113.4812775,23.11018757
港湾四村,黄埔,大沙地,大沙地西一街,7,0,1984,29614,,↑5.82%,"""地产小区""",113.447837,23.10532597,113.4543873,23.11105125
佳兆业城市广场,黄埔,开发东区,南岗街道康南社区盛凯大街6号(开创大道与黄埔..,7,0,2016,38027,,↑0.10%,"""NoClass""",113.5568553,23.10845877,113.5633713,23.11433738
勤天智品上城,黄埔,科学城,九龙镇广汕公路北侧镇龙一中对面,7,0,2012,17300,↓4.95%,,"""地产小区""",113.5718297,23.28448173,113.5783978,23.29017265
沁园,黄埔,开创大道,科学城开源路以北、伴河路以东,7,0,暂无资料,61437,↓8.29%,,"""地产小区""",113.5162012,23.16479611,113.5226379,23.17113094
文苑花园,黄埔,丰乐路,黄埔东路808号,7,0,1998,15132,,↑0.13%,"""地产小区""",113.4717619,23.10359255,113.4783148,23.10931393
线坑花园,黄埔,开创大道,线坑路31号,7,5,2015,14922,↓4.37%,,"""地产小区""",113.496129,23.18423305,113.5026258,23.19034427
阳光雅筑,黄埔,大沙地,中山大道东189号(天虹花园二期),7,0,2010,15553,↓6.33%,,"""地产小区""",113.3606767,23.15646986,113.3672057,23.16230962
云峰原著,黄埔,开创大道,广州市黄埔区科学城永和大道转云峰路300米,7,0,暂无资料,35081,↓3.41%,,"""地产小区""",113.5450093,23.17166673,113.5515026,23.17775703
合景天峻,黄埔,知识城,九龙大道中新知识城南起步区,6,0,2015,10384,,↑0.04%,"""地产小区""",113.5602557,23.33243924,113.5667991,23.33826652
乐苑小区,黄埔,丰乐路,大沙北路三多路85号,6,1,2000,40781,,↑0.03%,"""地产小区""",113.4634759,23.11425431,113.4700307,23.11991683
文船生活区东区,黄埔,文冲,黄埔区红山三路,6,2,1984,34488,,↑0.68%,"""地产小区""",113.4838594,23.1021479,113.4903791,23.10803986
悦时代花园,黄埔,文冲,大沙地东572-590号,6,11,2013,47756,↓4.75%,,"""地产小区""",113.4736907,23.10950224,113.4802336,23.1152437
奥园香雪华府,黄埔,开创大道,开萝大道与香雪大道交汇处(新黄埔区图书馆对面..,5,4,2018,45732,,↑1.86%,"""地产小区""",113.5033441,23.18104665,113.5098168,23.18726924
港湾路小区,黄埔,大沙地,大沙地港湾路,5,0,1995,34030,↓0.71%,,"""地产小区""",113.4510335,23.10698657,113.4575883,23.11268162
黄埔银丰花园,黄埔,丰乐路,丰乐北路与护林路交汇处,5,1,1999,31032,,↑4.63%,"""地产小区""",113.4616804,23.11444693,113.468236,23.12010512
海员路小区,黄埔,大沙地,海员路163号,5,0,1990,33636,↓3.24%,,"""地产小区""",113.454459,23.10178814,113.4610236,23.10746163
黄船生活区,黄埔,大沙地,黄船一街33号,5,0,1999,25946,↓11.20%,,"""地产小区""",113.4209682,23.0827906,113.427452,23.08894871
海安小区,黄埔,文冲,黄埔区广新路405-431号(单号),5,0,1998,33291,↓2.51%,,"""地产小区""",113.4754429,23.10519323,113.4819855,23.11095709
机关村,黄埔,大沙地,大沙地港湾路,5,0,2000,30476,↓6.69%,,"""NoClass""",113.4552762,23.10553979,113.4618378,23.11120864
龙湖首开·云峰原著别墅,黄埔,开创大道,开源大道以南、云峰路以东,5,0,暂无资料,66920,↓3.00%,,"""地产小区""",113.5450093,23.17166673,113.5515026,23.17775703
水韵翔庭,黄埔,开发西区,锦绣路18-26号,5,0,2014,30747,↓1.01%,,"""地产小区""",113.530534,23.0599277,113.536992,23.06622123
文船生活西区,黄埔,文冲,文冲红山一路,5,1,暂无资料,8082,↓5.71%,,"""地产小区""",113.480379,23.103671,113.4869087,23.1095059
冶炼厂宿舍,黄埔,文冲,广州市黄埔东路BRT沙浦站旁边,5,0,1998,20263,↓4.87%,,"""NoClass""",113.499619,23.09410402,113.5060915,23.10026956
中冶逸璟台别墅,黄埔,科学城,"永顺大道,近长岭路",5,0,暂无资料,117900,,↑2.36%,"""地产小区""",113.50646,23.22057097,113.5129065,23.22682932
卓越招商·臻珑府,黄埔,开发东区,5号线庙头路站旁(在建),5,0,暂无资料,41717,,↑3.00%,"""地产小区""",113.5103802,23.09071557,113.5168286,23.09701567
长洲岛小区,黄埔,大沙地,海虹路与军校路交汇处,4,0,1990,12140,↓1.68%,,"""旅游景点""",113.442626,23.08238799,113.4491841,23.08818221
东城雅苑,黄埔,开发东区,广州开发区东区开创大道120号,4,0,2005,22291,,↑1.21%,"""地产小区""",113.5509634,23.11252923,113.557455,23.11850962
东澳广场,黄埔,开发东区,东澳路19号,4,0,2005,20360,↓1.15%,,"""地产小区""",113.5485673,23.11753422,113.5550465,23.12355658
大田花园,黄埔,丰乐路,镇东路50号,4,3,2011,8353,↓6.13%,,"""地产小区""",113.4647603,23.11446836,113.471314,23.12013575
富域尚品居,黄埔,开发东区,黄埔东路3697号,4,0,2008,30816,↓0.58%,,"""地产小区""",113.547904,23.1023048,113.554394,23.10834163
港湾一村,黄埔,大沙地,大沙东港湾路,4,0,1995,43331,,↑0.86%,"""地产小区""",113.4523844,23.10659572,113.4589417,23.11228071
黄埔新村,黄埔,丰乐路,黄埔区黄埔东路413号,4,0,2006,28991,,↑5.25%,"""地产小区""",113.46757,23.10694801,113.4741269,23.11263258
黄电新村,黄埔,开发东区,黄埔东路2803号,4,0,2000,15240,↓2.98%,,"""地产小区""",113.5273729,23.09157717,113.5338171,23.09789439
金隆园,黄埔,丰乐路,大沙地丰乐中路23号大院,4,1,1999,37584,↓3.29%,,"""地产小区""",113.4615111,23.10824562,113.468072,23.11390463
凯得文化广场,黄埔,开创大道,开创大道2666号(广州国际体育演艺中心C门..,4,0,2015,51130,,↑0.28%,"""生活服务""",113.4890112,23.18172221,113.4955326,23.18770822
省电力一局大院,黄埔,开发东区,黄埔东路3375号大院,4,0,1990,23210,,↑0.51%,"""地产小区""",113.5361677,23.09626182,113.5426256,23.10248828
四海基地,黄埔,开发东区,南岗广海路188号四海基地,4,0,1995,23645,,↑8.98%,"""地产小区""",113.5416368,23.10101968,113.5481064,23.10716391
文冲十四社公寓,黄埔,文冲,黄埔区黄埔东路石化路,4,0,2001,11458,↓4.86%,,"""地产小区""",113.4746055,23.10931128,113.4811463,23.11506377
文冲回迁房,黄埔,文冲,黄埔区文冲路,4,34,2012,11197,↓4.10%,,"""地产小区""",113.5117618,23.08873562,113.5182098,23.09504718
万科里享水韵,黄埔,科学城,永顺大道中1号,4,0,2017,20913,,↑0.44%,"""地产小区""",113.5727201,23.19813683,113.5793026,23.20382421
五矿壹云台别墅,黄埔,科学城,黄埔区茅坦村公交站北50米永顺大道北,4,0,暂无资料,53668,,↑3.05%,"""地产小区""",113.5170189,23.22400724,113.523446,23.23034282
新港生活区,黄埔,开发东区,黄埔东路3879号大院,4,0,2000,18459,↓4.98%,,"""地产小区""",113.5284204,23.09349924,113.5348643,23.09980858
蟹山路小区,黄埔,大沙地,黄埔区蟹山路,4,0,1997,12250,↓6.26%,,"""地产小区""",113.4447486,23.1033661,113.4512935,23.10912794
乙烯大院,黄埔,丰乐路,泰景南街5号大院,4,0,1998,34690,,↑0.31%,"""地产小区""",113.462281,23.11652496,113.468835,23.12218396
东基综合楼,黄埔,开发西区,夏园西路71号-77号,3,0,1993,13173,,↑0.52%,"""商务大厦""",113.52056,23.07013105,113.5270104,23.07647544
大沙地东小区,黄埔,丰乐路,黄埔大沙地东路,3,0,1998,33087,,↑0.15%,"""地产小区""",113.459644,23.112407,113.4662014,23.11806426
宏康花园,黄埔,开发东区,春晖二街28号,3,0,2004,22862,↓0.13%,,"""地产小区""",113.5536601,23.11367231,113.5601604,23.1196048
黄埔海关大院,黄埔,丰乐路,黄埔东路680号大院,3,0,1998,34967,,↑0.79%,"""地产小区""",113.4688663,23.10516417,113.4754231,23.11085873
火电厂宿舍,黄埔,开发西区,黄埔区黄埔东路,3,0,1995,19914,↓5.73%,,"""道路""",113.5368102,23.09331158,113.5432728,23.09952992
黄埔梅园小区,黄埔,大沙地,黄埔海虹路与军校路交汇处,3,0,2000,23840,↓1.00%,,"""地产小区""",113.437053,23.08902701,113.4435887,23.09490634
金港华园,黄埔,大沙地,中山大道以东荔香路38号大院(妇幼保健院旁),3,0,2000,35444,↓5.99%,,"""地产小区""",113.4519058,23.10296355,113.4584659,23.10865269
金碧小区,黄埔,开发西区,金碧路75号,3,0,1995,12747,↓6.91%,,"""地产小区""",113.526851,23.05420103,113.5332995,23.06052263
荔香路大院,黄埔,大沙地,黄浦区荔香路,3,0,1998,38402,,↑10.28%,"""地产小区""",113.4503623,23.10239945,113.4569205,23.10810102
茅岗新村,黄埔,大沙地,企岭街27号,3,0,1993,16424,↓3.82%,,"""村庄""",113.44721,23.11868497,113.4537481,23.12441483
南屏苑,黄埔,开发东区,黄埔东路3554号,3,0,2002,14390,↓1.62%,,"""地产小区""",113.5394175,23.09472741,113.5458864,23.10090772
南岗教师村,黄埔,开发东区,南岗镇广深公路(南岗段)210总站,3,0,1999,13719,↓2.87%,,"""乡镇""",113.5490155,23.10430017,113.5555075,23.11031683
三村远洋宿舍,黄埔,大沙地,西三街70号院,3,0,1999,33353,↓3.53%,,"""NoClass""",113.4496619,23.1108161,113.4562108,23.11652227
三多路小区,黄埔,丰乐路,三多路72、74号,3,0,2000,11912,,↑3.41%,"""NoClass""",113.463121,23.11352514,113.4696767,23.11918669
文冲商贸大厦,黄埔,文冲,石化123号、125号,3,1,1997,31347,↓7.34%,,"""地产小区""",113.4748133,23.11023301,113.4813528,23.11598791
万科山景城别墅,黄埔,科学城,长岭路南侧,3,0,暂无资料,82658,↓0.43%,,"""地产小区""",113.531066,23.21736312,113.5375104,23.22364867
新景楼,黄埔,丰乐路,石狮街8号,3,1,1998,26916,↓2.00%,,"""地产小区""",113.2021968,23.23606308,113.2087237,23.24185765
新溪小区,黄埔,丰乐路,黄浦区大沙东路新戽街299号,3,5,2009,13608,↓0.83%,,"""地产小区""",113.4636405,23.11086812,113.470198,23.11653175
祥辉苑星座,黄埔,丰乐路,黄埔区大沙地东183号,3,0,1998,36808,↓11.14%,,"""NoClass""",113.4585964,23.11272435,113.4651534,23.11838242
莺港小区,黄埔,丰乐路,黄浦区大沙地丰乐北路,3,0,2001,13121,↓2.02%,,"""商圈""",113.4582281,23.11170032,113.4647859,23.11735912
怡德苑,黄埔,丰乐路,三多路139号,3,0,1998,38971,↓3.46%,,"""地产小区""",113.4647698,23.11395641,113.4713239,23.11962391
自来水公司宿舍,黄埔,大沙地,荔香路113号,3,0,1998,13154,,↑2.77%,"""NoClass""",113.4508574,23.10559821,113.4574132,23.11129496
大壮国际广场(商用),黄埔,开创大道,开创大道与科丰路交汇处,2,8,2016,18696,↓0.42%,,"""NoClass""",113.4753167,23.16982828,113.4818747,23.17559355
丰乐路海关宿舍,黄埔,丰乐路,丰乐北路泰景花园中街旁,2,0,2000,16875,↓5.04%,,"""NoClass""",113.4606963,23.11566452,113.4672513,23.12132144
港湾东小区,黄埔,丰乐路,黄埔区港湾东,2,0,2001,32182,,↑15.59%,"""地产小区""",113.4547882,23.10878568,113.4613462,23.11445614
广州龙湖·揽境,黄埔,科学城,永顺大道南,2,0,暂无资料,30532,↓1.54%,,"""地产小区""",113.5280976,23.21937195,113.5345348,23.22568251
鹤林苑,黄埔,大沙地,鹤景路375号,2,0,1999,39028,,↑1.63%,"""地产小区""",113.4494719,23.11331715,113.4560184,23.11902466
黄埔外运大厦,黄埔,大沙地,广州市黄埔区港前路387号,2,0,1996,18017,↓5.78%,,"""商务大厦""",113.4545155,23.10021432,113.4610818,23.10588785
宏康小筑,黄埔,科学城,永和经济区来安三街21号,2,0,2015,14417,↓6.38%,,"""地产小区""",113.5596896,23.20590004,113.5662366,23.21173721
金晖苑,黄埔,开发西区,普晖大街11号,2,0,2001,25307,↓2.93%,,"""地产小区""",113.5344693,23.06098245,113.5409365,23.06723343
骏鸿花园,黄埔,丰乐路,开元南路640号,2,0,2005,35865,,↑0.63%,"""地产小区""",113.4665425,23.10445889,113.4731032,23.11013735
解放村,黄埔,大沙地,港前路390号大院,2,0,1994,33357,,↑2.37%,"""地产小区""",113.454724,23.10024615,113.4612904,23.10591864
