小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
金雅苑,海珠,滨江东,滨江东路80-120号,31,6,2000,57800,↑0.49%,,"""NoClass""",113.2988782,23.10892578,113.3053312,23.11511092
越秀天悦江湾,海珠,沥滘,海珠区南洲路1026号,31,0,2021,77647,↑0.56%,,"""地产小区""",113.3411462,23.05783573,113.347731,23.06349952
柏涛雅苑,海珠,昌岗路,昌岗中路礼岗路6号,30,7,2001,55589,,↓0.10%,"""地产小区""",113.2824246,23.09180065,113.2888641,23.09813943
合生紫龙府,海珠,赤岗,新港中路艺苑路99号,30,0,2014,89656,,↓2.02%,"""NoClass""",113.3370503,23.10724601,113.3436116,23.11290857
滨江西路小区,海珠,滨江西,滨江西路242号,28,26,1990,37694,↑6.13%,,"""地产小区""",113.264886,23.11642126,113.2713224,23.12265706
海富花园,海珠,昌岗路,江燕路50号(江燕路与江南大道南交界处),28,4,2007,58013,↑0.17%,,"""门址""",113.2849636,23.08692211,113.2914091,23.09325308
琶洲壹号,海珠,琶洲,新港东路2348号(万胜围地铁站沿新港东路往..,28,0,2012,98879,,↓7.48%,"""地产小区""",113.3964653,23.1024949,113.4028946,23.10882876
中信君庭,海珠,滨江东,下渡路49号,28,3,2004,90888,↑0.09%,,"""地产小区""",113.3112449,23.10936031,113.3177402,23.11533628
罗马家园,海珠,南洲,海珠区南洲路88号,27,0,2010,38155,,↓2.87%,"""NoClass""",113.3299087,23.0657035,113.3364876,23.07141376
昌岗中路小区,海珠,昌岗路,海珠区昌岗中路,25,21,1993,38045,↑0.55%,,"""地产小区""",113.2782005,23.09204865,113.2846395,23.0983886
珠江广场,海珠,滨江东,滨江东路835号,25,2,2000,85620,,↓0.56%,"""地产小区""",113.3159567,23.10933687,113.3224687,23.11523068
光大花园榕岸华庭(E区),海珠,工业大道北,海珠区工业大道122号原广重厂内,24,5,暂无资料,72105,,↓2.60%,"""地产小区""",113.2635731,23.09059706,113.2700372,23.09682061
南华中路小区,海珠,滨江西,海珠区南华中路,23,33,1995,30578,↑0.71%,,"""地产小区""",113.266943,23.11350213,113.2733765,23.11976296
中海观澜府,海珠,工业大道南,工业大道南侧环岛路海珠艺术创意园西,23,0,暂无资料,61099,,↓0.92%,"""地产小区""",113.2953923,23.06566822,113.3018635,23.07190745
富基广场,海珠,滨江西,小港路163号,22,0,2012,60616,,↓3.21%,"""地产小区""",113.2766982,23.11301842,113.2831175,23.11935067
嘉仕花园,海珠,滨江东,怡乐路350号,22,3,2001,61667,,↓2.34%,"""地产小区""",113.300516,23.10681705,113.3069761,23.11297759
金海湾,海珠,滨江东,滨江东路193号,22,3,2003,115943,,↓0.15%,"""地产小区""",113.3085186,23.10940776,113.315004,23.11543221
富力现代广场,海珠,工业大道北,现代三街17号,21,0,2004,58673,↑0.28%,,"""地产小区""",113.2624013,23.09759825,113.2688619,23.10380421
珠江御景湾,海珠,沥滘,华南快速干线瀛洲生态园,21,0,2005,30790,,↓4.06%,"""NoClass""",113.3916626,23.11409269,113.3980866,23.12039827
同福中路小区,海珠,宝岗,同福中路425号1号,20,35,1991,32072,↑0.55%,,"""地产小区""",113.2689551,23.11197722,113.2753855,23.11825943
怡乐路大院,海珠,滨江东,海珠区新港西怡乐路,20,0,1995,34314,↑2.12%,,"""地产小区""",113.2941595,23.10324311,113.300605,23.10949311
宏宇广场,海珠,宝岗,宝岗大道中205号,19,2,2000,43626,,↓0.95%,"""地产小区""",113.2695909,23.10731748,113.2760243,23.11360656
江南雅居,海珠,昌岗路,昌岗中路礼岗路6号,19,5,1997,40036,,↓0.49%,"""地产小区""",113.2829957,23.09159415,113.2894356,23.09793153
穗花新村,海珠,昌岗路,江南大道中213号,19,12,1990,48816,↑0.08%,,"""地产小区""",113.2831682,23.1018518,113.289598,23.1081866
珠江帝景苑克莱国际公寓,海珠,赤岗,艺苑路99号,19,0,2007,100166,,↓0.38%,"""地产小区""",113.333907,23.10942903,113.3404635,23.11510429
中冶逸璟公馆,海珠,江燕路,燕翔路和江燕路交界处(万宝大厦旁),19,0,2019,145892,↑0.19%,,"""地产小区""",113.2828799,23.0839544,113.2893261,23.09029336
汇美景台,海珠,滨江东,滨江东路937号,18,2,2003,110236,↑1.03%,,"""地产小区""",113.3190629,23.11020176,113.3255846,23.11604439
华标涛景湾,海珠,滨江中,滨江中路江景街18号,18,3,2004,82110,↑4.48%,,"""地产小区""",113.2896367,23.11545221,113.2960618,23.12174683
中旅侨苑,海珠,昌岗路,昌岗中路侨苑一街16号,18,8,2000,49703,,↓0.51%,"""地产小区""",113.2803467,23.09325216,113.2867842,23.09959332
保利红棉花园,海珠,江燕路,江燕路353号,17,0,1999,37334,,↓0.89%,"""NoClass""",113.2816348,23.08150497,113.288082,23.08784686
海逸花园,海珠,江南大道,江南大道中110号,17,7,2002,46085,↑0.03%,,"""地产小区""",113.277599,23.10820972,113.2840221,23.1145452
海珠半岛花园二期,海珠,滨江东,滨江东路543-549号,17,5,1997,78555,,↓3.61%,"""地产小区""",113.3023581,23.10939596,113.3088219,23.11552647
江南花园,海珠,宝岗,宝业路4号,17,8,1998,50534,↑0.43%,,"""地产小区""",113.2720735,23.09920319,113.2785109,23.10551432
怡雅苑,海珠,宝岗,马涌直街82号,17,0,2002,45386,↑1.30%,,"""地产小区""",113.2680305,23.10096018,113.2744734,23.10723521
远安新街小区,海珠,滨江中,滨江东路464号,17,0,1990,33957,,↓1.67%,"""地产小区""",113.2897762,23.11361763,113.2962029,23.11991132
金碧湾,海珠,工业大道北,革新路105号,16,2,2005,66200,,↓0.96%,"""地产小区""",113.2590181,23.09684822,113.2654898,23.10300342
丽景湾,海珠,滨江东,滨江东广州大桥西侧滨江东路907号,16,3,2002,88992,↑2.73%,,"""地产小区""",113.3178141,23.10959489,113.3243322,23.11545773
蓝色康园,海珠,滨江东,滨江东路562号,16,3,2003,78544,↑0.88%,,"""地产小区""",113.309544,23.10845112,113.316034,23.11445752
中海橡园国际,海珠,工业大道北,工业大道北106~108号凯德乐峰广场F1,16,8,2011,71767,,↓2.13%,"""地产小区""",113.26499,23.09458604,113.2714466,23.10082731
富力金禧花园,海珠,宝岗,南华中路221号,15,22,2008,62994,,↓1.91%,"""地产小区""",113.2671362,23.11230861,113.2735702,23.1185718
江南大道中小区,海珠,昌岗路,江南大道中(华海大厦对面),15,0,1996,38124,,↓1.95%,"""商务大厦""",113.2813206,23.1002946,113.2877512,23.10663357
保利康桥,海珠,滨江中,滨江中路746号,14,0,2006,83962,↑1.07%,,"""地产小区""",113.2955872,23.11191149,113.3020283,23.11814199
嘉仕花园尚海轩,海珠,滨江东,滨江东怡乐路33号,14,4,2003,70934,↑0.99%,,"""地产小区""",113.302007,23.10853098,113.3084703,23.11466739
逸景翠园,海珠,广州大道南,凤阳街道逸景翠园社区广州大道南1028号,14,1,2002,62139,,↓0.43%,"""地产小区""",113.312967,23.08945403,113.319488,23.09540353
滨江1933,海珠,滨江西,滨江西路200号,13,8,2008,70877,↑0.71%,,"""NoClass""",113.268788,23.11556971,113.275216,23.12184971
昌盛小区,海珠,宝岗,宝岗大道昌盛大街27~41号,13,0,2000,39788,,↓0.03%,"""地产小区""",113.2663007,23.10135492,113.2727471,23.10761071
江山国际,海珠,琶洲,新港东路杨青路13号-31号,13,2,2014,125192,↑3.74%,,"""地产小区""",113.3936937,23.10063857,113.4001275,23.10696024
南田路小区,海珠,宝岗,南田路120号附近,13,0,1990,32833,,↓1.13%,"""地产小区""",113.2703108,23.10445881,113.2767457,23.1107549
珠江帝景华苑,海珠,赤岗,新港中路艺苑路289号,13,0,2005,89765,↑0.63%,,"""NoClass""",113.327609,23.10942055,113.334155,23.11514776
芭堤水岸,海珠,滨江东,环月街8号,12,1,2005,79563,,↓0.68%,"""地产小区""",113.319728,23.10885498,113.3262531,23.11468743
保利湖光悦色,海珠,沥滘,国家湿地公园东南门旁,12,0,暂无资料,72923,↑0.00%,,"""地产小区""",113.3535678,23.08413124,113.3601348,23.08987639
第三金碧花园,海珠,工业大道南,瑞宝街道金碧南社区工业大道南821号,12,0,2007,52209,↑0.37%,,"""地产小区""",113.2949646,23.07157289,113.3014351,23.07781765
富力千禧花园,海珠,新港西,新港西路17号,12,2,2002,65080,,↓0.49%,"""NoClass""",113.2902476,23.10184906,113.2966862,23.10814078
富泽园,海珠,工业大道北,革新路116号,12,0,2001,48283,,↓2.97%,"""地产小区""",113.2593497,23.09806922,113.2658191,23.10422939
官洲北苑,海珠,赤岗,龙吟大街8巷9号,12,0,2008,25656,,↓5.58%,"""地产小区""",113.3811624,23.08839611,113.3876354,23.09458606
海外花园,海珠,昌岗路,礼岗路海兴街5号,12,25,2001,45385,,↓1.81%,"""地产小区""",113.2815847,23.09329155,113.2880224,23.0996316
海珠半岛花园一期,海珠,滨江东,滨江东路543-549号,12,4,1997,77007,↑2.04%,,"""NoClass""",113.2993554,23.11040851,113.3058086,23.11658622
海城花苑,海珠,滨江中,海城街44号,12,0,2001,37878,,↓4.00%,"""地产小区""",113.2913755,23.11237484,113.2978063,23.11865378
合生帝景国际,海珠,昌岗路,昌岗中路188号,12,15,2012,61574,,↓1.26%,"""地产小区""",113.2817808,23.09494199,113.288217,23.10128141
金盛大厦,海珠,昌岗路,昌岗中路245号,12,32,2005,41512,,↓0.65%,"""NoClass""",113.2817284,23.09666148,113.2881628,23.10300063
力迅时光里,海珠,江南大道,海逸街9号(江南大道中与南田路交界),12,1,2012,72195,↑0.64%,,"""地产小区""",113.2767652,23.10843035,113.2831885,23.11476361
祈乐苑,海珠,新港西,怡乐路70号,12,0,1999,50216,,↓0.14%,"""地产小区""",113.294271,23.10331998,113.3007168,23.10956862
雅郡伯朗别墅,海珠,琶洲,新港东路48号,12,0,2003,93903,,↓8.85%,"""地产小区""",113.3925177,23.09959295,113.3989541,23.10590744
珠江南景园,海珠,江燕路,宝岗大道江燕路236号,12,2,2003,47156,,↓0.45%,"""NoClass""",113.2718689,23.07098006,113.2783254,23.07729353
广州保利花园,海珠,工业大道南,工业大道中400号,11,3,1999,51389,↑0.00%,,"""地产小区""",113.170575,23.38193986,113.1769994,23.38822536
东银广场,海珠,前进路,东晓路280号,11,0,2009,54444,↑1.16%,,"""地产小区""",113.2898974,23.10730177,113.2963298,23.11359552
光大花园榕景四季(D区),海珠,工业大道北,工业大道北榕景路,11,0,2003,70591,,↓0.28%,"""汽车服务""",113.263394,23.09089899,113.2698583,23.09712007
光大花园四期,海珠,工业大道北,工业大道北革新路,11,1,2009,73593,,↓0.16%,"""地产小区""",113.2668617,23.09169452,113.2733164,23.09795873
海珠凤凰新村,海珠,宝岗,工业大道北凤凰二街33号,11,3,2000,31179,,↓1.78%,"""地产小区""",113.2672664,23.09894598,113.2737131,23.10521323
海悦大厦,海珠,宝岗,福场路4852号,11,14,1995,42301,,↓1.69%,"""地产小区""",113.2675477,23.11326173,113.27398,23.11952927
金碧花园,海珠,工业大道南,工业大道南804号,11,1,2000,47592,↑0.10%,,"""地产小区""",113.2940828,23.0751279,113.3005505,23.08138334
金融街融御,海珠,工业大道南,石岗路12号,11,1,2019,85009,,↓2.65%,"""地产小区""",113.282736,23.07077301,113.2891871,23.07711336
朗晴居,海珠,滨江西,滨江中路草芳围2号,11,0,2003,66604,,↓0.11%,"""地产小区""",113.2800221,23.11351243,113.28644,23.11984967
绿地越秀海玥,海珠,工业大道北,广纸新城南石路,11,6,2018,35949,,↓0.04%,"""地产小区""",113.270075,23.08159598,113.276531,23.08789421
南北广场,海珠,宝岗,宝岗大道168号,11,14,2003,41208,,↓1.38%,"""NoClass""",113.2685082,23.10722922,113.2749438,23.11350787
森语星园,海珠,南洲,广州大道南森语一街6号~12号,11,0,2005,41794,↑0.71%,,"""NoClass""",113.3204046,23.07478885,113.3269595,23.08061654
时代大家,海珠,工业大道南,新海珠湾环岛路时代大家,11,0,暂无资料,81801,,↓6.70%,"""商务大厦""",113.280131,23.07021899,113.2865814,23.07656281
杏园小区,海珠,江南西,杏园大街27号,11,5,1989,48195,↑0.79%,,"""地产小区""",113.2733456,23.10213435,113.2797783,23.10845331
信达阳光海岸,海珠,滨江东,海珠区滨江东路信泰街1至9号,11,0,2008,104699,↑0.40%,,"""地产小区""",113.3124021,23.10944847,113.3189015,23.11540393
泊雅湾,海珠,赤岗,艺苑路207号,10,0,2007,87675,,↓2.13%,"""地产小区""",113.3295729,23.1095118,113.3361228,23.11521932
海天花苑,海珠,滨江东,金菊路61~99号,10,0,2004,47289,,↓0.48%,"""地产小区""",113.3204518,23.10732612,113.3269805,23.11314773
海印明珠花园,海珠,东晓路,东晓路193号,10,0,1996,43082,↑1.16%,,"""地产小区""",113.291357,23.10822202,113.2977914,23.11450188
海港花园,海珠,琶洲,新港东路234号;海港街5号,10,0,2010,14669,,↓2.22%,"""地产小区""",113.3530477,23.10312984,113.3595983,23.10886545
嘉仕花园加勒比湾,海珠,滨江东,海珠区滨江东路168号,10,2,2001,68254,,↓0.30%,"""地产小区""",113.3021186,23.10910972,113.3085818,23.1152442
佳大银湾,海珠,东晓路,仲恺路642-706号,10,1,2011,74235,,↓0.43%,"""地产小区""",113.2965284,23.109025,113.3029745,23.11524354
南洲花苑,海珠,南洲,南燕直街1号,10,0,1996,27494,,↓0.53%,"""地产小区""",113.3108273,23.07613448,113.3173489,23.08212355
晓港湾,海珠,南洲,南洲路文华街35号,10,0,1995,37446,,↓3.99%,"""餐饮""",113.3018051,23.07517403,113.3082952,23.08131929
晓园新村,海珠,东晓南,江南大道南3号广州晓园中学西侧,10,0,2005,35019,,↓1.92%,"""地产小区""",113.2878254,23.09315949,113.2942687,23.09947262
新港东大院,海珠,琶洲,海珠区新港东路,10,0,2008,16651,,↓3.77%,"""地产小区""",113.3956817,23.10303427,113.4021111,23.10936517
愉景雅苑,海珠,鹭江,新港西路235号,10,0,1998,61652,,↓1.15%,"""地产小区""",113.3193736,23.10284397,113.3259033,23.10868314
亿海湾,海珠,滨江西,南华中路299号,10,9,2004,57213,,↓0.86%,"""地产小区""",113.2670405,23.11379113,113.2734736,23.12005302
珠江新岸公寓,海珠,滨江东,滨江东路玉涵路28号,10,3,2009,49034,↑5.94%,,"""宾馆""",113.3212574,23.10953564,113.3277865,23.11534475
中海锦榕湾,海珠,工业大道北,工业大道北榕景路112~166号,10,0,2010,79218,↑1.63%,,"""地产小区""",113.2653389,23.09102582,113.271798,23.09727213
中山大学蒲园区,海珠,中大,新港西路135号,10,0,1996,80216,↑2.11%,,"""NoClass""",113.300142,23.10100115,113.3066068,23.1071687
致远小区,海珠,琶洲,新港东路151号(磨碟沙地铁b出口北80米),10,0,2000,13726,,↓4.67%,"""地产小区""",113.3476871,23.1055083,113.3542453,23.11119429
宝岗大道小区,海珠,宝岗,宝岗大道,9,0,1994,33972,,↓0.09%,"""地产小区""",113.26833,23.10761398,113.2747656,23.11389074
佳信花园,海珠,赤岗,新港中路489号,9,0,2000,54864,,↓2.80%,"""NoClass""",113.3360082,23.10234867,113.3425736,23.10801558
乐居苑,海珠,宝岗,海珠区宝岗大道龙田西1号,9,0,1998,32619,,↓0.01%,"""地产小区""",113.2670259,23.10166124,113.2734703,23.10792526
祥庆花园,海珠,宝岗,联珠直街47号,9,6,1998,41624,↑0.82%,,"""地产小区""",113.268057,23.11279498,113.2744887,23.119068
英豪花园,海珠,南洲,东晓南路与盈丰路交汇处,9,0,2005,47559,↑1.33%,,"""地产小区""",113.305857,23.07453052,113.3123612,23.08060756
中海名都,海珠,滨江西,名都三街5号,9,2,2001,72695,,↓1.46%,"""NoClass""",113.2838616,23.11532873,113.2902795,23.12165878
中山大学园西区,海珠,中大,海珠区新港西路135号,9,0,1980,79588,↑0.92%,,"""教育""",113.2983099,23.10009773,113.30477,23.106293
滨江明珠,海珠,滨江东,滨江东路209号,8,2,2006,84544,,↓0.61%,"""地产小区""",113.3099275,23.10923757,113.3164181,23.115237
翠屏瀚宇贵都,海珠,宝岗,南田路翠屏翰宇贵都,8,0,2008,55819,,↓0.08%,"""地产小区""",113.2689973,23.10310026,113.275436,23.10938457
高雅湾,海珠,滨江东,滨江东路318号;怡福路247号;文晖街1-..,8,1,2010,88794,↑5.91%,,"""地产小区""",113.3047929,23.10864998,113.3112656,23.11473976
官洲南苑,海珠,赤岗,仁义街1号,8,0,2008,27226,↑0.17%,,"""地产小区""",113.3866594,23.08303762,113.3931216,23.08930121
海琴湾,海珠,滨江东,滨江东路521号,8,1,2002,78353,↑0.27%,,"""地产小区""",113.3142918,23.10919536,113.3207982,23.11511775
会展西岸,海珠,琶洲,新港东路23号,8,0,2006,87815,↑2.50%,,"""NoClass""",113.3436168,23.10428496,113.3501806,23.10995012
江南苑,海珠,宝岗,荔福路33号,8,6,1998,44938,↑9.78%,,"""地产小区""",113.2687772,23.09828147,113.2752213,23.10456463
兰亭御园,海珠,宝岗,南华中路180号,8,5,2008,61614,,↓3.85%,"""地产小区""",113.2638547,23.11144465,113.2702976,23.11766783
丽海雅居,海珠,滨江中,滨江东路东沙街28~38号、沙地直街21~2..,8,0,2010,69191,↑2.52%,,"""NoClass""",113.2879219,23.11542845,113.2943443,23.1217366
南洲名苑,海珠,南洲,南洲路13号(近东晓南路),8,0,1994,41890,,↓0.69%,"""地产小区""",113.3023145,23.07267143,113.3088068,23.0788085
世纪云顶雅苑,海珠,鹭江,云顶街19至27号,8,0,2009,74343,↑0.29%,,"""地产小区""",113.32105,23.10622803,113.3275816,23.11204085
中海锦苑,海珠,滨江东,滨江东路957~961号(单),8,1,2004,97236,↑3.97%,,"""NoClass""",113.3198297,23.11008534,113.326354,23.11591598
自由心岸,海珠,滨江中,花园街5号,8,0,2003,55851,,↓2.16%,"""地产小区""",113.2911335,23.11152252,113.2975645,23.11780399
紫山大街小区,海珠,江南西,紫山大街2楼,8,8,1989,42416,,↓1.32%,"""地产小区""",113.275887,23.1014711,113.2823178,23.10780277
中海观云府,海珠,南洲,·海珠湾·南洲地铁站旁,8,0,2023,66411,,↓0.91%,"""地产小区""",113.3035958,23.07139709,113.3100926,23.07751293
滨江东体委大院,海珠,滨江东,滨江东路549号,7,0,1996,49734,↑3.91%,,"""地产小区""",113.303243,23.10891623,113.3097102,23.11503219
大家庭花园,海珠,琶洲,琶洲街道新港东路庭园路91-111号,7,0,2003,49145,,↓1.02%,"""地产小区""",113.3758461,23.10187981,113.3823233,23.10798191
恒鑫东和湾,海珠,滨江东,滨江东路698号下渡路西侧,7,1,2006,72847,↑0.76%,,"""地产小区""",113.3125807,23.10822958,113.3190819,23.11418211
海珠沙园社区,海珠,工业大道北,"海珠区沙园大街,二街至九街散盘",7,0,1999,36320,↑0.28%,,"""地产小区""",113.2689432,23.09153819,113.2753936,23.09782434
华标品峰,海珠,滨江中,滨江中路466号,7,1,2010,78206,↑0.00%,,"""地产小区""",113.2877673,23.11606503,113.294189,23.12237419
华昌花园,海珠,赤岗,石榴岗路18号,7,0,1995,16607,↑0.96%,,"""地产小区""",113.343208,23.09328972,113.3497831,23.09895585
金昌大厦,海珠,昌岗路,昌岗中路187号,7,3,1999,41513,,↓1.51%,"""地产小区""",113.279746,23.09473647,113.286182,23.10107737
锦安苑,海珠,客村,新市头路100号,7,0,2008,15554,,↓2.81%,"""地产小区""",113.3283156,23.10533852,113.3348669,23.1110591
君华天汇,海珠,滨江西,南华西路以北滨江西路以南,7,17,2012,83993,,↓2.49%,"""地产小区""",113.262272,23.11216502,113.2687188,23.11836626
领江壹号,海珠,客村,艺景路,7,0,2016,87298,,↓0.27%,"""地产小区""",113.323218,23.10639914,113.3297558,23.11218087
米兰苑,海珠,客村,广州大道南新领事馆区1-57号,7,0,1998,58778,,↓0.03%,"""道路""",113.3330227,23.20087589,113.3396042,23.20656171
侨诚花园,海珠,南洲,工业大道南253号,7,0,1999,36595,,↓1.35%,"""地产小区""",113.298523,23.07489832,113.3050028,23.08109437
听涛雅苑,海珠,滨江东,滨江东路720-740号,7,1,2001,49910,↑1.20%,,"""地产小区""",113.3132,23.10807476,113.3197036,23.11401643
新理想华庭,海珠,赤岗,新港中艺苑路229号,7,1,2000,81879,↑0.49%,,"""地产小区""",113.3240765,23.1120157,113.3306116,23.11778485
雅居乐·海珠小雅,海珠,工业大道南,广纸板块石岗路,7,0,2019,12774,↑0.00%,,"""地产小区""",113.281695,23.07356,113.2881453,23.07990243
珠光高派,海珠,滨江东,滨江东路586号,7,3,2008,57883,,↓1.66%,"""地产小区""",113.311106,23.10854403,113.3176015,23.11452262
滨江水恋,海珠,滨江东,红梅路65号,6,0,2009,81183,↑0.23%,,"""地产小区""",113.3203987,23.10820182,113.3269264,23.11402407
东方雅苑,海珠,工业大道南,石岗路12号之,6,0,暂无资料,13869,,↓4.26%,"""地产小区""",113.2809194,23.07214411,113.2873698,23.07848752
荟萃苑,海珠,东晓南,凤岗脚23号,6,0,2003,17496,,↓9.39%,"""NoClass""",113.2977157,23.09217623,113.3041819,23.09838167
合生广场,海珠,鹭江,广州大道南与叠景路交汇处(区政府对面),6,0,2016,23720,,↓3.92%,"""购物""",113.3205192,23.09194219,113.3270634,23.0977659
嘉仕花园上领,海珠,滨江东,滨江东路嘉轩街5号,6,2,2003,62664,,↓0.09%,"""地产小区""",113.2992766,23.10645498,113.3057332,23.11263463
江贝小区,海珠,客村,广州大道南客村立交附近,6,0,2000,23049,,↓0.68%,"""道路""",113.3330227,23.20087589,113.3396042,23.20656171
可逸名庭,海珠,江南西,宝岗大道1-24号,6,0,1999,47821,,↓0.98%,"""地产小区""",113.2721975,23.1030912,113.2786307,23.1094024
绿茵翠庭,海珠,赤岗,翠庭一街1号,6,0,2000,36587,,↓5.79%,"""地产小区""",113.3325182,23.09336427,113.3390889,23.09905139
仑头小区,海珠,赤岗,海珠区仑头村环村南路,6,0,暂无资料,15225,,↓1.20%,"""地产小区""",113.3816247,23.08375889,113.3880998,23.08995638
南方花园,海珠,昌岗路,昌岗中路188号,6,5,1998,49861,,↓2.32%,"""NoClass""",113.2812528,23.09438526,113.2876893,23.10072553
南丰阁,海珠,江南西,江南西路73号,6,0,1997,48658,↑1.60%,,"""地产小区""",113.2764944,23.10031787,113.2829259,23.10665192
时代廊桥,海珠,南洲,南洲路66号,6,0,2004,46492,,↓1.68%,"""地产小区""",113.3254487,23.0703372,113.3320184,23.07609521
万华花园,海珠,南洲,盈丰路106号,6,0,1998,38707,↑0.86%,,"""地产小区""",113.3069795,23.07641426,113.3134871,23.08247156
翔韵雅荟,海珠,滨江东,下渡路雅乐街43-59号,6,0,2008,70084,,↓1.36%,"""地产小区""",113.3162269,23.1061628,113.3227429,23.11205265
滨江花园,海珠,滨江中,东晓路花园街8号,5,0,1998,37774,↑0.73%,,"""地产小区""",113.2912177,23.11146318,113.2976489,23.11774384
昌岗小区,海珠,昌岗路,昌岗中路146至152号,5,10,1998,34713,,↓0.90%,"""地产小区""",113.2782005,23.09204865,113.2846395,23.0983886
福雅居,海珠,宝岗,同福西路182号,5,0,2001,32258,↑0.00%,,"""地产小区""",113.2597161,23.10827462,113.2661741,23.11443844
豪丰园,海珠,宝岗,南华中路388号,5,8,1999,50978,,↓1.17%,"""地产小区""",113.2694153,23.11438394,113.2758429,23.12067015
泓景花园,海珠,赤岗,赤岗北路18号,5,12,2006,70352,↑1.21%,,"""地产小区""",113.3346613,23.1038053,113.341224,23.1094777
海珠江丽苑,海珠,滨江东,广州大道南翠竹路36号,5,0,1996,46615,,↓0.46%,"""地产小区""",113.3183623,23.10734374,113.3248844,23.1131981
嘉鸿花园,海珠,工业大道南,工业大道南997号,5,0,1999,39894,,↓0.35%,"""地产小区""",113.297874,23.07264392,113.3043524,23.07884947
江南嘉居,海珠,宝岗,马涌直街61号,5,0,1999,35137,,↓0.65%,"""地产小区""",113.2693591,23.09977545,113.2758005,23.10606391
锦骏华庭,海珠,滨江东,滨江东路788号,5,0,2004,68000,,↓0.71%,"""地产小区""",113.314312,23.10804726,113.3208196,23.11396952
江南新苑,海珠,新港西,新港西路40号,5,0,2006,73547,,↓0.31%,"""地产小区""",113.2934061,23.09830199,113.299855,23.10456188
可逸豪苑,海珠,宝岗,宝岗大道中路112号,5,3,2008,59504,↑0.95%,,"""NoClass""",113.2707463,23.10324618,113.2771816,23.10954621
兰亭熙园,海珠,昌岗路,昌岗中路164号,5,7,2008,65369,↑0.10%,,"""地产小区""",113.2800643,23.09211373,113.2865029,23.09845517
南华花园,海珠,东晓南,澳海外街24号,5,0,1998,34879,↑2.07%,,"""地产小区""",113.2954428,23.09305344,113.3019019,23.09928956
畔江花园,海珠,琶洲,新港东路畔江内街12号,5,0,2002,76097,,↓1.30%,"""地产小区""",113.3552496,23.10289449,113.361795,23.10865659
琶洲壹号,海珠,琶洲,新港东路2348号(万胜围地铁站沿新港东路往..,5,0,2012,101710,,↓2.05%,"""地产小区""",113.3964653,23.1024949,113.4028946,23.10882876
世港国际公寓,海珠,琶洲,新港东路192-198号,5,3,2004,62929,↑3.02%,,"""NoClass""",113.354136,23.10381128,113.3606833,23.1095594
市二宫小区,海珠,江南大道,市二宫地铁口附近,5,0,2003,13762,,↓4.13%,"""地产小区""",113.275579,23.11239603,113.2819997,23.11872438
沙地直街小区,海珠,滨江中,沙地直街42号702号,5,0,1997,37668,,↓1.50%,"""地产小区""",113.289202,23.11437713,113.2956271,23.12067557
