小区,行政区,地标,地址,在售,在租,建成年份,平均房价,涨幅百分比,跌幅百分比,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
江山时代,增城,朱村,广汕公路朱村段燕岗桥公交站往东800米,41,0,2017,15878,,↓2.53%,"""地产小区""",113.6668379,23.28396438,113.6733304,23.29002141
尚东阳光,增城,广园东,增城新塘镇西宁西路618号,41,0,2012,19867,,↓1.15%,"""地产小区""",113.5803933,23.10851885,113.5869541,23.11417646
豪进广场,增城,广园东,新塘镇东江大道南28号,40,0,2016,13561,,↓5.75%,"""地产小区""",113.5982153,23.12700953,113.6047361,23.1328084
金地香山湖,增城,永和,永和新新大道15号,38,0,2016,12560,↑0.06%,,"""门址""",113.6098441,23.22153859,113.6163431,23.22753549
汇港威华国际,增城,朱村,广州市增城区朱村街朱村大道东178号,36,0,2017,13489,,↓0.02%,"""地产小区""",113.7468677,23.28331822,113.7533171,23.28958262
金地公园上城,增城,永和,增城永和新新公路5号,35,0,2015,12356,↑1.07%,,"""地产小区""",113.601801,23.22799496,113.608322,23.23385147
景新国际,增城,永和,中新镇风光路33号,35,0,2016,14488,,↓1.04%,"""地产小区""",113.6348072,23.28573908,113.6412457,23.29206865
碧桂园凤凰城凤馨苑,增城,凤凰城,新塘镇广园东路,34,0,2008,18098,↑0.01%,,"""地产小区""",113.6047248,23.14563156,113.6112303,23.15153588
中航城花园,增城,朱村,广州教育城地铁21号线朱村站(广汕公路燕岗桥..,34,0,2018,18199,,↓2.55%,"""地产小区""",113.6781084,23.27912122,113.6846362,23.28498056
西福蓝湾,增城,朱村,朱村街凤岗村内,34,0,2017,15743,,↓1.43%,"""地产小区""",113.6826085,23.27648611,113.6891477,23.28227623
碧桂园凤凰城凤锦苑,增城,凤凰城,广园快速路(近沈海高速),32,0,2011,19450,,↓1.82%,"""购物""",113.2754534,23.16617306,113.2818921,23.17250457
中国铁建国际花园,增城,朱村,朱村大道西145号,32,0,2017,18781,↑0.03%,,"""地产小区""",113.6839457,23.27978001,113.6904921,23.28555247
品秀·星图,增城,新塘北,地铁13号线官湖车辆段(官湖站B出口),31,0,暂无资料,20816,,↓5.98%,"""地产小区""",113.6450414,23.14187631,113.6514584,23.14820219
富雅都市华庭,增城,新塘北,汇太东路233号,30,0,2013,14715,,↓2.08%,"""地产小区""",113.6308534,23.13889883,113.6372742,23.14519781
碧桂园云顶,增城,凤凰城,广园快速路新塘出口凤凰城旁,29,0,暂无资料,19829,,↓1.87%,"""地产小区""",113.580716,23.16095103,113.5872864,23.16661073
碧桂园凤凰城,增城,凤凰城,广场大街195号,28,0,2002,19439,↑0.43%,,"""宾馆""",113.5832674,23.14012326,113.5898189,23.14578404
翡翠绿洲森林半岛,增城,广园东,陈家林路161号,28,0,2007,18362,↑0.01%,,"""NoClass""",113.5682291,23.14219059,113.5747701,23.14790936
汇东国际花园,增城,广园东,汇东南路1号,28,0,2015,20703,,↓0.12%,"""NoClass""",113.59114,23.12644553,113.5976786,23.13215718
金地荔湖城,增城,永和,永宁街道新新公路15号,28,0,2009,13771,↑1.13%,,"""地产小区""",113.6106748,23.22110394,113.6171712,23.22711574
金泽豪庭,增城,凤凰城,新塘镇广深大道108号,28,0,2008,20356,,↓0.45%,"""地产小区""",113.5961336,23.12991383,113.60266,23.13568358
御溪世家,增城,中新,中新镇广汕路,27,0,暂无资料,19049,,↓1.24%,"""地产小区""",113.6093584,23.29319566,113.6158733,23.29918677
碧桂园凤凰城凤雅苑,增城,凤凰城,新塘镇广园东快速路,26,0,2006,46867,,↓1.62%,"""地产小区""",113.5960062,23.14936518,113.6025423,23.15513512
崇和花园,增城,永和,新塘镇永和新新七路299号(广惠高速入口处北..,26,0,2015,13656,,↓0.05%,"""地产小区""",113.603709,23.17486399,113.6102452,23.18075655
惠百氏广场,增城,凤凰城,广园东新塘107国道与东江大道交汇路口,26,0,2015,20678,,↓0.27%,"""地产小区""",113.6005056,23.12869869,113.6070192,23.13453218
现代城市花园,增城,新塘北,新塘镇港口大道363号,26,0,2006,18890,,↓1.70%,"""地产小区""",113.6112489,23.13301247,113.617725,23.1390308
合景花漫里,增城,永和,增城区新塘新新大道中段,25,0,2016,14749,,↓2.48%,"""地产小区""",113.6058251,23.2003127,113.612357,23.20624223
荔富湖畔,增城,朱村,增城市朱村街朱村大道东88号,24,0,2017,15116,,↓0.22%,"""NoClass""",113.7553103,23.28445169,113.761747,23.29078364
碧桂园凤凰城凤湖苑,增城,凤凰城,新塘镇广园东路,23,0,2008,59941,↑0.49%,,"""地产小区""",113.5911135,23.14880485,113.5976607,23.15451795
保利东江首府,增城,新塘南,增城市新塘镇新塘大道东,23,0,2015,21397,,↓0.74%,"""地产小区""",113.638089,23.11516902,113.644506,23.12150539
锦绣新天地,增城,新塘南,新塘镇府前路29号,23,0,2011,16563,,↓1.09%,"""地产小区""",113.6293463,23.12501334,113.6357685,23.1312987
仁安花园,增城,朱村,"增城市朱村街广汕公路南边,朱宁路北侧",23,0,2016,13887,↑0.19%,,"""地产小区""",113.7055003,23.27666936,113.7120638,23.2823416
广州时代名著,增城,朱村,地铁21号线山田地铁站C出口29米处,23,0,暂无资料,17410,↑2.85%,,"""地产小区""",113.7517858,23.28471186,113.7582271,23.29102301
亚太新城,增城,新塘北,广群路5号,23,0,2009,15644,↑0.41%,,"""NoClass""",113.613335,23.133724,113.6198037,23.1397793
时代廊桥(增城),增城,永和,广园东新新大道转永宁大道,22,0,2015,14059,,↓0.93%,"""地产小区""",113.623818,23.197756,113.6302899,23.20398533
太阳城巧克力社区,增城,永和,增城市新塘镇新新大道简村段,22,0,2013,13903,↑0.50%,,"""地产小区""",113.6036416,23.16983368,113.610174,23.17572427
保利中海金地大国璟,增城,挂绿新城,朱村广汕路沿线,21,0,暂无资料,17313,↑1.29%,,"""地产小区""",113.7793389,23.28680614,113.7858088,23.29298833
科慧花园,增城,朱村,地铁21号线科教城站(碧桂园城市花园对面),21,0,2018,16492,↑0.01%,,"""地产小区""",113.678944,23.28414803,113.6854797,23.28999496
碧桂园凤凰城凤晴苑,增城,凤凰城,永宁街凤名一街7号(碧桂园凤凰城凤晴苑),20,0,2013,18612,,↓1.24%,"""道路""",113.2293992,23.1050142,113.2359552,23.11071379
保利i立方iplus,增城,永和,增城广园大道中新出口(富士康园区西侧),20,0,2020,14354,,↓6.48%,"""地产小区""",113.680405,23.28291,113.6869441,23.28873386
广州增城万科城,增城,永和,永宁街道叶岭村新新大道旁,20,0,暂无资料,14956,,↓1.08%,"""地产小区""",113.616522,23.24633705,113.6229794,23.25244726
金马香颂居,增城,挂绿新城,增城大道301号,20,0,2015,14422,,↓1.00%,"""地产小区""",113.7938918,23.28438007,113.8004103,23.2903119
中颐海伦堡花园,增城,广园东,新塘镇南埔村海伦堡大道,20,0,2008,18941,↑0.64%,,"""道路""",113.5602596,23.10982274,113.5667854,23.11564645
珠江花屿花城,增城,永和,广园东新新公路中段,20,0,暂无资料,16329,,↓3.67%,"""NoClass""",113.3081882,23.16263502,113.3146843,23.16866777
碧桂园豪园,增城,石滩,国际旅游度假城增滩公路,19,0,2017,14222,↑0.39%,,"""NoClass""",113.8233112,23.23212717,113.8298682,23.23778845
群星新邨,增城,凤凰城,港口大道336号,19,0,2005,16703,↑0.00%,,"""地产小区""",113.6080366,23.1354596,113.6145249,23.1414208
顺欣花园,增城,永和,荔新十二路98号,19,0,2009,18028,↑0.55%,,"""地产小区""",113.6262589,23.14997436,113.6326968,23.15622875
中森茗苑,增城,新塘北,石新大道168号,19,0,2013,17696,,↓1.40%,"""地产小区""",113.6323825,23.13417423,113.6387994,23.14048447
中国铁建国际公馆,增城,永和,广州地铁21号线坑贝站A出口西侧,19,0,暂无资料,17433,,↓0.58%,"""地产小区""",113.6370351,23.2858478,113.643472,23.29218582
翡翠绿洲,增城,广园东,新塘开创大道北埔南路翡翠绿洲大道,18,0,2016,20507,,↓0.80%,"""道路""",113.5652923,23.14219508,113.5718264,23.14794731
凤凰城凤妍苑,增城,凤凰城,广园东快速路,18,0,2010,15529,,↓6.78%,"""地产小区""",113.5828209,23.13252435,113.5893701,23.13818336
时代倾城(中新),增城,永和,中新镇新墩路168号,18,0,暂无资料,15596,↑4.66%,,"""门址""",113.6262437,23.28114604,113.6326924,23.28740249
香江天赋,增城,广园东,广园快速路开创大道,18,0,暂无资料,24256,↑1.00%,,"""地产小区""",113.5621659,23.14720476,113.568695,23.15299964
奥园誉峯,增城,永和,永宁街道永平路29号,17,0,2019,15187,,↓7.25%,"""地产小区""",113.6069462,23.17875833,113.6134736,23.1847074
创基丽江国际,增城,挂绿新城,增城大道与新城大道交汇处(增城宾馆对面,17,0,2015,20044,,↓3.57%,"""地产小区""",113.8274397,23.27745564,113.8340017,23.28313921
侨建御溪谷,增城,永和,中新镇风光路399号广汕公路与新新公路交汇处,17,0,2005,22034,,↓0.45%,"""地产小区""",113.6147678,23.29196767,113.6212621,23.29805423
碧桂园中新首府,增城,中新,中新镇福和(广河高速中新出口左转500米),16,0,2016,11800,↑1.14%,,"""地产小区""",113.6399175,23.35785928,113.6463317,23.36419696
得天和苑,增城,永和,新新五路8号,16,0,暂无资料,13409,↑0.64%,,"""地产小区""",113.6063712,23.22415287,113.6128801,23.23008764
锦绣半山御景,增城,挂绿新城,荔城街荔新二路188号,16,0,2012,11903,,↓2.99%,"""地产小区""",113.7955387,23.26472804,113.8020446,23.27062755
融创御园,增城,朱村,朱村大道中57号,16,0,暂无资料,15167,,↓2.12%,"""地产小区""",113.707156,23.27667401,113.7137175,23.28235586
碧桂园凤凰城凤曦苑别墅,增城,凤凰城,新塘镇广园东快速路,15,0,2008,41663,,↓1.67%,"""地产小区""",113.5912938,23.16805691,113.5978595,23.17377564
豪进山湖珺璟,增城,广园东,新塘镇广园快速转东江大道南88号,15,0,2012,23808,,↓2.79%,"""地产小区""",113.5982904,23.12314731,113.604812,23.12894748
侨建御溪谷别墅,增城,永和,增城中新镇风光路399号,15,0,2010,28100,↑2.77%,,"""地产小区""",113.6138372,23.28932195,113.6203324,23.29539185
保利i立方(增城),增城,永和,广园大道中新出口(富士康园区西侧),14,0,2017,18115,↑0.54%,,"""地产小区""",113.680405,23.28291,113.6869441,23.28873386
创基天峰,增城,荔城大道南,荔城街增城大道地铁21号线钟岗地铁站旁,14,0,暂无资料,15583,,↓4.94%,"""地产小区""",113.804188,23.28397699,113.8107393,23.28974688
富雅名居,增城,新塘北,丰华西路1号,14,0,2003,14374,,↓2.09%,"""地产小区""",113.6194415,23.1376499,113.6258905,23.14380795
石滩第一城,增城,石滩,立新路56号,14,0,2007,9705,,↓3.50%,"""地产小区""",113.7991467,23.17736873,113.8056942,23.18321456
翡翠绿洲湖绣苑,增城,广园东,湖滨路6号,13,0,2011,19820,,↓0.85%,"""地产小区""",113.5641244,23.14115494,113.5706549,23.14692199
合汇学府名郡,增城,广园东,新塘大道西(悦顺装饰材料市场对面),13,0,2016,19048,,↓0.14%,"""地产小区""",113.5883719,23.1175628,113.5949191,23.12325108
大华城东郡,增城,朱村,朱村街东溪路1号,12,0,暂无资料,16340,↑0.48%,,"""地产小区""",113.7120581,23.27868601,113.7186131,23.28441036
华润置地润悦,增城,挂绿新城,增城大道475号,12,0,暂无资料,16591,,↓0.55%,"""地产小区""",113.7754319,23.28672522,113.7818904,23.29296244
景新花园,增城,朱村,荔城街荔城大道442号,12,0,2011,11650,,↓0.26%,"""地产小区""",113.7917443,23.29046681,113.7982608,23.29643777
逸翠庄园,增城,朱村,增城大道292号,12,0,2014,22837,,↓4.63%,"""地产小区""",113.7787283,23.28945207,113.7851987,23.29564394
中坚豪庭,增城,荔城大道南,荔城镇府前路1号,12,0,2007,12375,,↓3.18%,"""NoClass""",113.8320076,23.28379607,113.8385679,23.28952067
增城方圆云山诗意,增城,朱村,荔城大道与荔星大道交汇处,12,0,2015,16484,,↓0.79%,"""地产小区""",113.808778,23.30493102,113.8153551,23.31065073
碧桂园凤凰城凤盈苑,增城,凤凰城,增城区新塘镇广园东快速路,11,0,2000,17024,↑0.63%,,"""NoClass""",113.5684171,23.13334232,113.5749548,23.13905844
新世界花园万象新都,增城,广园东,新塘镇中心发展区域新塘花园东路6号,11,0,2015,24299,↑0.53%,,"""地产小区""",113.5791903,23.11363575,113.5857467,23.1192927
合汇中央广场,增城,荔城大道南,府佑路88号,11,0,2017,18877,,↓2.92%,"""NoClass""",113.8261754,23.28816861,113.8327498,23.29384649
华润置地·公园上城,增城,广园东,新塘立交,11,0,暂无资料,23798,↑1.65%,,"""地产小区""",113.573298,23.12534212,113.5798441,23.13101829
金科景业·雍景园,增城,永和,地铁21号线坑贝站B出口,11,0,暂无资料,16856,,↓1.81%,"""地产小区""",113.6519481,23.28435243,113.6583959,23.29062972
荔城碧桂园,增城,荔城大道南,荔城镇荔星大道和俯前路交汇处,11,0,2008,12418,,↓3.95%,"""地产小区""",113.8086604,23.29939224,113.815235,23.30511266
荔城花园,增城,朱村,荔城镇荔城大道422号,11,0,2011,12278,,↓3.77%,"""NoClass""",113.7947319,23.29439327,113.8012624,23.30031229
实地蔷薇国际,增城,朱村,增城区荔城街三联村蕉冚,11,0,2020,16257,,↓0.63%,"""道路""",113.8392497,23.33147875,113.8457955,23.33729824
现代城假日花园,增城,凤凰城,大林边二横路7-8号,11,0,2012,21999,↑0.42%,,"""地产小区""",113.6112489,23.13301247,113.617725,23.1390308
亚太银座,增城,新塘北,广群路5号,11,0,2009,19178,,↓2.09%,"""地产小区""",113.6143428,23.13489555,113.6208082,23.14096853
招商臻园,增城,永和,新福路与创新大道交汇处(新塘万达旁),11,0,暂无资料,22782,,↓3.38%,"""地产小区""",113.622331,23.15978901,113.628789,23.16599407
碧桂园凤凰城凤仪苑,增城,凤凰城,广园东快速路,10,0,2003,16983,,↓0.12%,"""地产小区""",113.5780668,23.13859202,113.5846182,23.14424943
保利壹号公馆,增城,挂绿新城,荔城街新城大道333号,10,0,2010,15788,,↓2.28%,"""地产小区""",113.8235931,23.26548443,113.8301481,23.27114623
碧桂园凤凰城凤天苑,增城,凤凰城,新塘镇广园东路,10,0,2011,20447,,↓0.02%,"""地产小区""",113.589394,23.15610336,113.5959513,23.16180218
东江逸珑湾,增城,新塘南,沿江大道39号,10,0,暂无资料,16957,,↓0.09%,"""地产小区""",113.648276,23.11347504,113.6547003,23.11978188
翡翠绿洲湖翠苑,增城,广园东,陈家林路159号,10,0,2011,20384,↑0.11%,,"""地产小区""",113.5616716,23.14070299,113.5681948,23.14650412
恒大山水郡,增城,中新,广河高速中新出口右转约500米(S118省道..,10,0,2017,14070,↑1.63%,,"""购物""",113.6200352,23.30467679,113.626519,23.31085162
倾城国际,增城,石滩,石滩大道南128号,10,0,2017,12034,,↓2.18%,"""地产小区""",113.8056621,23.20329295,113.812228,23.20904638
新塘广场,增城,新塘南,解放北路122号,10,0,2008,15323,,↓1.88%,"""购物""",113.6197459,23.12310801,113.6261937,23.12927077
碧桂园岭秀苑,增城,荔城大道南,荔城街荔城大道273号(近增城中学),9,0,2008,12635,↑1.23%,,"""地产小区""",113.8237724,23.29981497,113.8303578,23.3054836
百花山庄,增城,朱村,荔城大道往百花山风景区,9,0,2008,21625,↑0.82%,,"""道路""",113.8100477,23.30101318,113.8166258,23.30672065
碧桂园凤凰城凤荔苑,增城,凤凰城,凤荔二街7号,9,0,2002,19168,,↓1.01%,"""地产小区""",113.5777856,23.13163302,113.584335,23.1372906
百花山庄别墅,增城,朱村,增城区百花山庄百花路4号,9,0,暂无资料,26730,↑6.93%,,"""宾馆""",113.8024,23.31702999,113.8089605,23.32282732
金色港湾,增城,新塘南,群星中路59号,9,0,2006,14958,↑0.89%,,"""地产小区""",113.6183098,23.12063723,113.6247632,23.12677738
群星花园,增城,新塘南,新塘大道中130号,9,0,2003,12974,↑1.28%,,"""地产小区""",113.6125067,23.12336451,113.6189792,23.12940537
新康花园康馨苑,增城,广园东,新塘大道西480号,9,0,2004,15190,↑0.97%,,"""地产小区""",113.5960392,23.11904352,113.602569,23.12481266
碧桂园凤凰城凤鸣苑,增城,凤凰城,广园东快速路,8,0,2006,45606,,↓0.33%,"""地产小区""",113.5912172,23.13465702,113.597756,23.14036948
力诚凯怡湾,增城,新塘南,群星村顺华一路11号,8,0,2012,16984,↑1.61%,,"""地产小区""",113.6135214,23.12074283,113.6199914,23.1268018
太平洋花园,增城,广园东,太平洋五路13号,8,0,2003,14707,,↓0.93%,"""地产小区""",113.5845825,23.12300241,113.5911316,23.12866769
同创滨江,增城,增江,增城大道滨江生活圈,8,0,2015,15924,,↓4.26%,"""地产小区""",113.8346239,23.27431083,113.8411685,23.28006347
世茂泰禾广州院子,增城,石滩,增城新城(原裕达隆国际学校),8,0,暂无资料,20652,,↓2.52%,"""地产小区""",113.8929016,23.22739859,113.8993399,23.23366372
保利东湾(增城),增城,朱村,广汕公路燕岗桥东地铁21号线凤岗快线站100..,7,0,暂无资料,18446,,↓3.26%,"""地产小区""",113.6809234,23.28142099,113.6874626,23.28723669
锦绣御景苑,增城,荔城大道北,荔城镇荔城街御景路59号,7,0,2009,13260,,↓0.92%,"""地产小区""",113.826538,23.30824802,113.8331234,23.31393035
金泽花园,增城,新塘南,新塘中路28号,7,0,2000,14653,,↓1.07%,"""地产小区""",113.623629,23.12356941,113.6300651,23.12978877
敏捷东樾府,增城,石滩,石滩镇石滩中学旁,7,0,暂无资料,12644,↑2.34%,,"""地产小区""",113.7961102,23.20258113,113.8026476,23.20847693
南山丰景花园,增城,永和,广州增城区永宁大道新惠路209号,7,0,暂无资料,11859,↑1.03%,,"""地产小区""",113.611749,23.20196099,113.6182585,23.2079954
山水·合悦,增城,广园东,陈家林路与宁埔大道交汇处(山水·合悦),7,0,暂无资料,16978,,↓2.21%,"""地产小区""",113.568442,23.15108521,113.5749903,23.15680322
山水·合悦别墅,增城,广园东,广东省广州市增城区陈家林路与宁埔大道交叉路口..,7,0,暂无资料,40392,↑1.28%,,"""地产小区""",113.568442,23.15108521,113.5749903,23.15680322
万科春风十里,增城,朱村,朱村大道东72号,7,0,暂无资料,14926,,↓2.61%,"""地产小区""",113.758601,23.28528099,113.7650367,23.29162244
新景豪庭,增城,凤凰城,广深大道西228号,7,0,2016,18618,,↓0.77%,"""地产小区""",113.5914084,23.12808302,113.5979463,23.13379728
源海仙村一号,增城,永和,荔新大道与仙村大道交汇处,7,0,2018,11385,,↓3.32%,"""地产小区""",113.7231875,23.19508555,113.7297307,23.20097027
云溪四季别墅,增城,石滩,增城区朱村街,7,0,暂无资料,19092,↑6.27%,,"""地产小区""",113.7240335,23.25068999,113.7305354,23.25658113
中建|鄂旅投·岭南悦府,增城,永和,新塘TOD·香山大道旁,7,0,暂无资料,15637,,↓1.35%,"""地产小区""",113.6233761,23.19205404,113.6298508,23.19827771
碧桂园凤凰城别墅,增城,凤凰城,增城市广园东快速路,6,0,2014,35253,↑6.31%,,"""区县""",113.8175457,23.2665924,113.8241022,23.27225118
碧桂园凤凰城凤泉苑,增城,凤凰城,广园东快速路,6,0,2002,34079,↑3.44%,,"""地产小区""",113.5803918,23.13587883,113.5869426,23.14153436
东景华庭,增城,凤凰城,新塘镇广深大道西168号,6,0,2012,18464,,↓0.14%,"""地产小区""",113.6007975,23.12869404,113.6073101,23.13453212
东凌广场,增城,凤凰城,凤凰北横路206号,6,0,2015,17641,↑14.60%,,"""NoClass""",113.5999528,23.14217913,113.6064719,23.14800479
观园壹号,增城,石滩,增滩路观园壹号,6,0,2015,10265,,↓0.77%,"""地产小区""",113.8031209,23.19485726,113.809684,23.20064459
汇美体育花园,增城,新塘北,新塘镇金都路3号,6,0,2006,14879,,↓0.74%,"""地产小区""",113.6238722,23.13919709,113.6303087,23.14541994
合景誉山国际别墅,增城,永和,增城市广园东新新公路中段,6,0,2014,17409,,↓1.10%,"""地产小区""",113.6012755,23.19553358,113.6078249,23.20138708
金竹家园,增城,荔城大道南,荔城街道金竹社区府佑路228号,6,0,2010,14954,↑1.01%,,"""地产小区""",113.8150778,23.29287169,113.8216576,23.29854403
金茂万科都会四季,增城,广园东,新塘镇东江大道和西宁西路的交汇处,6,0,2022,21939,,↓0.75%,"""地产小区""",113.5996857,23.10923159,113.6062122,23.1150545
荔城一品山湖,增城,石滩,增城区塔山大道555号,6,0,2016,12128,,↓5.69%,"""地产小区""",113.8646004,23.25116846,113.8710326,23.2574009
敏捷锦绣星辰,增城,石滩,广州增城增江街西山村(广汕公路旁),6,0,2016,20147,↑0.38%,,"""地产小区""",113.8492797,23.26504345,113.8557685,23.27102774
尚东紫御别墅,增城,荔城大道南,增城市增城大道168号,6,0,2011,18139,↑0.24%,,"""地产小区""",113.7998591,23.28543311,113.8063991,23.29126572
水电广场,增城,广园东,港口大道312号省水电二局基地,6,0,2015,15815,,↓2.82%,"""NoClass""",113.6092445,23.12674024,113.615728,23.13272283
时代天汇,增城,石滩,石滩石顺大道622号,6,0,暂无资料,12764,↑4.62%,,"""地产小区""",113.7971472,23.19506279,113.8036916,23.20094185
碧桂园凤凰城凤凰苑,增城,凤凰城,新塘镇广园东路,5,0,2005,60675,,↓1.00%,"""地产小区""",113.3442335,23.13045205,113.3507816,23.13611634
碧桂园凤凰城凤岭苑,增城,凤凰城,增城市新塘镇广园东快速路,5,0,2003,18839,↑0.22%,,"""地产小区""",113.5802726,23.14216758,113.5868262,23.14782366
碧桂园豪园别墅,增城,石滩,石滩镇增滩公路,5,0,2011,24733,,↓0.38%,"""生活服务""",113.8234845,23.27462281,113.8300478,23.28028589
保利天际,增城,凤凰城,汽车城大道57号,5,0,暂无资料,26643,,↓5.32%,"""门址""",113.605243,23.14212903,113.6117444,23.1480418
江畔豪庭,增城,挂绿新城,荔城大道1号,5,0,2008,14531,,↓5.30%,"""门址""",113.8367812,23.29761352,113.8433414,23.30339877
景观花园,增城,荔城大道南,荔城街夏街大道197号,5,0,2005,10117,,↓2.12%,"""地产小区""",113.8304972,23.28285538,113.8370597,23.28856478
锦绣半山御景别墅,增城,挂绿新城,荔城街荔新二路188号,5,0,2010,21735,↑0.93%,,"""地产小区""",113.7955387,23.26472804,113.8020446,23.27062755
美景阁,增城,新塘北,丰华中路1号,5,0,2003,14082,↑0.12%,,"""地产小区""",113.6217304,23.13686709,113.6281721,23.1430598
敏捷莱茵花园,增城,增江,增江大道与光明东路交汇处,5,0,2012,13791,,↓0.50%,"""地产小区""",113.8484402,23.28712572,113.854953,23.29309932
尚东紫御,增城,荔城大道南,增城大道168号,5,0,2015,13307,,↓3.50%,"""地产小区""",113.7998591,23.28543311,113.8063991,23.29126572
时代风华,增城,永和,荔新路十二路99号,5,0,暂无资料,18323,↑0.46%,,"""NoClass""",113.6293844,23.15064218,113.6358162,23.15692988
新康花园新雅苑,增城,广园东,新塘镇新塘大道西白江村,5,0,2003,12608,,↓0.62%,"""地产小区""",113.594323,23.12173702,113.600856,23.12748404
中坚花园,增城,荔城大道南,夏街大道民生路18号,5,0,2006,14155,↑2.09%,,"""NoClass""",113.8287377,23.28412803,113.8353046,23.28982252
增城时代倾城,增城,增江,增江大道南3号,5,0,2013,17692,↑2.42%,,"""地产小区""",113.8525684,23.28501128,113.8590642,23.29105811
中信香樟墅,增城,永和,广汕公路与新新大道交汇处,5,0,2012,16636,↑0.44%,,"""地产小区""",113.6283024,23.28105301,113.6347464,23.28733215
百晟汇翠湾,增城,荔城大道北,荔景大道433号,4,0,2011,12446,,↓3.84%,"""地产小区""",113.8323392,23.31497875,113.838914,23.32070996
富城华府,增城,荔城大道北,荔景大道北202号,4,0,2011,16564,↑7.22%,,"""地产小区""",113.8309616,23.31165471,113.8375398,23.31737193
翡翠绿洲湖滨苑,增城,广园东,开创大道北东达路,4,0,2011,18813,,↓1.68%,"""地产小区""",113.5599046,23.14135565,113.5664227,23.14718348
金康花园,增城,永和,永和永顺大道东9号,4,0,2006,11123,,↓1.60%,"""地产小区""",113.5990451,23.17810818,113.6055987,23.18392649
金河湾家园,增城,荔城大道南,增城大道2号,4,0,2011,14379,,↓3.11%,"""地产小区""",113.830339,23.28018932,113.836899,23.2858967
金凤皇庭,增城,增江,塔山大道9号,4,0,2013,13027,,↓0.85%,"""地产小区""",113.8393861,23.27557152,113.8459184,23.28139042
嘉汇四季阳光,增城,荔城大道南,荔城大道223号,4,0,2016,15599,↑0.15%,,"""地产小区""",113.8180546,23.30096572,113.8246415,23.30662961
金时花园,增城,增江,增江街纬六路5号,4,0,2020,13508,↑2.54%,,"""NoClass""",113.862411,23.279478,113.8688682,23.28568457
景新豪苑,增城,新塘北,丰华东路28号,4,0,2016,16011,,↓0.45%,"""地产小区""",113.6238484,23.13634384,113.6302838,23.14256614
三江盛汇,增城,石滩,石滩镇沙庄光明西路100号,4,0,2018,11572,,↓1.45%,"""地产小区""",113.828199,23.13993101,113.8347451,23.14561706
时代天启,增城,增江,狮尾路1号4栋,4,0,2018,15108,↑5.43%,,"""NoClass""",113.858282,23.28558888,113.8647583,23.29173355
万科金色里程,增城,永和,济广高速与荔新公路交汇处,4,0,暂无资料,14198,,↓2.88%,"""地产小区""",113.7337198,23.20478957,113.7402203,23.21085846
中铁诺德名著,增城,朱村,广州市增城区荔城街明慧路12号,4,0,暂无资料,18113,,↓0.63%,"""地产小区""",113.807657,23.3097471,113.8142324,23.31547854
